value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,sunnybrook_probability,ucmc_probability,ucsf_probability,umn_probability,upenn_probability
4.8,,0.8349267130291842,,,,,0.8196703937258227,,0.834801402555681,
4.81,0.8160322515418057,,,,,,,0.6900312197073013,,
4.85,,,,,0.6689804545810392,0.9409817020040662,,,,
4.88,,0.8762229096249479,0.6238335045286094,,,,,,,
4.89,,,,,,,0.866196809919983,,,
4.9,,,,,,,,,0.8793266687996657,
4.93,0.88839601658073,,,,,,,0.7850013471137047,,
4.97,,,,,0.748179849168863,0.9544292767934941,,,,
5,,,0.7441624492268114,,,,,,,
5.08,,0.9375380292638171,,,,,,,,
5.09,0.9408805985239106,,,,0.8154014769969469,0.9645948300900378,,0.8711881542875712,,
5.1,,,0.7995828871328798,,,,0.9157437337713953,,0.9297057114313512,
5.16,,0.9514276703312807,0.8479785948666394,,,,,,,
5.17,0.9543777171165706,,,,,,,0.8999295890053302,,
5.2,,,,,,,,,0.9625821911994201,
5.21,,,,,0.8686099005767073,0.9715654952076678,0.9345026760638016,,,
5.24,,,0.8852783510304498,,,,,,,
5.28,,0.9662985062264458,,,,,,,,
5.291,0.9672682236376504,,,,0.89507058792829,,,0.930454907799094,,
5.3,,,,,,,,,0.9721186556882513,
5.36,,,0.9223689263402405,,,,,,,
5.37,,,,,,0.9791170490851002,,,,
5.371,,,,,,,0.9504000847861799,,,
5.4,,0.9756198570896105,,,,,,,,
5.411,,,,,,,,0.9512067083484942,,
5.451,0.9782504296835507,,,,0.928081208736724,,,,,
5.56,,,0.9604179870557639,,,,,,,
5.57,,,,,,0.9859134475747894,,,,
5.6,,,0.970383737593546,,,,,,0.9857491723746156,
5.651,,,,,,,0.9665624503205977,0.9736701765691097,,
5.68,,0.9875917082665664,,,,,,,,
5.7,,,0.9776769685635519,,,,,,,
5.731,,,,,,,,0.9810619422324313,,
5.76,,0.9905671497245965,,,,,,,,
5.772,0.9882468911131331,,,,,,,,,
5.8,,,0.9843364127669008,,,,,,0.9924060881886267,
5.812,,,,,,,,0.9845352735474087,,
5.852,,,,,0.9638840322538555,,,,,
5.88,,0.9926697100696712,,,,,,,,
5.93,,,,,,0.9926517571884984,,,,
5.932,0.9909134566777879,,,,,,,,,
5.972,,,,,,,,0.989487652383558,,
6,,,,,,,,,0.9946359427746835,
6.01,,,,,,0.9941620679639849,,,,
6.012,,,,,0.9713733983977454,,,,,
6.1,,,0.9920979590817273,,,,,,,
6.116,0.9929481346678799,,,,,,,,,
6.12,,0.9953425102659101,,,,,,,,
6.202,,,,,,0.995585245425501,,,,
6.24,,,,,,,0.9830427640294632,,,
6.252,,,,,0.9794368622948253,,,,,
6.333,,,,,,,,0.995045537998328,,
6.41,,,,,,0.997211733952948,,,,
6.413,,,,,,,0.9865931853107943,,,
6.453,0.9953113941967445,,,,,,,,,
6.5,,,,,,,,,0.997342457345461,
6.52,,0.9976011697881193,,,,,,,,
6.533,,,,,0.9860650818089298,,,,,
6.6,,,,,,,,,,1.0
6.68,,,,,,,0.9899316411424938,,,
7.01,,,,,,0.9985477781004938,,,,
7.014,,,,,0.9930847316093003,,0.9932700969741932,,,
7.054,0.9977631179860479,,,,,,,,,
7.603,,,,,,,0.9966085528058927,,,
13.828,,,,,,,1.0,,,
14.469,,,,,,,,1.0,,
14.9,,,,,,,,,1.0,
16.513,,,,,1.0,,,,,
18.52,,,,,,1.0,,,,
20,1.0,1.0,1.0,,,,,,,
