data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,albumin,g/dl,58725.0,96352.0,32465.0,77661.0,50131.0,40575.0,41586.0,24618.0,83997.0,98511.0,604621,300985.0,660069.0,80925.0,365534.0,364709.0,203723.0,390195.0,144564.0,381320.0,452141.0,3344165,300985.0,660069.0,80925.0,365534.0,364709.0,203723.0,390195.0,144564.0,381320.0,452141.0,3344165,5.95,5.95,6.26,5.5,4.74,5.43,7.48,7.0,5.52,6.58,5.964518,142.91,142.7,150.25,131.88,113.79,130.33,179.5,168.08,132.42,158.04,143.14456,5.13,6.85,2.49,4.71,7.28,5.02,9.38,5.87,4.54,4.59,5.531776,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.326138,4.0,6.0,1.0,3.0,5.0,4.0,7.0,5.0,3.0,3.0,7.0,1.76,2.34,1.06,1.73,2.73,1.9,2.55,1.87,1.67,1.62,1.924311,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.311053,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.62,3.47,1.43,2.49,4.02,2.73,3.87,2.73,2.41,2.29,2.805834,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.097999,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.18,4.2,1.65,2.99,4.83,3.28,4.8,3.32,2.89,2.73,3.383024,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.257358,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0
labs,calcium_ionized,mg/dl,11797.0,,38311.0,31448.0,16718.0,6944.0,1539.0,5081.0,38261.0,2.0,150101,79148.0,,299880.0,297569.0,67936.0,38341.0,34425.0,18772.0,268630.0,3.0,1104704,79148.0,,299880.0,297569.0,67936.0,38341.0,34425.0,18772.0,268630.0,3.0,1104704,9.05,,5.94,6.26,5.75,7.32,15.42,7.26,6.49,5.67,6.576225,217.24,,142.58,150.17,137.89,175.67,370.04,174.19,155.74,136.03,157.803062,6.71,,7.83,9.46,4.06,5.52,22.37,3.69,7.02,1.5,7.359102,2.0,,4.0,3.0,2.0,1.0,9.0,1.0,2.0,1.5,2.711634,3.0,,6.0,6.0,2.0,2.0,23.0,2.0,5.0,0.5,23.0,1.75,,3.21,3.95,2.0,1.68,1.9,1.53,2.52,1.0,2.798531,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.719649,2.0,,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.63,,4.3,5.23,2.52,2.32,3.73,2.04,3.61,1.5,3.815476,1.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.5,2.096522,1.0,,5.0,5.0,2.0,1.0,6.0,1.0,3.0,0.5,6.0,3.29,,4.98,6.07,2.84,2.72,5.45,2.34,4.35,1.5,4.487462,1.0,,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.5,2.316287,2.0,,6.0,6.0,2.0,1.0,9.0,1.0,3.0,0.5,9.0
labs,esr,mm/hour,2689.0,,,6382.0,1325.0,2479.0,,1929.0,,,14804,3157.0,,,8546.0,1555.0,2977.0,,3743.0,,,19978,3157.0,,,8546.0,1555.0,2977.0,,3743.0,,,19978,6.84,,,4.67,4.95,5.45,,7.52,,,5.591197,164.22,,,112.08,118.72,130.7,,180.57,,,134.187447,1.17,,,1.34,1.17,1.2,,1.94,,,1.348644,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.7,,,0.79,0.72,0.77,,0.75,,,0.758826,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.87,,,0.97,0.9,0.91,,1.03,,,0.943342,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.95,,,1.06,0.98,0.98,,1.21,,,1.039008,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
labs,sodium,mmol/l,78294.0,111223.0,81205.0,121485.0,53665.0,54724.0,41964.0,40203.0,142919.0,164421.0,890103,748000.0,1291467.0,670827.0,1018644.0,465493.0,402535.0,430353.0,458995.0,1012746.0,3037230.0,9536290,748000.0,1291467.0,670827.0,1018644.0,465493.0,402535.0,430353.0,458995.0,1012746.0,3037230.0,9536290,5.33,5.5,4.49,4.65,4.61,5.05,7.47,5.87,4.41,5.25,5.083959,127.83,131.99,107.76,111.7,110.57,121.31,179.19,140.78,105.75,125.94,121.987737,9.55,11.61,8.26,8.38,8.67,7.36,10.26,11.42,7.09,18.47,10.712995,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.194279,7.0,8.0,7.0,6.0,7.0,6.0,8.0,10.0,6.0,12.0,12.0,3.26,4.21,3.09,3.06,3.46,2.67,2.64,3.69,2.55,6.42,3.771596,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.354843,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,7.0,4.89,6.17,4.46,4.52,4.99,4.03,4.11,5.55,3.74,9.08,5.49574,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.194279,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,8.0,8.0,5.93,7.41,5.29,5.43,5.94,4.88,5.14,6.76,4.51,10.81,6.598034,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.057794,5.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,10.0,10.0
labs,so2_arterial,%,25772.0,,27763.0,35811.0,19641.0,19782.0,20533.0,20095.0,19690.0,60356.0,249443,346245.0,,200469.0,343434.0,132157.0,168575.0,232608.0,381470.0,152665.0,1376080.0,3333703,346245.0,,200469.0,343434.0,132157.0,168575.0,232608.0,381470.0,152665.0,1376080.0,3333703,7.09,,6.17,6.21,6.18,7.2,8.95,7.38,5.39,7.37,6.908366,170.16,,147.98,148.98,148.41,172.9,214.83,177.1,129.26,176.81,165.772085,13.43,,7.22,9.59,6.73,8.52,11.33,18.98,7.75,22.8,13.363683,4.0,,3.0,4.0,2.0,3.0,6.0,8.0,2.0,8.0,4.948766,8.0,,5.0,6.0,4.0,7.0,10.0,17.0,5.0,17.0,17.0,5.39,,2.92,4.22,2.88,3.32,3.76,6.08,3.21,7.97,4.958919,2.0,,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,3.051639,4.0,,3.0,4.0,2.0,3.0,3.0,6.0,3.0,9.0,9.0,7.18,,4.01,5.56,3.81,4.49,5.41,8.84,4.3,10.9,6.776722,4.0,,2.0,3.0,2.0,2.0,5.0,6.0,2.0,6.0,3.887237,6.0,,4.0,6.0,3.0,5.0,4.0,9.0,3.0,12.0,12.0,8.34,,4.71,6.41,4.39,5.24,6.48,10.73,5.03,12.87,7.976283,4.0,,2.0,3.0,2.0,2.0,5.0,6.0,2.0,7.0,4.1292,6.0,,4.0,6.0,4.0,5.0,6.0,10.0,4.0,14.0,14.0
labs,platelet_count,10^3/µl,77298.0,,,119305.0,52717.0,54470.0,,,,,303790,530899.0,,,754490.0,321739.0,358739.0,,,,,1965867,530899.0,,,754490.0,321739.0,358739.0,,,,,1965867,5.37,,,4.71,4.65,5.07,,,,,4.932071,128.97,,,112.99,111.67,121.71,,,,,118.390487,6.87,,,6.32,6.1,6.59,,,,,6.47018,3.0,,,3.0,3.0,4.0,,,,,3.179301,5.0,,,4.0,5.0,5.0,,,,,5.0,2.29,,,2.35,2.63,2.55,,,,,2.419182,2.0,,,2.0,2.0,2.0,,,,,2.0,2.0,,,2.0,2.0,2.0,,,,,2.0,3.48,,,3.46,3.75,3.76,,,,,3.569203,3.0,,,2.0,3.0,3.0,,,,,2.607278,2.0,,,3.0,2.0,2.0,,,,,3.0,4.23,,,4.15,4.39,4.48,,,,,4.271173,3.0,,,3.0,3.0,3.0,,,,,3.0,3.0,,,2.0,3.0,3.0,,,,,3.0
labs,basophils_absolute,10^3/µl,13243.0,,20114.0,68451.0,18851.0,34637.0,,,,,155296,39196.0,,37662.0,270981.0,65243.0,142229.0,,,,,555311,39196.0,,37662.0,270981.0,65243.0,142229.0,,,,,555311,7.74,,5.6,5.29,5.3,5.33,,,,,5.549213,185.8,,134.45,126.97,127.22,128.01,,,,,133.217898,2.96,,1.87,3.96,3.46,4.11,,,,,3.576789,1.0,,1.0,2.0,2.0,2.0,,,,,1.785204,2.0,,1.0,3.0,2.0,4.0,,,,,4.0,0.92,,1.04,1.33,1.44,1.54,,,,,1.317667,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.39,,1.23,2.01,1.98,2.22,,,,,1.8993,1.0,,1.0,1.0,1.0,2.0,,,,,1.223039,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.69,,1.36,2.45,2.32,2.67,,,,,2.277301,1.0,,1.0,2.0,1.0,2.0,,,,,1.663816,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
labs,so2_mixed_venous,%,7144.0,5829.0,8872.0,,211.0,3200.0,2358.0,6028.0,7298.0,72656.0,113596,112187.0,70728.0,272941.0,,308.0,31956.0,9651.0,40540.0,46211.0,601308.0,1185830,112187.0,70728.0,272941.0,,308.0,31956.0,9651.0,40540.0,46211.0,601308.0,1185830,9.56,8.48,6.12,,6.62,7.45,9.36,8.93,7.4,6.76,7.203781,229.52,203.64,146.96,,158.76,178.79,224.64,214.23,177.61,162.25,172.909937,15.7,12.13,30.76,,1.46,9.99,4.09,6.73,6.33,8.28,10.440914,4.0,5.0,9.0,,1.0,6.0,2.0,3.0,2.0,3.0,3.629917,12.0,13.0,30.0,,0.0,8.0,3.0,7.0,4.0,7.0,30.0,4.67,4.45,11.46,,0.67,5.08,2.04,1.95,2.28,3.13,3.855679,2.0,3.0,4.0,,1.0,5.0,2.0,1.0,1.0,2.0,2.172858,5.0,5.0,21.0,,1.0,3.0,2.0,2.0,2.0,3.0,21.0,7.11,6.81,17.11,,0.91,6.92,2.78,3.12,3.37,4.34,5.54517,4.0,4.0,6.0,,1.0,5.0,2.0,2.0,1.0,3.0,3.198819,6.0,7.0,25.0,,1.0,5.0,3.0,3.0,2.0,4.0,25.0,8.86,8.4,20.51,,1.07,8.06,3.15,4.0,4.09,5.1,6.621501,4.0,4.0,7.0,,1.0,6.0,2.0,2.0,1.0,3.0,3.30509,8.0,10.0,26.0,,0.0,6.0,3.0,5.0,3.0,5.0,26.0
labs,hemoglobin,g/dl,77421.0,121774.0,80802.0,119802.0,52908.0,54469.0,42562.0,39981.0,137965.0,162285.0,889969,723979.0,1334908.0,590873.0,952322.0,380553.0,358107.0,402935.0,655993.0,899052.0,2833348.0,9132070,723979.0,1334908.0,590873.0,952322.0,380553.0,358107.0,402935.0,655993.0,899052.0,2833348.0,9132070,5.37,5.42,4.5,4.7,4.64,5.07,7.38,5.89,4.5,5.3,5.117756,128.9,130.11,108.07,112.7,111.42,121.72,177.07,141.4,108.07,127.09,122.821088,9.35,10.96,7.31,7.95,7.19,6.57,9.47,16.41,6.52,17.46,10.261106,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,4.167215,7.0,9.0,6.0,5.0,6.0,5.0,8.0,14.0,5.0,12.0,14.0,3.22,4.22,3.13,3.21,3.18,2.55,2.79,5.5,2.47,6.25,3.822041,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.227273,2.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,6.0,6.0,4.77,6.07,4.31,4.55,4.46,3.75,4.19,8.06,3.59,8.76,5.460351,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.937637,3.0,5.0,4.0,3.0,3.0,2.0,3.0,8.0,3.0,8.0,8.0,5.76,7.2,5.0,5.36,5.19,4.48,5.14,9.72,4.28,10.38,6.483229,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.547643,4.0,6.0,4.0,4.0,4.0,3.0,5.0,10.0,4.0,9.0,10.0
labs,magnesium,mg/dl,75120.0,99547.0,79713.0,102124.0,48408.0,48646.0,41834.0,38414.0,104461.0,150058.0,788325,507542.0,702947.0,551482.0,724779.0,286106.0,278992.0,399828.0,359728.0,636115.0,1122791.0,5570310,507542.0,702947.0,551482.0,724779.0,286106.0,278992.0,399828.0,359728.0,636115.0,1122791.0,5570310,5.44,6.06,4.54,5.07,4.8,5.35,7.45,6.02,5.2,5.52,5.452854,130.62,145.35,109.07,121.73,115.08,128.28,178.72,144.5,124.85,132.37,130.84808,6.76,7.06,6.92,7.1,5.91,5.74,9.56,9.36,6.09,7.48,7.066522,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.197086,5.0,5.0,5.0,4.0,4.0,4.0,7.0,8.0,5.0,5.0,8.0,2.21,2.1,2.3,2.33,2.15,1.95,2.59,2.84,1.94,2.34,2.240859,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.86749,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.38,3.29,3.52,3.56,3.21,3.0,3.94,4.41,2.95,3.49,3.416089,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.298203,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.13,4.1,4.26,4.36,3.88,3.68,4.89,5.43,3.64,4.25,4.187622,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.969286,3.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,5.0
labs,pt,sec,38293.0,,71738.0,65643.0,9466.0,27070.0,,27714.0,,11865.0,251789,147014.0,,352917.0,293997.0,31079.0,92519.0,,168358.0,,29753.0,1115637,147014.0,,352917.0,293997.0,31079.0,92519.0,,168358.0,,29753.0,1115637,6.35,,4.75,5.55,5.43,5.58,,6.55,,4.64,5.509637,152.36,,113.9,133.25,130.23,134.02,,157.31,,111.34,132.22828,3.84,,4.92,4.48,3.28,3.42,,6.07,,2.51,4.43113,1.0,,3.0,2.0,1.0,1.0,,3.0,,1.0,2.050669,2.0,,4.0,3.0,2.0,2.0,,5.0,,2.0,5.0,1.66,,2.05,2.0,1.67,1.56,,2.12,,1.26,1.881164,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,1.394982,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.19,,2.84,2.67,2.1,2.05,,3.02,,1.68,2.549222,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655688,1.0,,2.0,2.0,1.0,1.0,,3.0,,1.0,3.0,2.54,,3.3,3.08,2.39,2.37,,3.62,,1.92,2.963057,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655688,2.0,,3.0,2.0,1.0,2.0,,3.0,,1.0,3.0
labs,glucose_serum,mg/dl,79309.0,122325.0,81146.0,121220.0,53645.0,54798.0,35890.0,40195.0,147135.0,163997.0,899660,2197130.0,1042360.0,745799.0,931191.0,417901.0,414964.0,239972.0,443834.0,2683761.0,2435616.0,11552528,2197130.0,1042360.0,745799.0,931191.0,417901.0,414964.0,239972.0,443834.0,2683761.0,2435616.0,11552528,5.28,5.4,4.49,4.66,4.61,5.05,7.77,5.87,4.32,5.26,5.052607,126.71,129.7,107.81,111.85,110.58,121.26,186.53,140.79,103.58,126.12,121.24095,27.7,8.52,9.19,7.68,7.79,7.57,6.69,11.04,18.24,14.85,12.839784,13.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.82698,23.0,7.0,8.0,5.0,6.0,6.0,6.0,10.0,13.0,9.0,23.0,8.49,2.97,3.63,2.7,3.11,2.89,1.89,3.5,5.97,5.0,4.324512,6.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.520948,6.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,6.0,4.0,6.0,13.38,4.43,5.05,4.06,4.48,4.25,2.79,5.3,9.12,7.16,6.455185,10.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.785411,12.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,8.0,5.0,12.0,16.48,5.36,5.92,4.91,5.32,5.1,3.42,6.47,11.09,8.57,7.80639,12.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.49071,16.0,4.0,6.0,4.0,4.0,4.0,3.0,6.0,10.0,7.0,16.0
labs,ptt,sec,24604.0,1.0,71345.0,43851.0,28437.0,27976.0,29807.0,23922.0,,11071.0,261014,119199.0,1.0,388301.0,181336.0,97914.0,121947.0,155337.0,203610.0,,42939.0,1310584,119199.0,1.0,388301.0,181336.0,97914.0,121947.0,155337.0,203610.0,,42939.0,1310584,6.54,1.14,4.76,5.77,4.68,5.66,8.15,6.84,,4.77,5.763389,156.98,27.38,114.17,138.54,112.37,135.83,195.71,164.27,,114.52,138.34289,4.84,1.0,5.44,4.14,3.44,4.36,5.21,8.51,,3.88,5.020302,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,,2.0,1.99377,1.0,0.0,4.0,2.0,2.0,3.0,4.0,8.0,,3.0,8.0,1.7,1.0,2.14,1.86,1.8,1.9,1.85,2.39,,1.58,1.954756,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.364988,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.27,1.0,3.02,2.45,2.25,2.58,2.54,3.67,,2.29,2.696278,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.479185,1.0,0.0,3.0,2.0,1.0,2.0,2.0,4.0,,2.0,4.0,2.7,1.0,3.54,2.81,2.51,3.0,3.0,4.57,,2.72,3.166025,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.613251,1.0,0.0,3.0,2.0,1.0,2.0,3.0,5.0,,2.0,5.0
labs,ph_arterial,(no units),25646.0,53076.0,53757.0,49854.0,20005.0,19789.0,20539.0,24011.0,,65492.0,332169,202362.0,617552.0,594854.0,528724.0,133922.0,168639.0,232838.0,661343.0,,1707733.0,4847967,202362.0,617552.0,594854.0,528724.0,133922.0,168639.0,232838.0,661343.0,,1707733.0,4847967,7.18,7.13,5.41,6.32,6.12,7.2,8.95,7.16,,7.25,6.815639,172.23,171.15,129.96,151.66,146.85,172.88,214.85,171.85,,173.92,163.580602,7.89,11.64,11.07,10.61,6.69,8.52,11.34,27.54,,26.08,14.597493,3.0,3.0,5.0,4.0,2.0,3.0,6.0,10.0,,9.0,5.288019,5.0,9.0,9.0,7.0,4.0,7.0,10.0,24.0,,20.0,24.0,3.18,4.19,4.67,4.58,2.87,3.32,3.77,8.87,,9.4,5.456462,2.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,,6.0,3.513389,3.0,4.0,6.0,5.0,2.0,3.0,3.0,10.0,,10.0,10.0,4.23,5.86,6.19,6.01,3.79,4.5,5.42,12.9,,12.76,7.446502,2.0,3.0,4.0,3.0,2.0,2.0,5.0,8.0,,7.0,4.23858,4.0,6.0,7.0,6.0,3.0,5.0,4.0,14.0,,14.0,14.0,4.9,6.98,7.16,6.94,4.37,5.24,6.48,15.65,,15.01,8.760717,2.0,3.0,5.0,3.0,2.0,2.0,5.0,9.0,,8.0,4.669867,4.0,7.0,8.0,7.0,4.0,5.0,6.0,16.0,,16.0,16.0
labs,ldh,u/l,6446.0,12490.0,32177.0,14680.0,5610.0,7715.0,2646.0,6410.0,10409.0,16104.0,114687,25640.0,39450.0,91135.0,73315.0,25563.0,29576.0,6038.0,21537.0,31587.0,79108.0,422949,25640.0,39450.0,91135.0,73315.0,25563.0,29576.0,6038.0,21537.0,31587.0,79108.0,422949,9.76,9.24,6.16,8.72,7.34,7.32,14.47,9.42,8.18,10.79,8.368597,234.16,221.8,147.91,209.31,176.09,175.78,347.26,226.11,196.26,258.85,200.853293,3.98,3.16,2.83,4.99,4.56,3.83,2.28,3.36,3.03,4.91,3.686102,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.048916,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,0.99,0.92,1.12,1.49,1.71,1.17,0.51,0.9,1.05,1.25,1.156028,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.976929,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.48,1.37,1.59,2.24,2.42,1.69,0.87,1.37,1.57,1.92,1.706001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.85,1.68,1.87,2.76,2.87,2.03,1.15,1.72,1.95,2.4,2.07847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,11133.0,121.0,5390.0,,,6379.0,745.0,19048.0,30691.0,78883.0,152390,31274.0,146.0,11491.0,,,10162.0,1327.0,82636.0,80466.0,404995.0,622497,31274.0,146.0,11491.0,,,10162.0,1327.0,82636.0,80466.0,404995.0,622497,9.37,7.11,8.23,,,6.39,15.94,7.31,7.39,6.9,7.300436,224.79,170.58,197.4,,,153.45,382.59,175.38,177.46,165.52,175.174733,2.81,1.21,2.13,,,1.59,1.78,4.34,2.62,5.13,4.082473,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.642634,1.0,0.0,1.0,,,1.0,1.0,4.0,1.0,4.0,4.0,0.83,0.42,0.87,,,0.7,0.26,1.41,0.87,1.8,1.405524,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.994317,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.26,0.6,1.22,,,0.97,0.49,2.09,1.31,2.53,2.013375,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,2.0,1.51275,0.0,1.0,1.0,,,0.0,1.0,1.0,0.0,2.0,2.0,1.56,0.71,1.43,,,1.14,0.7,2.54,1.59,3.0,2.406879,1.0,1.0,1.0,,,1.0,0.0,2.0,1.0,2.0,1.637745,1.0,1.0,1.0,,,0.0,1.0,2.0,1.0,3.0,3.0
