value,emory_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
58.0,0.7196331029286697,0.7206675368394532,0.5871139617403763,0.7490232981068636,0.6477592400663928
59.0,0.7232404294545061,0.7244608369755781,0.5916921320393566,0.7527345009700936,0.651873728833371
60.0,0.726921957317108,0.7283766145146221,0.595990463078008,0.7562500991240081,0.6558947064920087
61.0,0.7305007448672652,0.731847974048788,0.6002328262645936,0.7599613019872381,0.6598299656346677
62.0,0.7335829542406064,0.7353893206703364,0.6042065437612635,0.7634874733686832,0.663679506261348
63.0,0.7366994103847625,0.7388571808501332,0.608583229792807,0.7666911613104458,0.6670614913463262
64.0,0.7399871003829931,0.7421465739571049,0.6124785922965849,0.770090453961524,0.6706382912403469
65.0,0.7430636019611984,0.7454919567339826,0.6156911470051603,0.7730932505802058,0.6742462615038145
66.0,0.7460544866123665,0.7486728698555116,0.6194633802343934,0.7759427353996944,0.6775269428880906
67.0,0.749125280395436,0.7516333236517863,0.6231684520411476,0.778903239108254,0.680955683527239
68.0,0.752275983310407,0.7548142367733153,0.6267615881437703,0.781705144403855,0.684057135287196
69.0,0.7549871859999201,0.7576802080016237,0.6300972721268903,0.7843643111277934,0.6874235351874508
70.0,0.7575671094013093,0.7605811727736232,0.633690408229513,0.7870499109205581,0.6904860239855993
71.0,0.7603468056324523,0.7634541427106699,0.6369141565085015,0.7897830902372104,0.6936264387073647
72.0,0.7631036706830518,0.7662501268515959,0.640059549794598,0.7922307924105373,0.6966265867666197
73.0,0.7653525419665638,0.7688081548954218,0.6433056852144129,0.7948106599279963,0.6992604829848745
74.0,0.7680066667047186,0.7712682010169124,0.6464174977892698,0.797253075487558,0.7023307643753848
75.0,0.7703696938909469,0.7736477619879132,0.64954050393454,0.7998963823702004,0.7049646605936397
76.0,0.772732721077175,0.7759013462016258,0.6524172515307207,0.8022330656544564,0.7074660827417457
77.0,0.7750101313363661,0.7782249175027207,0.6550589341482252,0.8042314056577341,0.7096635937877454
78.0,0.7771790934879765,0.7805799829931378,0.6577006167657298,0.8064042039152661,0.712461134445596
79.0,0.7793651790249945,0.782851063978696,0.6609131714743052,0.8085770021727983,0.7150015195555105
80.0,0.7817282062112226,0.7850556572312408,0.6637899190704859,0.8107603736578609,0.7175107342959782
81.0,0.7839085839531048,0.787207760168249,0.666185343138901,0.8127587136611386,0.719731623119063
82.0,0.7859462668165914,0.7891603999062173,0.6688718000380581,0.8147676268919469,0.7221862897129988
83.0,0.7880981055827945,0.7912635118820578,0.6713567726697784,0.8166390881648578,0.7246409563069346
84.0,0.790170035217096,0.7933946186928512,0.6737410031677804,0.8185475557341256,0.7269319784612747
85.0,0.7922647960319408,0.7954872326055843,0.6763043307923928,0.8202868516629044,0.7293476820934021
86.0,0.7942168619683903,0.7973453897755864,0.6782855927555212,0.8222217523009986,0.7315296079546783
87.0,0.7961118499534815,0.79915805533879,0.6807593718168284,0.8237760167479924,0.7335556819687206
88.0,0.7978698508553131,0.801128191848604,0.6830764408923514,0.8256157583383116,0.735573963390401
89.0,0.7995308192398358,0.8029478561205458,0.6853823163974613,0.8272863282881416,0.7377169262898688
90.0,0.8014143916346554,0.8046450429895684,0.687676998332158,0.829057343899512,0.7396962447497409
91.0,0.8029954508872768,0.8063352311498528,0.689781389569831,0.8305746020501488,0.7419171335728256
92.0,0.8046792504523428,0.8080324180188755,0.6918186193850252,0.8322028790898566,0.7439198298097828
93.0,0.8060947836460254,0.8098275868102335,0.6938558492002194,0.8336778443303711,0.7456809556835272
94.0,0.8075502714056587,0.8114127943394444,0.6963408218319397,0.8352479686186607,0.7473329852642079
95.0,0.8091256228631442,0.8131134805628362,0.6984004387879602,0.8368286661344809,0.7494525703865905
96.0,0.8106496041644073,0.8148526596842882,0.7003033457581965,0.8383776439677094,0.7513773406999307
97.0,0.8121393386948556,0.8164273691503917,0.7022734141509117,0.8398526092082239,0.7532553554591006
98.0,0.8135491640934024,0.8179810824902806,0.7041987082619743,0.8412165555596673,0.7550320665175684
99.0,0.8149589894919491,0.8194543106796796,0.706056840950558,0.8424906294771011,0.7566996812829724
100.0,0.8164943863834839,0.8208925453253875,0.7079597479207943,0.8439708813313808,0.7584530145643551
101.0,0.8177672246987712,0.8224427593109072,0.7095828156307017,0.8452872481589367,0.7599491922978017
102.0,0.8191998812778611,0.8238984907284606,0.7113849804672197,0.8466670543516761,0.7616557700250142
103.0,0.8206439534472229,0.8254452053596112,0.713287887437456,0.8479358416553445,0.7633311773827799
104.0,0.8219053761722385,0.8268309496897822,0.7151236329852133,0.8492522084829004,0.7650299625176308
105.0,0.8231382599215749,0.8282901804617048,0.7168026685471866,0.8503095312359574,0.7665884809899709
106.0,0.8244910073687636,0.8295709441608023,0.7183249941233756,0.8515360256295035,0.7680768661310559
107.0,0.8258722937916312,0.8307537259375645,0.7199704489741092,0.8528788255258859,0.769557458679779
108.0,0.8270766385652886,0.8320029954473399,0.7215823231136036,0.8539678679615346,0.7712718289993532
109.0,0.8282752755438102,0.8332067733503169,0.7230374872673136,0.8550357639421221,0.7727524215480764
110.0,0.8294339579563811,0.8344840376950453,0.724873232815071,0.8561036599227098,0.7743031474280548
111.0,0.8307182118619398,0.8356948143067604,0.7266194297995232,0.8570129574903387,0.7757759473844164
112.0,0.8318483552988316,0.8369580812340123,0.7282872717910832,0.8580174141057428,0.7772565399331396
113.0,0.8329499597600443,0.8380918720496069,0.7298879523601643,0.8589055652183107,0.7787527176665862
114.0,0.8341600123288375,0.8392396602826778,0.7312647615209823,0.86000518088149,0.7801242139222455
115.0,0.835358649307359,0.8403489556176885,0.7328766356604767,0.8610519304070164,0.7816359768404155
116.0,0.836328974480448,0.8413252754866727,0.7343877676662525,0.8619665145884107,0.7829139619877344
117.0,0.8374305789416606,0.8424975592003275,0.7356638346933522,0.8629815444313453,0.7841218138037981
118.0,0.8383438261633913,0.843571860991647,0.7370518374245834,0.8638644089301479,0.7853920063587554
119.0,0.83938264487811,0.844628666011121,0.7385070015782934,0.8647895663390728,0.7865764803977339
120.0,0.8403301388706557,0.8455979871713669,0.7397942621758062,0.8657834497269464,0.7877843322137975
121.0,0.841254801682658,0.8466162992927805,0.7411262970549716,0.8665711551779739,0.7888986729215208
122.0,0.8420881397724873,0.847634611414194,0.7423911705116581,0.8674804527456028,0.7900753543681377
123.0,0.8430299259698971,0.8486774190161915,0.7435888825458656,0.8683051644929873,0.7912052802605843
124.0,0.8440402057089367,0.8494647737492432,0.7447418202984206,0.8690294305788313,0.7924754728155415
125.0,0.8449306217501241,0.8504235968463818,0.7457940159172571,0.869859428939981,0.793558643153818
126.0,0.8458324533815832,0.851340427691091,0.7469245665289858,0.8707052871424267,0.7946729838615412
127.0,0.8468484409157586,0.8523307449775517,0.748032729999888,0.8715934382549946,0.7958029097539878
128.0,0.8478130582937117,0.8532650725941063,0.7492864098861614,0.8725397421189806,0.7969795912006047
129.0,0.8487320133105782,0.8542483911718288,0.750707993328632,0.8734596129141401,0.7979926282076258
130.0,0.8496509683274448,0.8550427446136187,0.7519728667853185,0.8742896112752898,0.7989978726222853
131.0,0.8505927545248546,0.856019064482603,0.7532489338124182,0.875035023816195,0.8000654577758383
132.0,0.8514603393854988,0.856844912113715,0.7544802265578652,0.8757328568332127,0.8012109688530084
133.0,0.8522594307045132,0.8577232500603639,0.7559018100003358,0.8765099890567095,0.8022863465989231
134.0,0.8530813532040707,0.8585351002739995,0.7572338448795012,0.8772395417563188,0.8032993836059442
135.0,0.8539089834987642,0.8594099388662791,0.758521105477014,0.8778739354081531,0.8041955317275398
136.0,0.8547480293837294,0.8601657994100088,0.7596628496591558,0.8786510676316499,0.8051618131803907
137.0,0.8555414129076079,0.8609041631818929,0.760692658137166,0.8794017667863203,0.8061514724103267
138.0,0.8562035171433627,0.8616600237256227,0.761923950882613,0.8800414470519198,0.8071489242326245
139.0,0.8568599135839816,0.862349396536339,0.7630545014943416,0.8806969871588152,0.8080840353160286
140.0,0.8575848035662303,0.863112255788807,0.7640059549794598,0.8813260941968841,0.8091126575077731
141.0,0.8582697389825285,0.8638296234344763,0.7651029248799489,0.881955201234953,0.8100945241453474
142.0,0.8588918886523325,0.8645924826869442,0.7660543783650671,0.8826160279556136,0.8111776944836239
143.0,0.8596281942248529,0.865320348395721,0.7671177675543168,0.8832662814487436,0.8121985240830067
144.0,0.8603816231827808,0.8659922244345918,0.7681587696027402,0.8839218215556389,0.813157012943496
145.0,0.8610722663942145,0.8666466037016171,0.7691438037990977,0.8845297821386467,0.8141544647657937
146.0,0.8618428187375499,0.8673324771579644,0.7701176444250423,0.8851165962665933,0.8152610128811552
147.0,0.8624820917927614,0.8679728590075131,0.771259388607184,0.8856452576431219,0.8161493684103891
148.0,0.8631099492577012,0.8686097415026928,0.7721436806698233,0.8862373583848338,0.8170611017167081
149.0,0.8637320989275052,0.8692361259347651,0.7731734891478335,0.8868030260577192,0.8179884202077505
150.0,0.8644056187535317,0.8699185000367432,0.77422568476667,0.88737398034437,0.8187676794439206
151.0,0.8649935216525209,0.8705028922163861,0.775165944681375,0.8878444889694804,0.8195703164571758
152.0,0.8656556258882756,0.8711922650271025,0.7761957531593853,0.8885951881241508,0.8204119164322395
153.0,0.8663177301240303,0.8718536430028659,0.7770912387924376,0.8892031487071586,0.82128468677675
154.0,0.8669113408181554,0.8724940248524148,0.7780874665592084,0.8898692620415845,0.8220016052740265
155.0,0.8674478735609221,0.8731309073475944,0.7790948878963924,0.8904772226245923,0.8227886571025583
156.0,0.8680357764599113,0.8736873046922843,0.7800463413815104,0.8910058840011208,0.8235912941158136
157.0,0.8687035884908019,0.8742926929981418,0.7809754077258023,0.891640277652955,0.8243861385367071
158.0,0.8693086147751985,0.8747756039010802,0.7816582155210048,0.8923011043736155,0.8251731903652388
159.0,0.8698109007471504,0.8754264838137363,0.7825760882948835,0.8928244791363787,0.8260771310791961
160.0,0.8705357907293991,0.8760493688914396,0.7832812832309122,0.8933690003542031,0.8268408051306428
161.0,0.8710837390624375,0.8766547571972971,0.7841431881527251,0.8938818018894358,0.8275888939973661
162.0,0.8717344277079208,0.8772636448575238,0.7848819637999933,0.8943470239007808,0.8282980199022809
163.0,0.8722766682458233,0.8778095441391064,0.7856990944401536,0.8949126915736664,0.8289370124759403
164.0,0.8728531555545408,0.8784079337362257,0.7865050315099007,0.8954307797226643,0.8295526272725148
165.0,0.873566629946518,0.8790168213964523,0.7873333557204741,0.8959435812578969,0.8302851309545146
166.0,0.874125993869828,0.879625709056679,0.7880273570860897,0.8964193764967725,0.8308851605663656
167.0,0.8746282798417799,0.8802066018819528,0.7888556812966632,0.8968423055979953,0.8314851901782165
168.0,0.8752161827407691,0.8807385037460589,0.7897623605001287,0.8973075276093404,0.8323501679303654
169.0,0.8757241765078568,0.8812459101295811,0.7904675554361574,0.8978361889858689,0.83301253828111
170.0,0.8762550014554877,0.8818408003723313,0.7912622989354915,0.8983701369761626,0.833690493816578
171.0,0.876745871837168,0.8823971977170212,0.7922137524206097,0.8987983526911507,0.8342905234284289
172.0,0.8771340019064036,0.8829081034549126,0.7928853666453989,0.8991895621097818,0.8348749678555565
173.0,0.8776020411075406,0.8834714995083407,0.7938144329896907,0.8996336376660657,0.8355529233910245
174.0,0.8781271582600357,0.8839299149306953,0.7947994671860483,0.9000724266085844,0.8361997085570456
175.0,0.8786522754125309,0.8845597987171366,0.7956389849670349,0.900379050206971,0.8369633826084923
176.0,0.8790746522525813,0.8850182141394912,0.7964785027480216,0.9008759919009077,0.8376725085134071
177.0,0.8795598148391258,0.8855571147123356,0.7973292140994213,0.9013147808434263,0.8383972196030454
178.0,0.880022146245127,0.8860190294890593,0.7980903768875158,0.9017641430134756,0.8390440047690665
179.0,0.8805130166268073,0.8864844436201521,0.7988067653939577,0.9021077729082191,0.8397375454892579
180.0,0.8809468090571293,0.8870373416104729,0.799623896034118,0.902514842168146,0.8404310862094493
181.0,0.8814776340047603,0.8874502654260289,0.8004298331038652,0.9029060515867772,0.8411012491525556
182.0,0.8818486406885884,0.8878526911784775,0.8011238344694808,0.9032919743916429,0.8417714120956619
183.0,0.8822710175286389,0.8883845930425837,0.8017730615534437,0.9036303176726211,0.8423246861533427
184.0,0.8826819787784177,0.8888080149212471,0.8025789986231908,0.9040426735463134,0.8430260194658957
185.0,0.8831157712087397,0.8891649490668971,0.8032506128479802,0.904407449896118,0.8436416342624701
186.0,0.8835267324585186,0.8895883709455605,0.8038550656502905,0.904777512859688,0.8442104935048743
187.0,0.8839890638645198,0.8900152921785931,0.8044819055934271,0.9050841364580745,0.8448261083014487
188.0,0.8844000251142986,0.890484205664055,0.8049968098324323,0.905464772649175,0.8452936638431507
189.0,0.8848395253397565,0.8910091088194229,0.8056012626347426,0.9058454088402755,0.8458391453084698
190.0,0.885199116433313,0.8914780223048847,0.8062392961482924,0.9061784655074885,0.8464157971432357
191.0,0.8855986620928201,0.8918209590330584,0.8070676203588659,0.9065696749261196,0.84703141193981
192.0,0.8859297142106975,0.8922618776835674,0.8076384924499368,0.9069238780483937,0.8476781971058311
193.0,0.8862778897139824,0.8927377898777675,0.808310106674726,0.9072569347156066,0.8481925082017034
194.0,0.8866488963978105,0.8931857072370147,0.809172011596539,0.9076745772030641,0.848854878552448
195.0,0.8870598576475893,0.893574135571987,0.8099331743846334,0.9079706275739201,0.8495016637184692
196.0,0.8874536955119607,0.8939030748826842,0.810481659334878,0.9083354039237247,0.8499692192601713
197.0,0.8878532411714679,0.8943020012807636,0.8110861121371884,0.908673747204703,0.8505069081331287
198.0,0.8882014166747527,0.8946554360720447,0.8118136942140435,0.9090332369407423,0.8510757673755328
199.0,0.8885153454072227,0.895047363761386,0.8124069534459406,0.909398013290547,0.8516134562484902
200.0,0.8889833846083597,0.8954707856400494,0.8130449869594905,0.9097786494816475,0.852088804382554
201.0,0.8893258523165086,0.8958452165575451,0.8136942140434534,0.9100746998525034,0.8525407747395326
202.0,0.8897139823857442,0.8963036319798997,0.8141755375712191,0.9102755911755843,0.8531096339819367
203.0,0.890159190406338,0.8966885609605028,0.8148023775143558,0.9105399218638486,0.8536707006319793
204.0,0.890530197090166,0.8971084834847971,0.8154516045983188,0.9108518320760004,0.854146048766043
205.0,0.8908897881837226,0.8974549195673398,0.8160896381118685,0.9112271816533356,0.854691530231362
206.0,0.8912208403015999,0.8978398485479429,0.8166828973437658,0.9114967989553652,0.855135707995979
207.0,0.8916375093465145,0.8982142794654386,0.8172873501460761,0.9118615753051698,0.8556733968689364
208.0,0.8919856848497993,0.8985642149023505,0.8178246415259075,0.9121576256760258,0.856179915372447
209.0,0.8923795227141708,0.8989246484023697,0.81829477148326,0.91242195636429,0.8566318857294256
210.0,0.8927105748320481,0.8992185941693758,0.8188432564335046,0.912681000438789,0.8570448931245958
211.0,0.8930701659256046,0.8996280186305626,0.8194812899470544,0.9130299169472977,0.8575514116281063
212.0,0.8933955102483462,0.8999464598781525,0.8200857427493647,0.9132836744080314,0.8580189671698084
213.0,0.8937094389808161,0.9003103927325409,0.8207237762629146,0.9135850113926527,0.8585176930809573
214.0,0.894023367713286,0.9005973397908086,0.8213058419243986,0.9138704885359781,0.8589852486226593
215.0,0.8943487120360276,0.900933277810244,0.8218767140154695,0.9140978129278853,0.8595073523108933
216.0,0.8947539654906707,0.9012832132471559,0.8223356504024089,0.9144414428226288,0.8598813967442549
217.0,0.8950108162717824,0.9015771590141619,0.8229177160638929,0.9147480664210154,0.8602866115470633
218.0,0.895364699570203,0.9018886015530134,0.8233654588804191,0.9150176837230449,0.8608009226429356
219.0,0.8957699530248461,0.9022385369899254,0.8238355888377716,0.9152925876388397,0.8612139300381058
220.0,0.8961067129378593,0.9025289834025623,0.8243392995063635,0.9155622049408693,0.8616659003950844
221.0,0.8963863948995142,0.9028229291695682,0.8248542037453687,0.9158635419254905,0.8620789077902545
222.0,0.8966832002465768,0.9032218555676478,0.8254362694068527,0.9161384458412852,0.8624451596312546
223.0,0.8969914211839108,0.9034668103734861,0.8258392379417263,0.9164186363708454,0.86292830035768
224.0,0.8973453044823315,0.9037817522667068,0.8264213036032103,0.9166723938315791,0.8633568929375736
225.0,0.8977448501418387,0.9041211896405114,0.8269585949830417,0.9169737308162003,0.8638556188487224
226.0,0.8980074087180863,0.904464126368685,0.8274734992220468,0.9173596536210661,0.8642374558744458
227.0,0.8983099218602846,0.9048105624512277,0.827988403461052,0.9176451307643915,0.8646192929001691
228.0,0.8986238505927545,0.9051360024075558,0.8285256948408833,0.9178565953150029,0.8650868484418711
229.0,0.8988807013738663,0.905464941718253,0.8289510505165832,0.918099779548206,0.8654998558370413
230.0,0.8991717989257929,0.9057728849027354,0.8295555033188936,0.9183641102364702,0.8658972780474881
231.0,0.8994800198631271,0.9060948255046943,0.8300032461354199,0.9186654472210914,0.8662713224808497
232.0,0.8998224875712761,0.9063712744998548,0.8305517310856644,0.9189086314542946,0.8666297817294879
233.0,0.9001021695329311,0.9066547222037534,0.8309435060501248,0.9191676755287935,0.8670505817170198
234.0,0.9004560528313518,0.9069486679707593,0.831469603859543,0.9193738534656396,0.8674090409656581
235.0,0.9007642737686858,0.907232115674658,0.8319173466760693,0.9197016235190874,0.8678843890997218
236.0,0.9009868777789828,0.9075050653154493,0.8324210573446612,0.9198919416146376,0.8682584335330834
237.0,0.9012665597406377,0.9078410033348847,0.8328016387387085,0.9201192660065448,0.86860910018936
238.0,0.9015462417022928,0.9081314497475216,0.8332493815552346,0.9203360171709215,0.8689987298074451
239.0,0.9017859690979971,0.908407898742682,0.8338090600758924,0.9205421951077676,0.8694039446102535
240.0,0.9020884822401954,0.9087228406359027,0.8342344157515923,0.9207959525685013,0.8697312334894449
241.0,0.9023967031775295,0.9089467993155262,0.8346933521385316,0.9209968438915821,0.8701520334769768
242.0,0.9025964760072831,0.9092722392718543,0.8351299013846447,0.9212611745798464,0.8706195890186789
243.0,0.9028533267883949,0.9095486882670147,0.8354992892082788,0.9215096454268148,0.8710871445603809
244.0,0.9030645152084201,0.9098706288689736,0.8360813548697628,0.9217158233636609,0.8715391149173596
245.0,0.9033270737846677,0.9101400791553959,0.8365626783975285,0.9219167146867417,0.8719677074972532
246.0,0.903629586926866,0.9103675371893886,0.8369544533619889,0.9221757587612407,0.8724040926695084
247.0,0.903880729912842,0.9106614829563946,0.837391002608102,0.9224189429944437,0.872754759325785
248.0,0.9041432884890895,0.9109659267865079,0.837905906847107,0.9226568406138816,0.8731989370904019
249.0,0.9043601847042506,0.9112143809467154,0.83834245609322,0.9228841650057888,0.8736041518932103
250.0,0.9046227432804982,0.9114663344612919,0.8388349731913989,0.9231537823078184,0.8740015741036571
251.0,0.9048282239053876,0.9117182879758684,0.8392379417262724,0.9234339728373785,0.8742743148363166
252.0,0.9050736590962277,0.911970241490445,0.8396856845427986,0.9236930169118774,0.8745392629766144
253.0,0.9053305098773394,0.912204698233176,0.8401893952113906,0.92392562791755,0.8748120037092739
254.0,0.9055245749119573,0.9125406362526114,0.8404580409013063,0.9240683664892126,0.875178255550274
255.0,0.9058270880541556,0.9127960891215571,0.8409393644290719,0.9242904042673546,0.8755912629454441
256.0,0.9061067700158106,0.9130830361798248,0.841454268668077,0.9245335885005578,0.8759653073788057
257.0,0.9063236662309716,0.9133664838837234,0.8418460436325375,0.9247133333685774,0.8763159740350822
258.0,0.9065291468558611,0.9136394335245147,0.84231617358989,0.9249036514641277,0.8766900184684439
259.0,0.906717504095343,0.9139298799371516,0.8427079485543504,0.9250939695596779,0.877001722162912
260.0,0.9069629392861831,0.9142203263497884,0.8431556913708765,0.9252895742689935,0.8773445962268268
261.0,0.9072083744770233,0.9144967753449489,0.8435810470465764,0.9255116120471355,0.877703055475465
262.0,0.9074766408484066,0.914766225631371,0.8439728220110368,0.9256860703013898,0.8780381369470182
263.0,0.9076935370635677,0.9150286772090549,0.8445101133908682,0.9259081080795318,0.8783654258262096
264.0,0.907933264459272,0.9152561352430476,0.8448906947849155,0.9260561332649598,0.8787628480366564
265.0,0.9081501606744331,0.9154835932770404,0.8453496311718549,0.9262887442706323,0.8791290998776563
266.0,0.9083556412993224,0.9157285480828787,0.8456742447138363,0.9265002088212437,0.8795109369033797
267.0,0.9085668297193478,0.9160469893304686,0.8459205032629258,0.9266799536892634,0.8798849813367413
268.0,0.9088122649101879,0.9163094409081525,0.8463570525090388,0.9268808450123442,0.8802278554006562
269.0,0.9091261936426578,0.9165194021702996,0.8467824081847387,0.9270658764941292,0.8805785220569327
270.0,0.9093716288334979,0.9167853531023527,0.8470622474450675,0.9272350481346183,0.8809681516750177
271.0,0.9096456030000172,0.9170862975780968,0.8474428288391148,0.9274253662301686,0.881248685000039
272.0,0.9099024537811289,0.9172927594858749,0.8478122166627489,0.9275945378706577,0.8815759738792304
273.0,0.9101136422011541,0.9174642278499617,0.8480920559230778,0.9278112890350344,0.8818642997966133
274.0,0.91036478518713,0.9176881865295853,0.8485509923100171,0.927991033903054,0.8821526257139963
275.0,0.910615928173106,0.9179051465004706,0.8489987351265433,0.9281602055435432,0.8824409516313793
276.0,0.9108841945444894,0.9181571000150472,0.8492897679572853,0.9283346637977976,0.8827682405105707
277.0,0.9111524609158728,0.918356563214087,0.8496815429217458,0.9285619881897048,0.883150077536294
278.0,0.9113522337456264,0.9186435102723548,0.8500397371749667,0.9287734527403162,0.8833916478995067
279.0,0.9115976689364665,0.9188604702432401,0.8505546414139719,0.9289637708358665,0.883750107148145
280.0,0.9118145651516276,0.9190494353791725,0.8508344806743007,0.929159375545182,0.8841085663967833
281.0,0.9120371691619245,0.9193048882481182,0.8513046106316532,0.929344407026967,0.8844046849065279
282.0,0.9122483575819497,0.9195288469277418,0.8516851920257005,0.9295505849638132,0.8847631441551661
283.0,0.9123967602554809,0.919710813354936,0.8519986119972688,0.9297091833767717,0.885028092295464
284.0,0.9126364876511852,0.9199242739714523,0.8522672576871845,0.9298889282447914,0.8851683589579745
285.0,0.9128476760712104,0.9200992416899082,0.8526254519404054,0.9300316668164541,0.8854255145059107
286.0,0.9130303255155566,0.9202882068258407,0.8529724526232132,0.930216698298239,0.8856359144996766
287.0,0.913270052911261,0.920505166796726,0.8532858725947815,0.930401729780024,0.885939825601783
288.0,0.9135211958972369,0.9207221267676113,0.8536216797071762,0.9305338951241561,0.8862125663344425
289.0,0.9137323843172621,0.920918090612282,0.853968680389984,0.930734786447237,0.886485307067102
