value,emory_probability,nu_probability,ohsu_probability
1.03,,,0.018528057025801334
1.04,,,0.018602062685754206
1.05,,,0.018655346760920274
1.06,,,0.018732312647271262
1.07,,,0.01882703989201094
1.08,,,0.018901045551963813
1.09,,,0.018972090985518573
1.1,0.009156697256157238,0.011442651186527176,0.01906681823025825
1.11,,,0.01913786366381301
1.12,,,0.019217789776562112
1.13,,,0.019309556794903673
1.14,,,0.019368761322865972
1.15,,,0.01945756811480942
1.16,,,0.01954045445395664
1.17,,,0.019593738529122707
1.18,,,0.019682545321066156
1.19,,,0.019765431660213374
1.2,0.009752559039252035,0.01224483286552692,0.019857198678554937
1.21,,,0.01993120433850781
1.22,,,0.01999928954566445
1.23,,,0.02009401679040413
1.24,,,0.020185783808745694
1.25,,,0.020271630374291024
1.26,,,0.020372278071826934
1.27,,,0.02046700531656661
1.28,,,0.020541010976519485
1.29,,,0.020617976862870473
1.3,0.010359935059701321,0.012978438377137025,0.02072454501320261
1.31,,,0.020792630220359255
1.32,,,0.020869596106710242
1.33,,,0.020961363125051802
1.34,,,0.02104128923780091
1.35,,,0.021106414218559435
1.36,,,0.021198181236901
1.37,,,0.021275147123251986
1.38,,,0.02134323233040863
1.39,,,0.021402436858370927
1.4,0.010970189639489229,0.01376148252105129,0.021479402744721918
1.41,,,0.02155932885747102
1.42,,,0.021615573159035204
1.43,,,0.021689578818988076
1.44,,,0.02176950493173718
1.45,,,0.021852391270884397
1.46,,,0.021920476478041042
1.47,,,0.02200336281718826
1.48,,,0.022074408250743017
1.49,,,0.022169135495482696
1.5,0.011502723117134336,0.014562069405460577,0.022305305909795983
1.51,,,0.02238227179614697
1.52,,,0.02247403881448853
1.53,,,0.022571726285626325
1.54,,,0.022666453530366
1.55,,,0.022752300095911334
1.56,,,0.022823345529466094
1.57,,,0.022897351189418966
1.58,,,0.02297727730216807
1.59,,,0.023036481830130368
1.6,0.0121849416803878,0.015437611635621332,0.02314008975406439
1.61,,,0.02323481699880407
1.62,,,0.023314743111553172
1.63,,,0.02338578854510793
1.64,,,0.023444993073070228
1.65,,,0.023518998733023103
1.66,,,0.023634447562549583
1.67,,,0.023726214580891147
1.68,,,0.02380022024084402
1.69,,,0.023877186127195006
1.7,0.012803831938191575,0.01630199030364889,0.0239748735983328
1.71,,,0.02406960084307248
1.72,,,0.024164328087812156
1.73,,,0.024229453068570685
1.74,,,0.024327140539708476
1.75,,,0.024451470048429305
1.76,,,0.02447811208601234
1.77,,,0.02455211774596521
1.78,,,0.024632043858714314
1.79,,,0.0247090097450653
1.8,0.013402572280624993,0.017330632814493492,0.02483333925378613
1.81,,,0.024898464234544657
1.82,,,0.024981350573691875
1.83,,,0.025058316460042866
1.84,,,0.025123441440801392
1.85,,,0.025203367553550494
1.86,,,0.025289214119095828
1.87,,,0.025348418647058127
1.88,,,0.025425384533409114
1.89,,,0.025508270872556332
1.9,0.014133726352635033,0.018285914774177087,0.025600037890897896
1.91,,,0.025665162871656426
1.92,,,0.025730287852414952
1.93,,,0.025804293512367824
1.94,,,0.02590198098350562
1.95,,,0.02598190709625472
1.96,,,0.02605887298260571
1.97,,,0.026126958189762354
1.98,,,0.026212804755307687
1.99,,,0.026307532000047363
2.0,0.014922451611417517,0.019317746874202603,0.026434821735166307
2.01,,,0.02653842965910033
2.02,,,0.026615395545451316
2.03,,,0.02669532165820042
2.04,,,0.026790048902940098
2.05,,,0.026872935242087316
2.06,,,0.02698246361881757
2.07,,,0.027065349957964786
2.08,,,0.02711567380673274
2.09,,,0.027204480598676188
2.1,0.015754355260279334,0.020394233222760908,0.027334730560193244
2.11,,,0.027432418031331035
2.12,,,0.027527145276070714
2.13,,,0.027639633879199082
2.14,,,0.02774620202953122
2.15,,,0.027802446331095403
2.16,,,0.027864611085455817
2.17,,,0.027965258782991723
2.18,,,0.02804222466934271
2.19,,,0.02810734965010124
2.2,0.01662080162120462,0.02157119163051799,0.02820503712123903
2.21,,,0.028296804139580595
2.22,,,0.02835896889394101
2.23,,,0.0284566563650788
2.24,,,0.028524741572235446
2.25,,,0.02861946881697512
2.26,,,0.028723076740909143
2.27,,,0.028808923306454477
2.28,,,0.028915491456786614
2.29,,,0.02898949711673949
2.3,0.017487247982129903,0.022751339627455985,0.029072383455886707
2.31,,,0.02917599137982073
2.32,,,0.029258877718967947
2.33,,,0.02934472428451328
2.34,,,0.029427610623660498
2.35,,,0.029551940132381323
2.36,,,0.02965850828271346
2.37,,,0.02975323552745314
2.38,,,0.02988052526257208
2.39,,,0.02998117296010799
2.4,0.018376722817764167,0.024035149272773667,0.03012622405361562
2.41,,,0.030206150166364725
2.42,,,0.03032455922228932
2.43,,,0.03045480918380638
2.44,,,0.03054657620214794
2.45,,,0.030659064805276307
2.46,,,0.03074491137082164
2.47,,,0.030807076125182055
2.48,,,0.03090772382271796
2.49,,,0.031005411293855756
2.5,0.01938709714562056,0.025229650421025773,0.03116526351935396
2.51,,,0.031233348726510603
2.52,,,0.031316235065657824
2.53,,,0.03142280321598996
2.54,,,0.031505689555137176
2.55,,,0.03159153612068251
2.56,,,0.03172178608219957
2.57,,,0.031834274685327936
2.58,,,0.031937882609261954
2.59,,,0.032020768948409176
2.6,0.020483828253635622,0.026562898698647613,0.03218654162670361
2.61,,,0.032284229097841406
2.62,,,0.032402638153766
2.63,,,0.0324825642665151
2.64,,,0.03259505286964347
2.65,,,0.03267497898239257
2.66,,,0.03279042781191906
2.67,,,0.03292955845263046
2.68,,,0.03306276864054563
2.69,,,0.03318413792286834
2.7,0.02152874529355548,0.028025325338096454,0.033338069695570315
2.71,,,0.03345647875149491
2.72,,,0.03358376848661385
2.73,,,0.03369329686334411
2.74,,,0.033790984334481904
2.75,,,0.03390347293761027
2.76,,,0.03402780244633109
2.77,,,0.03413141037026512
2.78,,,0.034249819426189716
2.79,,,0.03435046712372562
2.8,0.022852882589321697,0.029615335544781834,0.03451031934922383
2.81,,,0.03463464885794466
2.82,,,0.03472937610268433
2.83,,,0.034862586290599504
2.84,,,0.03497803512012599
2.85,,,0.0350994044024487
2.86,,,0.03522373391116953
2.87,,,0.03536286455188093
2.88,,,0.03546943270221307
2.89,,,0.0355552792677584
2.9,0.024105055901622357,0.03120056136769584,0.035709211040460376
2.91,,,0.035780256474015136
2.92,,,0.0358927450771435
2.93,,,0.03600227345387375
2.94,,,0.03611476205700212
2.95,,,0.03619172794335311
2.96,,,0.036345659716055086
2.97,,,0.03647886990397026
2.98,,,0.0366061596390892
2.99,,,0.03673640960060626
3.0,0.025544335570933458,0.03287669048226589,0.036982108391649796
3.01,,,0.037103477673972506
3.02,,,0.03720412537150841
3.03,,,0.03730477306904432
3.04,,,0.037423182124968916
3.05,,,0.037559352539282206
3.06,,,0.037662960463216225
3.07,,,0.037816892235918206
3.08,,,0.037938261518240916
3.09,,,0.03806851147975797
3.1,0.027038307867678385,0.0345464404184741,0.038240204610848635
3.11,,,0.03840597728914307
3.12,,,0.0385095852130771
3.13,,,0.03866647721217719
3.14,,,0.03883521011686974
3.15,,,0.03893881804080376
3.16,,,0.03906018732312647
3.17,,,0.039196357737439756
3.18,,,0.03929108498217944
3.19,,,0.03941837471729838
3.2,0.02870211516540202,0.03634536871650931,0.039643351923555115
3.21,,,0.03977360188507217
3.22,,,0.03993049388417226
3.23,,,0.04004298248730063
3.24,,,0.040152510864030884
3.25,,,0.04025907901436302
3.26,,,0.040401169881472535
3.27,,,0.040522539163795245
3.28,,,0.040676470936497226
3.29,,,0.040785999313227475
3.3,0.03034865110709392,0.03829580250063792,0.04096361289711437
3.31,,,0.04107906172664085
3.32,,,0.04118562987697299
3.33,,,0.041312919612091936
3.34,,,0.04145797070559956
3.35,,,0.04158230021432039
3.36,,,0.04170662972304122
3.37,,,0.0418428001373545
3.38,,,0.04195824896688099
3.39,,,0.04208849892839804
3.4,0.03228880010132529,0.04025261546312835,0.0423578795306265
3.41,,,0.04247332836015298
3.42,,,0.04262133968005873
3.43,,,0.042757510094372016
3.44,,,0.04286407824470415
3.45,,,0.043015049791008016
3.46,,,0.04319266337489491
3.47,,,0.04330219175162516
3.48,,,0.04347388488271583
3.49,,,0.043645578013806495
3.5,0.03438726985918088,0.04243110487369227,0.04387055522006323
3.51,,,0.044018566539968974
3.52,,,0.0441428960486898
3.53,,,0.04429090736859555
3.54,,,0.0444389186885013
3.55,,,0.04456324819722212
3.56,,,0.04470237883793352
3.57,,,0.04487111174262608
3.58,,,0.04501024238333748
3.59,,,0.04513753211845642
3.6,0.03654331080380891,0.044729203878540444,0.045365469551111266
3.61,,,0.045549003587794394
3.62,,,0.04570293536049637
3.63,,,0.04585094668040212
3.64,,,0.046016719358696556
3.65,,,0.04614696932021361
3.66,,,0.04629794086651747
3.67,,,0.04643707150722887
3.68,,,0.04655844078955158
3.69,,,0.04674493505263282
3.7,0.03879434420661147,0.04696510589436081,0.04702911678685186
3.71,,,0.04715936674836892
3.72,,,0.0472955371626822
3.73,,,0.0474346678033936
3.74,,,0.04758267912329935
3.75,,,0.04779581542396363
3.76,,,0.04794678697026748
3.77,,,0.04812440055415438
3.78,,,0.04824280961007898
3.79,,,0.04842338342036399
3.8,0.04133611210261488,0.049499234498596584,0.04870164470178679
3.81,,,0.04887925828567369
3.82,,,0.049062792322356816
3.83,,,0.04923448545344748
3.84,,,0.04945946265970422
3.85,,,0.04958675239482316
3.86,,,0.049758445525913825
3.87,,,0.04997750227937433
3.88,,,0.05014919541046499
3.89,,,0.05034161012634246
3.9,0.043929694066713494,0.052081206940546056,0.050643553218950185
3.91,,,0.0508655701988088
3.92,,,0.0510431837826957
3.93,,,0.0512415189513694
3.94,,,0.05145169502563556
3.95,,,0.05162634838312434
3.96,,,0.051783240382224434
3.97,,,0.05193717215492641
3.98,,,0.05207630279563781
3.99,,,0.05225687660592282
4.0,0.046756439337240496,0.054787573360551164,0.05256770037772489
4.01,,,0.052733473056019324
4.02,,,0.05289924573431376
4.03,,,0.05313310361976484
4.04,,,0.05332847856204043
4.05,,,0.053491291013936744
4.06,,,0.053689626182610445
4.07,,,0.053890921577682264
4.08,,,0.05405077380318047
4.09,,,0.05423134761346548
4.1,0.04979331943948693,0.057580058688440926,0.054518489574082625
4.11,,,0.05471978496915444
4.12,,,0.05493884172261494
4.13,,,0.05516973938166791
4.14,,,0.055406557493517104
4.15,,,0.05558713130380211
4.16,,,0.055803227830864506
4.17,,,0.05600452322593632
4.18,,,0.05621765952660059
4.19,,,0.05639527311048749
4.2,0.052951099033955486,0.060527239091605,0.05675938095745563
4.21,,,0.0569725172581199
4.22,,,0.05714717061560868
4.23,,,0.057366227369069184
4.24,,,0.057567522764141
4.25,,,0.057816181781582654
4.26,,,0.058073721478218654
4.27,,,0.05832238049566031
4.28,,,0.05855327815471327
4.29,,,0.0587368121913964
4.3,0.05607433591636058,0.06354778004593008,0.05905059618959658
4.31,,,0.059275573395853313
4.32,,,0.05950055060211005
4.33,,,0.05971960735557055
4.34,,,0.059941624335429176
4.35,,,0.06014884018329722
4.36,,,0.06035901625756338
4.37,,,0.060616555954199375
4.38,,,0.06085633429244668
4.39,,,0.06108427172510154
4.4,0.05961208534352727,0.06677245470783363,0.06152534545842066
4.41,,,0.061771044249464196
4.42,,,0.06199306122932282
4.43,,,0.0622269191147739
4.44,,,0.0624844588114099
4.45,,,0.06275975986643459
4.46,,,0.0630617029590423
4.47,,,0.06331036197648396
4.48,,,0.0635767823523143
4.49,,,0.06386096408653334
4.5,0.06318437748275743,0.07021083184485838,0.06426355487667697
4.51,,,0.06453293547890543
4.52,,,0.06476383313795839
4.53,,,0.06503321374018685
4.54,,,0.06526411139923981
4.55,,,0.06553053177507016
4.56,,,0.06574662830213254
4.57,,,0.0659952873195742
4.58,,,0.06628834973298758
4.59,,,0.06651924739204054
4.6,0.06689196191090283,0.07378955090584333,0.06685967342782376
4.61,,,0.06709945176607107
4.62,,,0.06736587214190141
4.63,,,0.06760269025375061
4.64,,,0.0678779913087753
4.65,,,0.0680970480622358
4.66,,,0.06842859341882467
4.67,,,0.0686920535682569
4.68,,,0.06894663303849478
4.69,,,0.06917753069754774
4.7,0.07093633778166702,0.0775516713447308,0.06965116692124614
4.71,,,0.06993534865546518
4.72,,,0.07017512699371248
4.73,,,0.0704770700863202
4.74,,,0.07071092797177128
4.75,,,0.07099806993238843
4.76,,,0.07128521189300557
4.77,,,0.07154867204243781
4.78,,,0.07183877422945306
4.79,,,0.07212887641646833
4.8,0.07502677060184919,0.08140788466445521,0.07261435354575918
4.81,,,0.07290149550637633
4.82,,,0.07320047837258593
4.83,,,0.07354682486116539
4.84,,,0.0738487679537731
4.85,,,0.07415663149917706
4.86,,,0.0744230518750074
4.87,,,0.07470131315643021
4.88,,,0.07493221081548317
4.89,,,0.07524303458728523
4.9,0.07945399486465014,0.08549853278897677,0.07573443216937231
4.91,,,0.07602453435638758
4.92,,,0.07635311948657833
4.93,,,0.07663730122079737
4.94,,,0.07693924431340508
4.95,,,0.07722934650042035
4.96,,,0.07751352823463939
4.97,,,0.07779178951606219
4.98,,,0.07811741441985483
4.99,,,0.07839567570127763
5.0,0.08393303319554629,0.08985551161010462,0.07887523237777225
5.01,,,0.07913277207440825
5.02,,,0.07947319811019146
5.03,,,0.07976330029720673
5.04,,,0.08007116384261068
5.05,,,0.08040270919919955
5.06,,,0.08066320912223367
5.07,,,0.08096811244123951
5.08,,,0.08129077711863403
5.09,,,0.0816016008904361
5.1,0.08867402042625706,0.09414550905843327,0.0821166802837081
5.11,,,0.08238902111233468
5.12,,,0.08276496986489526
5.13,,,0.0830698731839011
5.14,,,0.08343102080447112
5.15,,,0.08373888434987507
5.16,,,0.08406746948006584
5.17,,,0.08436645234627545
5.18,,,0.08473352041964169
5.19,,,0.0850709862290268
5.2,0.09376331333694113,0.09859020158203623,0.08565415082945543
5.21,,,0.08601529845002545
5.22,,,0.08638532674978983
5.23,,,0.08678791753993345
5.24,,,0.08710170153813364
5.25,,,0.08746284915870366
5.26,,,0.08779439451529253
5.27,,,0.08819698530543615
5.28,,,0.08852557043562692
5.29,,,0.08883047375463275
5.3,0.09873458531474168,0.10335066343454963,0.08947876333581993
5.31,,,0.08985471208838051
5.32,,,0.09017145631297882
5.33,,,0.09055332551833564
5.34,,,0.0909203935917019
5.35,,,0.09126377985388323
5.36,,,0.09155092181450038
5.37,,,0.09190318875587605
5.38,,,0.09224361479165927
5.39,,,0.09258404082744248
5.4,0.1038325139034416,0.108222760908395,0.09317312588066735
5.41,,,0.0936201200667827
5.42,,,0.09399310859294518
5.43,,,0.09442234142067185
5.44,,,0.09478348904124187
5.45,,,0.09519200028418173
5.46,,,0.09553834677276118
5.47,,,0.0959764602796822
5.48,,,0.09631984654186353
5.49,,,0.09670763620001657
5.5,0.10924132690071273,0.11329420770604746,0.09729376102684334
5.51,,,0.09770819272257943
5.52,,,0.09810190283352871
5.53,,,0.09848081181248741
5.54,,,0.09890708441381597
5.55,,,0.09927415248718222
5.56,,,0.09968858418291832
5.57,,,0.10005269202988644
5.58,,,0.10045232259363196
5.59,,,0.10087563496856239
5.6,0.11473937523748115,0.11839914519009952,0.10146472002178726
5.61,,,0.10183474832155164
5.62,,,0.10225806069648206
5.63,,,0.10263696967544078
5.64,,,0.10314908884231466
5.65,,,0.1035546398588564
5.66,,,0.10394834996980569
5.67,,,0.10437462257113424
5.68,,,0.10480089517246279
5.69,,,0.10519164505701396
5.7,0.12047346544001658,0.12399049502424088,0.10585473577019171
5.71,,,0.10618924135317868
5.72,,,0.10667471848246954
5.73,,,0.10712171266858489
5.74,,,0.10753022391152475
5.75,,,0.10798905900323257
5.76,,,0.10836796798219128
5.77,,,0.10879128035712171
5.78,,,0.1092441949960333
5.79,,,0.10972967212532414
5.8,0.12635148360948312,0.12964723143659096,0.11038684238570566
5.81,,,0.11082495589262667
5.82,,,0.11125122849395522
5.83,,,0.11169526245367245
5.84,,,0.11215409754538028
5.85,,,0.11262477354268055
5.86,,,0.11306880750239778
5.87,,,0.11357796644287355
5.88,,,0.11402200040259079
5.89,,,0.11448379572069672
5.9,0.13244539372934633,0.13516681551416176,0.11526825571619717
5.91,,,0.11570340899672008
5.92,,,0.11621552816359396
5.93,,,0.11663884053852439
5.94,,,0.11705327223426047
5.95,,,0.11759795389151362
5.96,,,0.11807751056800825
5.97,,,0.11856890815009533
5.98,,,0.11901886256260878
5.99,,,0.11949841923910341
6.0,0.13881276698637865,0.14099738453687166,0.12031544172498312
6.01,,,0.12074763477910791
6.02,,,0.12120943009721384
6.03,,,0.12170378790569902
6.04,,,0.12220702639337856
6.05,,,0.12271322510745622
6.06,,,0.12325198631191314
6.07,,,0.12373450321480586
6.08,,,0.12414301445774573
6.09,,,0.12455744615348181
6.1,0.1451052977006068,0.14702092370502678,0.12537150841296343
6.11,,,0.1258629059950505
6.12,,,0.12636910470912815
6.13,,,0.12688418410240015
6.14,,,0.12739926349567215
6.15,,,0.1278462576817875
6.16,,,0.12831693367908778
6.17,,,0.12892970054349756
6.18,,,0.1294092572199922
6.19,,,0.12992137638686607
6.2,0.1516511416366337,0.15299183465169686,0.13061998981682119
6.21,,,0.13112026807810262
6.22,,,0.13165014860336519
6.23,,,0.13208234165748997
6.24,,,0.13262406308834498
6.25,,,0.1331213811232283
6.26,,,0.13370454572365695
6.27,,,0.13417522172095722
6.28,,,0.1346666193030443
6.29,,,0.13521722141309367
6.3,0.15839560616702553,0.15933752232712425,0.13602536321977904
6.31,,,0.13658484600902276
6.32,,,0.13707624359110984
6.33,,,0.13752027755082707
6.34,,,0.13805015807608967
6.35,,,0.1385326749789824
6.36,,,0.1390477543722544
6.37,,,0.13955691331273015
6.38,,,0.14008679383799272
6.39,,,0.14064331640083833
6.4,0.16507386383262904,0.1657852768563409,0.14147217979231053
6.41,,,0.1420435034871467
6.42,,,0.14260298627639043
6.43,,,0.14315654861283791
6.44,,,0.14366274732691556
6.45,,,0.14415710513540075
6.46,,,0.14475211064142185
6.47,,,0.1452731104874901
6.48,,,0.1458296330503357
6.49,,,0.14637135448119074
6.5,0.17202270607606304,0.17239570043378413,0.14725054172143084
6.51,,,0.14778634269948965
6.52,,,0.14834286526233526
6.53,,,0.14888162646679218
6.54,,,0.14946479106722083
6.55,,,0.15003907498845512
6.56,,,0.1505926373249026
6.57,,,0.15112251785016517
6.58,,,0.1516820006394089
6.59,,,0.15225036410784698
6.6,0.17904351230296262,0.17917836182699667,0.15301410251856062
6.61,,,0.15355582394941567
6.62,,,0.15415378968183488
6.63,,,0.15471919292387482
6.64,,,0.15527867571311854
6.65,,,0.15592696529430572
6.66,,,0.15651605034753058
6.67,,,0.15711105585355167
6.68,,,0.1577297431707577
6.69,,,0.15830994754478822
6.7,0.1859405404783014,0.18591158458790508,0.15931050406735106
6.71,,,0.15987886753578914
6.72,,,0.16049459462659704
6.73,,,0.16111032171740494
6.74,,,0.16172308858181475
6.75,,,0.16232105431423396
6.76,,,0.16290421891466259
6.77,,,0.1634755426094988
6.78,,,0.16400838336115947
6.79,,,0.1646329911311617
6.8,0.19302467501065068,0.1930163944883899,0.16556546244656792
6.81,,,0.1661575077261909
6.82,,,0.16674955300581387
6.83,,,0.16735639941742744
6.84,,,0.1679218026594674
6.85,,,0.16854048997667342
6.86,,,0.16911477389790772
6.87,,,0.16973642144151185
6.88,,,0.170358068985116
6.89,,,0.17097971652872013
6.9,0.19993033886400535,0.20008611890788466,0.17189442648573763
6.91,,,0.1724835115389625
6.92,,,0.17309331817697418
6.93,,,0.17365872141901412
6.94,,,0.17426260760422957
6.95,,,0.17483393129906574
6.96,,,0.17544373793707743
6.97,,,0.1760357832167004
6.98,,,0.1766515103075083
6.99,,,0.1772997998886955
7.0,0.20725627238079886,0.20731532278642512,0.1782500325624904
7.01,,,0.17885687897410393
7.02,,,0.17945484470652315
7.03,,,0.18016529904207074
7.04,,,0.18081950907605412
7.05,,,0.18134938960131672
7.06,,,0.1820243212200869
7.07,,,0.1826400483108948
7.08,,,0.18320249132653665
7.09,,,0.18385078090772383
7.1,0.21490172598417945,0.21457163817300332,0.1848957408262584
7.11,,,0.18546410429469645
7.12,,,0.18610351319668927
7.13,,,0.1867370016458859
7.14,,,0.18733200715190698
7.15,,,0.1879891774122885
7.16,,,0.1886818703894474
7.17,,,0.18934496110262514
7.18,,,0.19002877340058968
7.19,,,0.19068002320817495
7.2,0.22228235212840677,0.22217721357489156,0.19171314222111707
7.21,,,0.19224598297277776
7.22,,,0.19290611345955738
7.23,,,0.1934863178335879
7.24,,,0.19419381194273738
7.25,,,0.19483026061833209
7.26,,,0.19547262974672303
7.27,,,0.19615052159189134
7.28,,,0.19677216913549547
7.29,,,0.1974471007542657
7.3,0.22972342801874518,0.22984658076039807,0.19851574248398518
7.31,,,0.19923211727232898
7.32,,,0.19992185002308976
7.33,,,0.20056717937787882
7.34,,,0.2012213894118622
7.35,,,0.20193480397380792
7.36,,,0.20255349129101394
7.37,,,0.2032402638153766
7.38,,,0.20390927498135059
7.39,,,0.20453684297775093
7.4,0.23740630289352785,0.23767542740495023,0.20556700176429493
7.41,,,0.20627745609984252
7.42,,,0.20691982522823346
7.43,,,0.2076006772997999
7.44,,,0.20826968846577387
7.45,,,0.20896238144293275
7.46,,,0.20956922785454632
7.47,,,0.21020567653014102
7.48,,,0.21083620475293952
7.49,,,0.21157922157886636
7.5,0.24521871293854852,0.2453128986986476,0.21244656791351402
7.51,,,0.21312149953228424
7.52,,,0.2137520277550827
7.53,,,0.21450688548660202
7.54,,,0.21514925461499296
7.55,,,0.2158922714409198
7.56,,,0.2166027257764674
7.57,,,0.21725101535765456
7.58,,,0.21794962878760968
7.59,,,0.21863936153837046
7.6,0.25318368662851615,0.2531433401377903,0.219657679419322
7.61,,,0.22029116786851857
7.62,,,0.22100458243046428
7.63,,,0.22171207653961375
7.64,,,0.22245213313914247
7.65,,,0.22315370679549573
7.66,,,0.22381679750867348
7.67,,,0.22452429161782292
7.68,,,0.22518738233100066
7.69,,,0.22588895598735392
7.7,0.2609788253175051,0.26118588925746367,0.22697239884906398
7.71,,,0.22776573952375878
7.72,,,0.22849099499129694
7.73,,,0.22913336411968788
7.74,,,0.22979645483286562
7.75,,,0.2304713864516358
7.76,,,0.2312765680319231
7.77,,,0.2319544598770914
7.78,,,0.23266195398624087
7.79,,,0.2333635276425941
7.8,0.2687768425658327,0.26903227864251084,0.23439664665553622
7.81,,,0.2350834191798989
7.82,,,0.23585603826980686
7.83,,,0.23659905509573373
7.84,,,0.23732135033687377
7.85,,,0.2380614069364025
7.86,,,0.23870377606479343
7.87,,,0.23952079855067315
7.88,,,0.24029045741418303
7.89,,,0.24094170722176833
7.9,0.2766727308316734,0.27715775708088797,0.24203699098907083
7.91,,,0.24278888849419203
7.92,,,0.24349934282973962
7.93,,,0.2442097971652872
7.94,,,0.2449232117272329
7.95,,,0.24557150130842006
7.96,,,0.24634708062472618
7.97,,,0.24703089292269073
7.98,,,0.24783607450297798
7.99,,,0.24848436408416516
8.0,0.284614676046932,0.2854474993620822,0.24949676151232048
8.01,,,0.2502160965270624
8.02,,,0.2509324713154062
8.03,,,0.25161628361337074
8.04,,,0.2522616129681598
8.05,,,0.25292174345493945
8.06,,,0.2535937148473115
8.07,,,0.25425680556048924
8.08,,,0.25504718600878595
8.09,,,0.2557339585331486
8.1,0.2924040576172437,0.2934597473845369,0.2568973275076078
8.11,,,0.2576906681823026
8.12,,,0.2583330373106935
8.13,,,0.25917966206055437
8.14,,,0.25989899707529635
8.15,,,0.26061537186364014
8.16,,,0.2613406273311783
8.17,,,0.2621102861946882
8.18,,,0.2628029791718471
8.19,,,0.26353711531857954
8.2,0.3001416251194602,0.301400229650421,0.26462647863308586
8.21,,,0.26543758066616935
8.22,,,0.2661776372656981
8.23,,,0.26696505748759664
8.24,,,0.26767255159674613
8.25,,,0.26841852864907106
8.26,,,0.26917930683338664
8.27,,,0.2699164032065172
8.28,,,0.27063573822125914
8.29,,,0.271405397084769
8.3,0.3079310066897719,0.3095719571319214,0.2725302831160527
8.31,,,0.27328218062117393
8.32,,,0.274031117899897
8.33,,,0.274830379027388
8.34,,,0.27555859472132427
8.35,,,0.27626312860407565
8.36,,,0.2770801510899554
8.37,,,0.27789125312303886
8.38,,,0.27864907108095627
8.39,,,0.279466093566836
8.4,0.31562251724257046,0.31754911967338606,0.2805347352965555
8.41,,,0.28142576344238807
8.42,,,0.28223390524907344
8.43,,,0.28313085384770226
8.44,,,0.28386202976803665
8.45,,,0.28463168863154653
8.46,,,0.28532734183510355
8.47,,,0.2860910802458172
8.48,,,0.2868488982037346
8.49,,,0.28752975027530103
