value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability,ucsf_probability,umn_probability,upenn_probability
4.9,,0.11680546328198631,,,,,,,
5.19,,,,,,,0.08796296296296297,,
5.3505,,,,,,,,0.10886809343036653,
5.45,,,,0.1073910719059075,,0.15976660183384273,,,
5.5,0.08452602723128418,,0.09442284538618254,,,,,,
5.55,,,,,,,,,0.09334170335434099
5.8,,,,,0.0965135819611989,,,,
6.15,,0.11587843579562133,,,,,,,
6.413,,,,,,,,0.10603749813503971,
6.49,,,,,,,0.10030864197530864,,
6.5,0.08863040877216896,,0.09724461148993273,0.10169963467878464,,0.08480133370380662,,,
6.6,,,,,,,,,0.09419742787051798
6.75,,,,,0.09923549692699746,,,,
7.4,,0.11331365975001159,,,,,,,
7.4719999999999995,,,,,,,,0.10597533279180413,
7.5,0.08626773895527587,,0.09855492243016703,0.09652053818052214,,0.07948041122534037,0.08487654320987655,,
7.55,,,,,,,,,0.09067210718032163
7.6,,,,,0.09035968725591523,,,,
8.1995,,,,,,0.06968602389552654,,,
8.349499999999999,,0.06013318294887443,0.08337715403911967,,,,,,
8.3995,,,,0.08005880780539963,0.10116056142454773,,,,0.0860267455210751
8.4115,,,,,,,,0.0768487973078262,
8.4995,,,,,,,0.08950617283950617,,
8.9995,0.21756251230557197,,,,,,,,
9.0,,,,,,0.06768546818560711,,,
9.2,,,0.08033412928975975,,,,,,
9.25,,0.05864993897069048,,,,,,,
9.3,,,,,0.09631634174628596,,,,
9.3415,,,,,,,,0.0767741988959435,
9.350000000000001,,,,,,,,,0.08903169319467732
9.4,,,,0.08666354807092577,,,,,
9.85,,,,,,,0.0787037037037037,,
10.3,,,,,,0.08595443178660739,,,
10.35,,,0.09225910824145353,,,,,,
10.4,,0.05815552431129583,,,0.09199283623539437,,,,
10.485,,,,,,,,0.07676591018351209,
10.5,,,,,,,,,0.0810691600518721
10.5,0.046374967816196405,,,,,,,,
10.75,,,,0.07589325492292613,,,,,
11.95,,,,,,,0.08487654320987655,,
12.0,0.0591121813803444,,,,,,,,
12.0,,,0.0693918835432417,,0.09604809505400437,0.04987496526813004,,,
12.2,,,,,,,,,0.08582190027009838
12.256499999999999,,,,,,,,0.0767617658272964,
12.5,,0.061909985631073965,,,,,,,
13.0,,,,0.0780762719415486,,,,,
13.099499999999999,,,,,,0.016907474298416228,,,
13.249500000000001,,,0.0174593185808413,,,,,,
13.2995,,,,,0.021191488690246077,,,,
13.499500000000001,0.04417889651203295,,,,,,,,
13.6495,,,,,,,,,0.01973122320698456
13.7995,,,,,,,,0.015404572053777167,
13.9,,,0.01587889968362887,,,,,,
14.05,,,,,0.019889703271820686,,,,
14.1,,,,,,0.02493748263406502,,,
14.45,,,,,,,,,0.014856236629304435
14.499500000000001,,0.01694915254237288,,,,,,,
14.675,,,,,,,,0.015744409263465015,
15.0,0.023702424765626184,,,,,,,,
15.099499999999999,,,,0.01707431168136862,,,,,
15.1,,,,,0.018714151590939573,,,,
15.15,,,0.02019488001747081,,,,,,
15.45,,,,,,,0.08333333333333333,,
15.5,,0.008528652874557731,,,,,,,
15.5,,,,,,0.008391219783273132,,,
15.55,,,,,,,,,0.01637440425549489
15.909500000000001,,,,,,,,0.016610579712547452,
16.6,,,,0.015570703020582732,,,,,
17.049999999999997,,,,,0.01974769031708337,,,,
17.45,,,0.012850242378789054,,,,,,
17.5,0.017326245323882654,,,,,,,,
17.5,,0.012962934351003508,,,,,,,
17.65,,,,,,,,,0.017126054168353062
18.0,,,,,,0.01685190330647402,,,
18.137500000000003,,,,,,,,0.01378827312965204,
18.5895,,,,,,,0.016975308641975308,,
19.25,,,,0.015838011226944667,,,,,
20.439999999999998,,,,,,,0.018518518518518517,,
22.0,,0.011217032585016145,,,,,,,
23.14,,,,,,,0.015432098765432098,,
25.5,,,,0.01614987080103359,,,,,
26.88,,,,,,,0.016975308641975308,,
35.44,,,,,,,0.016975308641975308,,
53.849999999999994,,,,,0.019668794231118194,,,,
54.485,,,,,,,,0.015379705916482933,
58.45,,,0.016525434687033956,,,,,,
59.5,0.0185075802323292,,,,,,,,
59.55,,,,,,,,,0.01668828004328182
60.0,,,,,,0.016365657126979717,,,
62.5,,0.011742348160622963,,,,,,,
65.0,,,,0.01567094359796846,,,,,
