value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
110,0.33410609224424137,0.3573898170091405,,,0.3233856595578968,,0.3441648759545248,,0.34760128862793943
111,,,,,,0.32933129287656604,,,
114,,,,,,,,0.5065803831113016,
115,0.4133308638936302,0.43632936640711795,0.4832861428991119,0.4586771328251538,0.4025659864832979,,0.42255826378381167,,0.4294935426049262
116,,,,,,0.41842338521884376,,,
120,0.49126114081681815,0.5177283164574711,0.5676229669366237,0.5412126432990225,0.4813100803597292,0.4888338256925466,0.500462230783505,0.605045693754607,0.5099039274779413
125,,,0.6603041701076359,,,0.5898166320444584,,0.6927884586828438,
126,0.593138471948679,0.6204971843983412,,0.6453363393063177,0.5867806423023283,,0.6055855362409677,,0.6163636615230967
131,,,0.7400814497641635,,,,,0.7669459517349274,
132,,,,0.7238901035109863,,0.6940690859873612,,,
133,,,,,,,0.700394283699259,,0.7096670812045456
134,0.6963081797993713,0.7203630186954929,,,0.694647224817325,,,,
139,,,0.8257968590602164,,,,,0.8453510469018138,
140,,,,,,0.7916070850559077,,,
141,,,,0.8208300861543757,,,,,
142,,0.8033541608051984,,,,,0.8019000516330566,,0.806469732784508
143,,,,,0.7952783623419998,,,,
144,0.8012665056510397,,,,,,,,
151,,,0.9126326941805404,,,,,0.921892091115415,
152,,,0.9233789276205149,,,0.8939068327986354,,0.9311689094095803,
153,,,,0.9075584836661994,,0.9068922095251363,,,
154,,,0.9331599547527013,0.9183981988980715,,,0.8971997616245856,0.9395241067774351,
155,,,,,0.8928944273817768,0.9188133118634669,0.9094832153322707,,0.9025022671496812
156,,0.9040125810888354,0.9420536166609992,0.9284223669427647,0.9059942718034995,,,0.9470447177875829,0.9136975864757481
157,0.8970408377707548,0.9148985014030144,,,,0.9295335630554405,0.9206670138770147,,
158,0.9085715836678412,,0.9499850794950624,0.9374692105388259,0.9181577690343596,,,0.9537719969871655,0.9238736372904092
159,,0.92489752041432,,,,0.9391574443210701,0.9307915218633198,,
160,0.9191279677303535,,0.9569531866266011,0.9455226705785194,0.9293250665188257,,,,0.9330653588862806
161,,0.9338862851763309,,,,0.9476072776291368,0.9396935990146551,0.9624078545748525,
162,0.9284650855506321,,,,0.9380157726830635,,,,
163,,,0.9656056915364881,0.9556855309172954,,,,,0.9448433508437785
164,,0.9460203221472056,,,,0.9581972687379898,0.9511418698118168,0.9695450528545096,
165,0.9408815507516534,,,,0.9496653436438313,,,,0.9517130622579333
166,,0.9528623080257091,,0.9643328129634957,,,,,
167,,,0.9747447899678688,,,,0.9607351908152585,,
168,0.9514979450229611,,,,0.9594683097983621,0.9695046292692188,,0.9772527841465524,
169,,,,,,,,,0.9632303170203277
170,,0.9642019356110384,,0.9734908841296142,,,,,
171,0.9603518433841804,,,,,,0.9708173720287867,,
172,,,0.9829553472082463,,0.9697759941375189,,,,
173,,,,,,0.9795932129545787,,,0.9720635658322919
174,,0.9729813285759636,,,,,,0.9853640907734185,
175,0.9699808539978291,,,0.9818900712102809,,,,,
176,,,,,,,0.9801235156897778,,
177,,,,,0.9793871251781668,,,,
179,,0.981125905158086,,,,,,,0.981834001241616
181,0.980561320588577,,0.991876652532669,,,0.9896457745199668,,,
183,,,,,,,,0.9925722420254375,
184,,,,0.9912785358254513,,,,,
185,,,,,,,0.9903165594108113,,
186,,,,,0.9899649133576708,,,,
188,,,,,,,,,0.9904196968119275
189,,0.9909751319365975,,,,,,,
190,0.9899315420795899,,,,,,,,
293,,,,,1.0,,,,
300,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
