data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,lymphocytes_absolute,k/cu mm,,35574.0,,,,,,,,,35574,,524398.0,,,,,,,,,524398,,524398.0,,,,,,,,,524398,,15.59,,,,,,,,,15.59,,374.15,,,,,,,,,374.15,,14.74,,,,,,,,,14.74,,7.0,,,,,,,,,7.0,,14.0,,,,,,,,,14.0,,1.62,,,,,,,,,1.62,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,2.72,,,,,,,,,2.72,,2.0,,,,,,,,,2.0,,3.0,,,,,,,,,3.0,,3.67,,,,,,,,,3.67,,3.0,,,,,,,,,3.0,,4.0,,,,,,,,,4.0
labs,pt,seconds,,32971.0,,,,,,,,,32971,,248771.0,,,,,,,,,248771,,248771.0,,,,,,,,,248771,,15.96,,,,,,,,,15.96,,382.97,,,,,,,,,382.97,,7.55,,,,,,,,,7.55,,3.0,,,,,,,,,3.0,,7.0,,,,,,,,,7.0,,1.46,,,,,,,,,1.46,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,2.08,,,,,,,,,2.08,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,,2.55,,,,,,,,,2.55,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,2.0
labs,esr,mm/h,,1931.0,,,,,,,,3215.0,5146,,2934.0,,,,,,,,4357.0,7291,,2934.0,,,,,,,,4357.0,7291,,27.35,,,,,,,,28.99,28.374602,,656.47,,,,,,,,695.85,681.072934,,1.52,,,,,,,,1.36,1.420039,,1.0,,,,,,,,1.0,1.0,,0.0,,,,,,,,0.0,0.0,,0.4,,,,,,,,0.37,0.381257,,0.0,,,,,,,,0.0,0.0,,1.0,,,,,,,,1.0,1.0,,0.5,,,,,,,,0.49,0.493752,,0.0,,,,,,,,0.0,0.0,,1.0,,,,,,,,1.0,1.0,,0.58,,,,,,,,0.58,0.58,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0
labs,wbc,k/cu mm,,43262.0,,,,,,,,,43262,,806000.0,,,,,,,,,806000,,806000.0,,,,,,,,,806000,,13.98,,,,,,,,,13.98,,335.6,,,,,,,,,335.6,,18.63,,,,,,,,,18.63,,10.0,,,,,,,,,10.0,,16.0,,,,,,,,,16.0,,2.31,,,,,,,,,2.31,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,3.84,,,,,,,,,3.84,,3.0,,,,,,,,,3.0,,3.0,,,,,,,,,3.0,,5.14,,,,,,,,,5.14,,4.0,,,,,,,,,4.0,,3.0,,,,,,,,,3.0
labs,pco2_venous,mm hg,,10205.0,,,,,,,,,10205,,92099.0,,,,,,,,,92099,,92099.0,,,,,,,,,92099,,16.7,,,,,,,,,16.7,,400.89,,,,,,,,,400.89,,9.02,,,,,,,,,9.02,,4.0,,,,,,,,,4.0,,7.0,,,,,,,,,7.0,,2.6,,,,,,,,,2.6,,2.0,,,,,,,,,2.0,,3.0,,,,,,,,,3.0,,3.49,,,,,,,,,3.49,,2.0,,,,,,,,,2.0,,4.0,,,,,,,,,4.0,,4.1,,,,,,,,,4.1,,3.0,,,,,,,,,3.0,,4.0,,,,,,,,,4.0
labs,eosinophils_absolute,k/cu mm,,31218.0,,,,,,,,,31218,,391105.0,,,,,,,,,391105,,391105.0,,,,,,,,,391105,,16.98,,,,,,,,,16.98,,407.58,,,,,,,,,407.58,,12.53,,,,,,,,,12.53,,6.0,,,,,,,,,6.0,,13.0,,,,,,,,,13.0,,1.14,,,,,,,,,1.14,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,,1.98,,,,,,,,,1.98,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,2.74,,,,,,,,,2.74,,2.0,,,,,,,,,2.0,,3.0,,,,,,,,,3.0
labs,platelet_count,10*3/ul,,2.0,26455.0,,,,,,54354.0,12075.0,92886,,2.0,374099.0,,,,,,721453.0,195539.0,1291093,,2.0,374099.0,,,,,,721453.0,195539.0,1291093,,32.72,10.96,,,,,,10.65,13.1,11.057262,,785.36,262.95,,,,,,255.51,314.44,265.301192,,1.0,14.14,,,,,,13.27,16.19,13.897116,,1.0,8.0,,,,,,8.0,9.0,8.129847,,0.0,11.0,,,,,,11.0,13.0,13.0,,0.0,2.35,,,,,,2.3,2.13,2.292091,,0.0,2.0,,,,,,2.0,2.0,1.999957,,0.0,2.0,,,,,,2.0,2.0,2.0,,0.0,3.77,,,,,,3.54,3.48,3.597631,,0.0,3.0,,,,,,3.0,3.0,2.999935,,0.0,1.0,,,,,,2.0,2.0,2.0,,0.0,4.97,,,,,,4.61,4.63,4.715033,,0.0,4.0,,,,,,4.0,4.0,3.999914,,0.0,3.0,,,,,,3.0,2.0,3.0
labs,neutrophils_absolute,10^3/ul,,1.0,,,,,15296.0,9494.0,,,24791,,1.0,,,,,261082.0,45954.0,,,307037,,1.0,,,,,261082.0,45954.0,,,307037,,6.34,,,,,20.85,16.1,,,19.030347,,152.17,,,,,500.36,386.49,,,456.738122,,1.0,,,,,17.07,4.84,,,12.385732,,1.0,,,,,11.0,2.0,,,7.552943,,0.0,,,,,14.0,4.0,,,14.0,,0.0,,,,,2.27,0.87,,,1.733762,,0.0,,,,,2.0,1.0,,,1.616958,,0.0,,,,,2.0,1.0,,,2.0,,0.0,,,,,3.67,1.27,,,2.750744,,0.0,,,,,3.0,1.0,,,2.233956,,0.0,,,,,3.0,2.0,,,3.0,,0.0,,,,,4.8,1.61,,,3.578159,,0.0,,,,,4.0,1.0,,,2.850954,,0.0,,,,,3.0,1.0,,,3.0
labs,wbc,10*3/ul,,,26458.0,,,,,,54003.0,12076.0,92537,,,367712.0,,,,,,690093.0,195637.0,1253442,,,367712.0,,,,,,690093.0,195637.0,1253442,,,10.95,,,,,,10.7,13.1,11.084677,,,262.92,,,,,,256.79,314.42,266.063344,,,13.9,,,,,,12.78,16.2,13.546535,,,8.0,,,,,,7.0,9.0,7.546916,,,11.0,,,,,,10.0,13.0,13.0,,,2.28,,,,,,2.14,2.13,2.178724,,,2.0,,,,,,2.0,2.0,2.0,,,2.0,,,,,,2.0,2.0,2.0,,,3.68,,,,,,3.34,3.48,3.455482,,,3.0,,,,,,3.0,3.0,3.0,,,1.0,,,,,,2.0,2.0,2.0,,,4.86,,,,,,4.38,4.63,4.549865,,,4.0,,,,,,4.0,4.0,4.0,,,3.0,,,,,,2.0,2.0,3.0
labs,so2_central_venous,%,,,2462.0,3806.0,4106.0,2013.0,1273.0,1778.0,148.0,,15586,,,6369.0,19973.0,23147.0,7931.0,4035.0,8884.0,333.0,,70672,,,6369.0,19973.0,23147.0,7931.0,4035.0,8884.0,333.0,,70672,,,17.32,8.62,15.72,14.27,38.33,16.56,19.58,,16.030861,,,415.76,206.84,377.27,342.41,919.82,397.34,469.96,,384.712663,,,2.59,5.25,5.64,3.94,3.17,5.0,2.25,,4.536478,,,1.0,4.0,2.0,1.0,1.0,2.0,2.0,,2.119595,,,1.0,4.0,4.0,2.0,2.0,4.0,2.0,,4.0,,,0.84,2.65,1.32,1.31,0.55,1.04,0.63,,1.46628,,,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,1.153022,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,3.0,,,1.3,3.18,2.19,1.83,0.89,1.53,1.13,,2.053135,,,1.0,3.0,1.0,1.0,0.0,1.0,1.0,,1.406711,,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,3.0,,,1.6,3.55,2.79,2.19,1.12,1.88,1.3,,2.455762,,,1.0,3.0,2.0,1.0,0.0,1.0,1.0,,1.670153,,,1.0,4.0,3.0,1.0,1.0,2.0,2.0,,4.0
labs,troponin_t,ng/l,,,9957.0,664.0,,,12880.0,9080.0,6337.0,6450.0,45368,,,29211.0,1320.0,,,76738.0,34034.0,29254.0,18657.0,189214,,,29211.0,1320.0,,,76738.0,34034.0,29254.0,18657.0,189214,,,14.3,10.26,,,22.15,14.89,13.87,19.76,17.303763,,,343.16,246.15,,,531.56,357.37,332.77,474.24,415.255502,,,2.93,1.99,,,5.96,3.75,4.62,2.89,4.170949,,,2.0,1.0,,,4.0,3.0,2.0,2.0,2.753306,,,3.0,1.0,,,5.0,4.0,3.0,2.0,5.0,,,1.42,1.2,,,1.97,1.86,1.55,1.43,1.680568,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.283901,,,2.0,1.0,,,2.0,2.0,2.0,2.0,2.0,,,1.78,1.39,,,2.76,2.35,2.11,1.74,2.207003,,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.484042,,,2.0,1.0,,,3.0,2.0,2.0,2.0,3.0,,,1.97,1.5,,,3.26,2.56,2.52,1.89,2.512886,,,2.0,1.0,,,3.0,2.0,1.0,1.0,1.987414,,,2.0,1.0,,,4.0,3.0,2.0,2.0,4.0
labs,eosinophils_absolute,10^3/ul,,,,,,,15192.0,9297.0,,,24489,,,,,,,257768.0,45183.0,,,302951,,,,,,,257768.0,45183.0,,,302951,,,,,,,20.97,16.14,,,19.13634,,,,,,,503.28,387.42,,,459.294928,,,,,,,16.97,4.86,,,12.372562,,,,,,,11.0,2.0,,,7.583241,,,,,,,14.0,4.0,,,14.0,,,,,,,2.26,0.87,,,1.732301,,,,,,,2.0,1.0,,,1.62036,,,,,,,2.0,1.0,,,2.0,,,,,,,3.65,1.27,,,2.746457,,,,,,,3.0,1.0,,,2.24072,,,,,,,3.0,2.0,,,3.0,,,,,,,4.77,1.61,,,3.570338,,,,,,,4.0,1.0,,,2.86108,,,,,,,3.0,1.0,,,3.0
labs,wbc,10^3/ul,,,,,,,15597.0,18647.0,,,34244,,,,,,,330475.0,330230.0,,,660705,,,,,,,330475.0,330230.0,,,660705,,,,,,,20.49,12.61,,,16.199077,,,,,,,491.72,302.75,,,388.819533,,,,,,,21.19,17.71,,,19.295024,,,,,,,13.0,11.0,,,11.910933,,,,,,,18.0,17.0,,,18.0,,,,,,,2.76,2.41,,,2.569413,,,,,,,2.0,2.0,,,2.0,,,,,,,2.0,2.0,,,2.0,,,,,,,4.45,4.01,,,4.210405,,,,,,,4.0,3.0,,,3.455467,,,,,,,3.0,3.0,,,3.0,,,,,,,5.83,5.31,,,5.546843,,,,,,,5.0,4.0,,,4.455467,,,,,,,3.0,4.0,,,4.0
labs,monocytes_absolute,10^3/ul,,,,,,,15302.0,9380.0,,,24682,,,,,,,260970.0,45551.0,,,306521,,,,,,,260970.0,45551.0,,,306521,,,,,,,20.85,16.09,,,19.041038,,,,,,,500.31,386.11,,,456.910113,,,,,,,17.05,4.86,,,12.417385,,,,,,,11.0,2.0,,,7.579694,,,,,,,14.0,4.0,,,14.0,,,,,,,2.27,0.87,,,1.737952,,,,,,,2.0,1.0,,,1.619966,,,,,,,2.0,1.0,,,2.0,,,,,,,3.67,1.27,,,2.757918,,,,,,,3.0,1.0,,,2.239932,,,,,,,3.0,2.0,,,3.0,,,,,,,4.8,1.61,,,3.587691,,,,,,,4.0,1.0,,,2.859898,,,,,,,3.0,1.0,,,3.0
labs,basophils_absolute,10^3/ul,,,,,,,15154.0,9273.0,,,24427,,,,,,,256350.0,46482.0,,,302832,,,,,,,256350.0,46482.0,,,302832,,,,,,,21.01,16.16,,,19.168839,,,,,,,504.21,387.74,,,459.995552,,,,,,,16.92,5.01,,,12.398715,,,,,,,11.0,2.0,,,7.583412,,,,,,,14.0,4.0,,,14.0,,,,,,,2.26,0.88,,,1.736123,,,,,,,2.0,1.0,,,1.620379,,,,,,,2.0,1.0,,,2.0,,,,,,,3.65,1.29,,,2.754095,,,,,,,3.0,1.0,,,2.240758,,,,,,,3.0,2.0,,,3.0,,,,,,,4.77,1.64,,,3.581787,,,,,,,4.0,1.0,,,2.861137,,,,,,,3.0,1.0,,,3.0
labs,platelet_count,10^3/ul,,,,,,,15591.0,18671.0,,,34262,,,,,,,330453.0,363146.0,,,693599,,,,,,,330453.0,363146.0,,,693599,,,,,,,20.49,12.6,,,16.190362,,,,,,,491.87,302.37,,,388.6024,,,,,,,21.2,19.45,,,20.246341,,,,,,,13.0,12.0,,,12.455052,,,,,,,18.0,18.0,,,18.0,,,,,,,2.76,2.79,,,2.776348,,,,,,,2.0,2.0,,,2.0,,,,,,,2.0,2.0,,,2.0,,,,,,,4.46,4.54,,,4.503596,,,,,,,4.0,4.0,,,4.0,,,,,,,3.0,4.0,,,4.0,,,,,,,5.83,5.96,,,5.900843,,,,,,,5.0,5.0,,,5.0,,,,,,,3.0,5.0,,,5.0
labs,eosinophils_absolute,10*3/ul,,,,,,,,,30606.0,7669.0,38275,,,,,,,,,162667.0,85059.0,247726,,,,,,,,,162667.0,85059.0,247726,,,,,,,,,13.33,16.16,13.897035,,,,,,,,,319.92,387.75,333.51081,,,,,,,,,5.31,11.09,6.468114,,,,,,,,,2.0,6.0,2.801463,,,,,,,,,4.0,11.0,11.0,,,,,,,,,0.9,1.22,0.964117,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.41,2.04,1.53623,,,,,,,,,1.0,2.0,1.200366,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.82,2.77,2.010347,,,,,,,,,1.0,2.0,1.200366,,,,,,,,,1.0,3.0,3.0
labs,pt,s,,,,,,,,,2994.0,1.0,2995,,,,,,,,,20877.0,1.0,20878,,,,,,,,,20877.0,1.0,20878,,,,,,,,,13.49,2.27,13.486254,,,,,,,,,323.71,54.38,323.620073,,,,,,,,,6.97,1.0,6.968007,,,,,,,,,2.0,1.0,1.999666,,,,,,,,,6.0,0.0,6.0,,,,,,,,,1.85,0.0,1.849382,,,,,,,,,2.0,0.0,1.999332,,,,,,,,,1.0,0.0,1.0,,,,,,,,,2.5,0.0,2.499165,,,,,,,,,2.0,0.0,1.999332,,,,,,,,,2.0,0.0,2.0,,,,,,,,,3.01,1.0,3.009329,,,,,,,,,2.0,1.0,1.999666,,,,,,,,,3.0,0.0,3.0
labs,lymphocytes_absolute,10*3/ul,,,,,,,,,30318.0,7796.0,38114,,,,,,,,,160855.0,86255.0,247110,,,,,,,,,160855.0,86255.0,247110,,,,,,,,,13.37,15.94,13.895679,,,,,,,,,320.77,382.58,333.412881,,,,,,,,,5.31,11.06,6.48613,,,,,,,,,2.0,6.0,2.818177,,,,,,,,,4.0,11.0,11.0,,,,,,,,,0.9,1.25,0.97159,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.41,2.08,1.547045,,,,,,,,,1.0,2.0,1.204544,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.83,2.81,2.030453,,,,,,,,,1.0,2.0,1.204544,,,,,,,,,1.0,3.0,3.0
labs,ptt,s,,,,,,,,,28250.0,,28250,,,,,,,,,157085.0,,157085,,,,,,,,,157085.0,,157085,,,,,,,,,13.02,,13.02,,,,,,,,,312.46,,312.46,,,,,,,,,5.56,,5.56,,,,,,,,,2.0,,2.0,,,,,,,,,3.0,,3.0,,,,,,,,,1.88,,1.88,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,2.4,,2.4,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,2.79,,2.79,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,2.0
labs,basophils_absolute,10*3/ul,,,,,,,,,30190.0,7413.0,37603,,,,,,,,,159802.0,77783.0,237585,,,,,,,,,159802.0,77783.0,237585,,,,,,,,,13.4,16.45,14.001273,,,,,,,,,321.6,394.81,336.032512,,,,,,,,,5.29,10.49,6.31512,,,,,,,,,2.0,5.0,2.591416,,,,,,,,,4.0,10.0,10.0,,,,,,,,,0.9,1.14,0.947313,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.4,1.9,1.498569,,,,,,,,,1.0,2.0,1.197139,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.82,2.58,1.969825,,,,,,,,,1.0,2.0,1.197139,,,,,,,,,1.0,3.0,3.0
labs,monocytes_absolute,10*3/ul,,,,,,,,,30317.0,7791.0,38108,,,,,,,,,160823.0,86233.0,247056,,,,,,,,,160823.0,86233.0,247056,,,,,,,,,13.37,15.95,13.897469,,,,,,,,,320.79,382.77,333.461517,,,,,,,,,5.3,11.07,6.479649,,,,,,,,,2.0,6.0,2.817781,,,,,,,,,4.0,11.0,11.0,,,,,,,,,0.9,1.25,0.971556,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.41,2.08,1.546978,,,,,,,,,1.0,2.0,1.204445,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.82,2.81,2.022401,,,,,,,,,1.0,2.0,1.204445,,,,,,,,,1.0,3.0,3.0
labs,inr,ratio,,,,,,,,,38453.0,,38453,,,,,,,,,292129.0,,292129,,,,,,,,,292129.0,,292129,,,,,,,,,12.26,,12.26,,,,,,,,,294.25,,294.25,,,,,,,,,7.6,,7.6,,,,,,,,,3.0,,3.0,,,,,,,,,6.0,,6.0,,,,,,,,,1.87,,1.87,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,2.57,,2.57,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,3.1,,3.1,,,,,,,,,2.0,,2.0,,,,,,,,,3.0,,3.0
labs,neutrophils_absolute,10*3/ul,,,,,,,,,30322.0,7805.0,38127,,,,,,,,,160876.0,86387.0,247263,,,,,,,,,160876.0,86387.0,247263,,,,,,,,,13.36,15.92,13.884059,,,,,,,,,320.75,382.16,333.321276,,,,,,,,,5.31,11.07,6.489133,,,,,,,,,2.0,6.0,2.818842,,,,,,,,,4.0,11.0,11.0,,,,,,,,,0.9,1.26,0.973696,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.41,2.08,1.547156,,,,,,,,,1.0,2.0,1.204711,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.83,2.82,2.032663,,,,,,,,,1.0,3.0,1.409421,,,,,,,,,1.0,3.0,3.0
labs,platelet_count,k/cumm,,,,,,,,,,2875.0,2875,,,,,,,,,,22838.0,22838,,,,,,,,,,22838.0,22838,,,,,,,,,,8.61,8.61,,,,,,,,,,206.53,206.53,,,,,,,,,,7.94,7.94,,,,,,,,,,5.0,5.0,,,,,,,,,,8.0,8.0,,,,,,,,,,1.3,1.3,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,2.21,2.21,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,2.92,2.92,,,,,,,,,,3.0,3.0,,,,,,,,,,1.0,1.0
labs,basophils_absolute,k/cumm,,,,,,,,,,2162.0,2162,,,,,,,,,,8693.0,8693,,,,,,,,,,8693.0,8693,,,,,,,,,,9.86,9.86,,,,,,,,,,236.69,236.69,,,,,,,,,,4.02,4.02,,,,,,,,,,3.0,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,0.63,0.63,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.04,1.04,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,1.37,1.37,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0
labs,ast,iu/l,,,,,,,,,,5175.0,5175,,,,,,,,,,19062.0,19062,,,,,,,,,,19062.0,19062,,,,,,,,,,8.8,8.8,,,,,,,,,,211.27,211.27,,,,,,,,,,3.68,3.68,,,,,,,,,,2.0,2.0,,,,,,,,,,4.0,4.0,,,,,,,,,,0.93,0.93,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.38,1.38,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.71,1.71,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0
labs,eosinophils_absolute,k/ul,,,,,,,,,,3003.0,3003,,,,,,,,,,14649.0,14649,,,,,,,,,,14649.0,14649,,,,,,,,,,7.13,7.13,,,,,,,,,,171.03,171.03,,,,,,,,,,4.88,4.88,,,,,,,,,,4.0,4.0,,,,,,,,,,4.0,4.0,,,,,,,,,,0.72,0.72,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.25,1.25,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,1.92,1.92,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0
labs,ptt,second(s),,,,,,,,,,48333.0,48333,,,,,,,,,,754774.0,754774,,,,,,,,,,754774.0,754774,,,,,,,,,,14.52,14.52,,,,,,,,,,348.44,348.44,,,,,,,,,,15.62,15.62,,,,,,,,,,7.0,7.0,,,,,,,,,,12.0,12.0,,,,,,,,,,1.89,1.89,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,3.1,3.1,,,,,,,,,,3.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,,,4.14,4.14,,,,,,,,,,4.0,4.0,,,,,,,,,,3.0,3.0
labs,eosinophils_absolute,k/cumm,,,,,,,,,,2221.0,2221,,,,,,,,,,9315.0,9315,,,,,,,,,,9315.0,9315,,,,,,,,,,9.81,9.81,,,,,,,,,,235.56,235.56,,,,,,,,,,4.19,4.19,,,,,,,,,,3.0,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,0.64,0.64,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.06,1.06,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,1.4,1.4,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0
labs,lymphocytes_absolute,k/cumm,,,,,,,,,,2395.0,2395,,,,,,,,,,10713.0,10713,,,,,,,,,,10713.0,10713,,,,,,,,,,9.44,9.44,,,,,,,,,,226.59,226.59,,,,,,,,,,4.47,4.47,,,,,,,,,,3.0,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,0.76,0.76,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.2,1.2,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.56,1.56,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0
labs,pt,second(s),,,,,,,,,,48382.0,48382,,,,,,,,,,646481.0,646481,,,,,,,,,,646481.0,646481,,,,,,,,,,14.49,14.49,,,,,,,,,,347.66,347.66,,,,,,,,,,13.36,13.36,,,,,,,,,,7.0,7.0,,,,,,,,,,10.0,10.0,,,,,,,,,,1.78,1.78,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,2.85,2.85,,,,,,,,,,3.0,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,3.76,3.76,,,,,,,,,,4.0,4.0,,,,,,,,,,2.0,2.0
