value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
66,,0.2230771275340799,,,0.1572715187276171,0.19644985957042696,0.4090570537885345,0.20925472247702145,
66.333,,,,0.14445387385196237,,,,,
67,0.1798667025444539,,,,,,,,0.13644455752149073
68,,0.28209914187263735,0.34231946486695475,,0.19979173120294091,0.24953254904155067,,0.2702858718537474,
68.333,,,,0.19333736080908676,,,,,
69,0.23259859369946193,,,,,,,,0.17948921981375093
70,0.260846915099203,0.3441206001336736,0.4052227260957035,0.24005869479274408,0.24648303500904747,0.30695790843090354,0.5045601798666272,0.3354418127738776,0.20354147536927159
73,,0.4684621619410032,0.5282676768424821,,,,0.5999265595509721,0.4683698523670255,
74,0.40743606400138194,,,0.3752007744609219,,0.4554433362398447,,,
74.33,,,,,0.37099051131018446,,,,
75,,,,,,,,,0.3602645165275714
77,,0.5828433061944408,0.6364240429879726,,,,0.6841713619732575,0.5902973867073174,
78,0.5254579778397284,,,,,0.5688516793263111,,,
78.333,,,,0.5045873559055043,,,,,
79,,,,,0.49855229181407607,,,,0.46913467790317465
81,,,0.7254654502199502,,,,,0.6899249730584867,
82,,0.7007093422815425,,,,,0.7694934760863876,,
83,0.650997616905565,,,,,0.6897104834911709,,,
83.333,,,,0.6365632468428557,,,,,
85,,,,,0.6369333048325905,,,,0.6166349597232823
88,,,0.8375841380469197,,,,,0.8133913078014648,
89,,0.8120474404008536,,,,0.7992494361834241,0.8557443550463931,,
90,0.7813514630919344,,,0.7724678880727874,,,,,
91,,,,,0.748729754661186,,,,0.7350266272013815
100,0.8950006961136323,0.9147130287589437,0.9380763382795106,0.8953667029749708,0.8652928394169845,0.9154461650369997,0.934185418391904,0.9260067576243081,0.8591175174143887
102,0.9186486275085384,0.9334374908539882,0.9528464311780271,0.9174413237319009,0.8930467713192605,0.9351847966141474,0.9482182361381153,0.9430665073748271,0.8895980634508811
105,0.937351585100571,,0.9641056966418328,0.9374453250552144,,0.9506172839506173,,0.9566355708015694,0.9146310180808103
106,,0.9521544868169012,,,0.9233520531394064,,0.9622691016317246,,
109,,,0.975164751987162,0.9574719918264908,,0.9658904571615974,,0.9701821987579542,
110,0.9601919642816696,0.9658708168008281,,,0.9459472743878532,,,,0.9457579180980161
111,,,,,,,0.9747276004895105,,
116,,,,0.9789239665754382,,,,0.9847591908496025,
116.667,,,,0.9810828504939106,,,,,
117,0.979139845151712,,0.9877815646318611,,,0.9831841997690334,,0.9876007644431751,0.9721648984418053
118,0.9829671111223859,0.9825219340029757,0.989770897314171,0.9842551414607271,0.9733045582518224,0.9859935683721827,,0.9888268325800018,
119,0.9845997316413997,0.9854383545361531,0.9906207688374994,0.9858683111320912,0.9775785265954224,0.9872004700155274,0.9861372475658101,0.9899361756345638,0.9798918299391024
120,0.9860934314355252,0.9867871859670164,,,0.9794508882286979,0.9882845832109335,0.9880732155463297,0.9909321286092115,0.9818944104689801
120.333,,,,0.9875592843123281,,,,,
121,,0.9878119872633758,0.992071781456355,,,,0.9889270128270894,,0.9837528526651457
121.33,,,,,0.9814078376280676,,,,
122,0.9885858504409676,,0.9927076528785568,0.9898197268726345,,0.9901800327332242,,0.9926284320774472,
123,0.9896727541124309,0.9897754306912981,,,0.9844861464671463,,0.9904006808165634,,0.9869549572942199
124,,,,0.9917746217594403,,0.9917545225783088,,0.9939945703129914,
125,,0.9913560108635209,0.9942771572001841,,0.9869631963202036,,,,0.9895281581040469
126,0.9922796317151182,,,,,,0.9921610303320161,,
127,,,,0.994031795264752,,0.9935986807236126,,0.9955094193351612,
128,,0.9932591279438212,0.9953987424557303,,0.9899694912503101,,0.993090489323022,,0.9923857965457754
129,0.9941755976082683,,,,,,,,
131,,,,0.9960527250624498,0.9921401962207558,0.9952998447270133,,,0.9944358415148415
132,,0.9950444294590877,0.996495301446467,,,,0.9945433329885751,0.9971679766404308,
133,0.99590938865519,,,,,,,,
136,,,,,0.9946663984243814,0.9967297861460437,,,
137,,0.9965086872927028,,,,,,,
138,,,0.9975831778555351,0.9980100172562516,,,0.9958781721519093,,0.9972498545529042
140,,,,,,,,0.9984986425782478,
143,0.9980285337128889,,,,,,,,
147,,,,,0.9974074992770032,,,,
148,,,,,,0.9983718873517019,,,
149,,0.9982686039587224,,,,,,,
150,,,,,,,0.997294920322666,,
153,,,0.9988207011133623,,,,,,
182,,,,,,,0.9986276770536081,,
240,,,,,,,,1.0,
242.667,,,,1.0,,,,,
248,,,,,,,,,1.0
250,1.0,1.0,1.0,,1.0,1.0,1.0,,
