value,emory_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
89.0,0.5076419152426752,0.5367270206687952,0.49775087279563157,0.4349778989168938,0.45343317719674775
90.0,0.5155854479442092,0.5437111409847084,0.5048227553486707,0.44339978970793903,0.46059248351166326
91.0,0.5232470951701743,0.5502506581526915,0.5118274997762062,0.4518114721465103,0.46810427208497174
92.0,0.530429537087672,0.5568671931888198,0.5195819532718646,0.4597637787237518,0.4752714113389626
93.0,0.5373864706247146,0.5630601299501484,0.5263181451973861,0.4676650435386233,0.4821330659690129
94.0,0.5444617960614961,0.5694666162549712,0.5331774236863307,0.4754387039475699,0.4892767064057776
95.0,0.5514807444031639,0.5757260684478799,0.5402940649897054,0.4828856970773487,0.4957153823257563
96.0,0.5581727055931716,0.5817544670363525,0.5467393250380449,0.4906593574862953,0.5024125452352232
97.0,0.5651352768397255,0.5876498347616647,0.5531845850863844,0.49799405873886016,0.5089530493631821
98.0,0.5715679033922099,0.5935767097966729,0.5601333810760003,0.5051348012944191,0.5147259254617518
99.0,0.577955428268603,0.5992865344759984,0.5664667442485006,0.5126991904776488,0.5208277850014883
100.0,0.5842301989547687,0.6051153867697305,0.5728784352340882,0.5200083708490286,0.5273682891294471
101.0,0.5903865777411953,0.6104436229205176,0.5790775221555814,0.5268734878877898,0.533517146303636
102.0,0.5960637512191547,0.6161394443510895,0.5846052278220392,0.533687563164181,0.5398461610765591
103.0,0.6023779858719,0.6214676805018764,0.5904350550532629,0.5403280964485142,0.5455563736625256
104.0,0.6080664347688821,0.6265333557385313,0.5961417957210635,0.5472034218397492,0.5511882568577382
105.0,0.6138789132751146,0.6314800033607797,0.6016583116999373,0.5536755173082616,0.5567261447840459
106.0,0.6195560867530739,0.6365771859071304,0.6068950854892131,0.5596014659194153,0.5621465386242226
107.0,0.6250246649791122,0.6415623424634516,0.6124899292811745,0.5656090813503609,0.5675747654034747
108.0,0.6303297496293206,0.6462779364812636,0.6174022021305166,0.5714431547892486,0.5728854980965958
109.0,0.6356742982461085,0.6509235142553073,0.622683734670128,0.5774507702201942,0.5783450566321495
110.0,0.6407651499348844,0.6556986220803226,0.6278757497090681,0.5830755724333649,0.5834912976046872
111.0,0.6459969443614448,0.6604667282809612,0.6325866081818996,0.5887820414663277,0.5884573809784908
112.0,0.6510765206311979,0.6649722735674677,0.6371855697788917,0.5948253861309323,0.5936114548901039
113.0,0.6557501818161318,0.6695898448440039,0.6416166860621252,0.6001541461223573,0.5984365453605501
114.0,0.6604520315486224,0.6738363300285666,0.6464618207859637,0.6057432191018691,0.6033242993435997
115.0,0.6650636779289311,0.6779672884109114,0.6512510070718825,0.6111332292081381,0.6081650556921968
116.0,0.6695400192809665,0.682122752478575,0.6553576224151821,0.6161557386253432,0.6129274826500399
117.0,0.6738415916381493,0.6862292051756007,0.6596097036970727,0.6215763737890342,0.6176977425469584
118.0,0.6785434413706399,0.6904651879235982,0.6635260943514457,0.6267111750834533,0.6223270095405198
119.0,0.6830197827226754,0.6945121268134207,0.6676438993823293,0.6316418093283925,0.6266821236664422
120.0,0.6869887302186868,0.6984050299669523,0.6719519291021395,0.6366694229218346,0.6308414143154795
121.0,0.691149359838085,0.702364448552064,0.675924268194432,0.6416102655192478,0.635141697867874
122.0,0.6951915975577443,0.7061278216546238,0.67968400322263,0.6462091283087823,0.6394419814202685
123.0,0.6991154433776645,0.7097756679549656,0.6836115835645868,0.6510836166151145,0.6432879545062898
124.0,0.7030167383595393,0.7135985548647286,0.6872034732790261,0.6553609163017181,0.6472357558002914
125.0,0.7070420629506644,0.7171308743628522,0.691254140184406,0.6596994661031657,0.6512697194241224
126.0,0.7109377202230278,0.720722707668179,0.6947117536478381,0.6640482242570871,0.6553898453777827
127.0,0.7145289411817767,0.7240519800593738,0.6981581774236864,0.6680243775457079,0.6591496561339746
128.0,0.7183231196829352,0.7274337646333949,0.7014927043236953,0.6722965730560745,0.6632071185750317
129.0,0.7218015864514565,0.7308645605780542,0.7048048518485364,0.6764360599842791,0.6667554399761879
130.0,0.7252293138343754,0.7340362964207696,0.7085533971891504,0.6804122132728999,0.6704369213416258
131.0,0.7288430856311697,0.7372605444463115,0.7118879240891595,0.6843271164466767,0.6737267557532938
132.0,0.732366654075782,0.7403937713549543,0.7149203294244024,0.6883951449075634,0.6770949195557157
133.0,0.735884584810883,0.7435375007001624,0.7181877181989079,0.6924121316060801,0.6806980715303996
134.0,0.7391319054894377,0.7466497227356746,0.7213767791603258,0.696214742902643,0.6841837294189526
135.0,0.7424412409726177,0.749607909034896,0.7244315638707367,0.6999407915556508,0.6878495449062397
136.0,0.7455588943324106,0.7527306335069737,0.727855608271417,0.7035239232740228,0.6912490404649633
137.0,0.7485919820495329,0.7557028230549487,0.7309663414197476,0.7070968466399208,0.6945780395720083
138.0,0.7516927222807918,0.7585139752422562,0.7341777817563334,0.7108484161741137,0.6976955493240173
139.0,0.7545059393269702,0.7613671371758248,0.7374004117805031,0.7143039434865607,0.7008522237714035
140.0,0.7574826499489787,0.7641712877387554,0.7405335243040014,0.7176778039792158,0.7039619005843373
141.0,0.7603353309617369,0.7669719374894975,0.743062393697968,0.7210312477669228,0.7071734056052512
142.0,0.7629230396274601,0.7697445807427323,0.7457255393429415,0.724435733317,0.7102830824181849
143.0,0.7656404156119452,0.7723946955693721,0.7483439262375794,0.727962719096765,0.7133300957185155
144.0,0.7687129672956471,0.7749712933400549,0.751309193447319,0.7311222041874662,0.7163301113843936
145.0,0.7714528941181776,0.7775128829888535,0.7537485453406141,0.7343123143355894,0.719275296476744
146.0,0.7740518782029238,0.7798444239063462,0.7563221734849163,0.7376045080084526,0.7223458085943008
147.0,0.7766113983210902,0.7823194981235647,0.7588510428788828,0.7406517012219398,0.7251186690269923
148.0,0.779148367601211,0.7847700666554641,0.7612456360218423,0.7437550403740341,0.7279620259113625
149.0,0.7816007712386611,0.7872346384361172,0.7637521260406409,0.7467154625914924,0.7305547287453198
150.0,0.7839235075573496,0.7896607012826976,0.7661579088711843,0.7495074469931298,0.7334764150204439
151.0,0.7864548391279591,0.7919152243320451,0.7685748813893116,0.7522943272185302,0.7361709460623815
152.0,0.7890763740507507,0.7941382400716966,0.770969474532271,0.7549638113904797,0.7389908041295254
153.0,0.7914442120455302,0.7964592785526242,0.773151463611136,0.7578374626119091,0.7414268481819748
154.0,0.7936880204310592,0.7987032991654064,0.7753446423775848,0.7606447595422575,0.7439333886861028
155.0,0.7959374665260998,0.800828292163782,0.7778958911467192,0.763166222603334,0.7461344445662902
156.0,0.7981812749116289,0.8028202542989974,0.7799436039745771,0.7657693524842025,0.7484451615935331
157.0,0.8003461553639987,0.8048087156220243,0.7822822486796168,0.7683980032462561,0.7509752009148872
158.0,0.8023475422405385,0.8068251834425587,0.7843747202578104,0.7710368623607836,0.7534269108454874
159.0,0.8044447701787718,0.8087401277096287,0.7864112433980843,0.7733592625486173,0.7557141290555042
160.0,0.8065927375026074,0.8106830784742061,0.7882799212245994,0.7756969752651619,0.7580326790218226
161.0,0.8087407048264431,0.8126785414216098,0.7902381165517859,0.7780397921579436,0.7602415678410853
162.0,0.8107364539934715,0.8146459978715062,0.7921291737534688,0.7804183382843843,0.7624739554775743
163.0,0.8129351607029096,0.8166974738139249,0.794132127830991,0.782699905062322,0.7647455078094403
164.0,0.8148688950653129,0.8186019156444295,0.7959112881568347,0.7848079298482018,0.7668290696034966
165.0,0.8167744408801592,0.8204083347336583,0.7979030525467729,0.7872068926795904,0.7689047984584776
166.0,0.8186348850189145,0.8222707668179018,0.799906006624295,0.7892996049367592,0.7711606849121928
167.0,0.8205798948003405,0.824024673724304,0.8020432369528243,0.791545442481038,0.7732677455234753
168.0,0.8224459766486072,0.8257155660113146,0.803967863217259,0.7935769046233628,0.7753904720129087
169.0,0.8242556814017601,0.8274169607348905,0.8060155760451169,0.7955726375320287,0.7775288643804928
170.0,0.8259864582217536,0.8290623424634516,0.8079513919971354,0.7976296205555385,0.7796594238090017
171.0,0.8279032794556228,0.8306762168823167,0.8098200698236505,0.7995743117018345,0.7818761455673398
172.0,0.829645331694639,0.8320870441942531,0.8116999373377495,0.8016874406639513,0.7839753732395469
173.0,0.8314437610287693,0.8337359267350025,0.8135014770387611,0.803785257097357,0.7859962715210002
174.0,0.8329715803063531,0.8353077914076066,0.8150344642377585,0.805755469124838,0.7879545062898501
175.0,0.8344824864554029,0.8367746317145578,0.8166793483125951,0.8076746393899489,0.7898579104851723
176.0,0.836117422213703,0.8383464963871619,0.8182570942619282,0.8096448514174297,0.7916673194115896
177.0,0.8376452414912869,0.8398798521256932,0.81974532271059,0.8116610010310435,0.7936412200585904
178.0,0.839116683673757,0.8413887021789055,0.8215916211619372,0.8135087128288365,0.7953801325333292
179.0,0.8408530982032619,0.8429080546686831,0.8233372124250291,0.8151675701058606,0.7972757037895759
180.0,0.8422568878715956,0.8444064022853301,0.8250716140005371,0.8169080942026766,0.7991634421067473
181.0,0.8439200121774525,0.8458277320338319,0.8269402918270522,0.8186894517093887,0.8012626697789544
182.0,0.8454309183265023,0.8472875707164063,0.8281152090233641,0.8204554966873896,0.8031112434007488
183.0,0.8467896063187448,0.8487579118355458,0.8298160415361203,0.8221756040792576,0.8049676499616186
184.0,0.8483230633058401,0.8501197277768442,0.8313825977978695,0.8238191488275707,0.8066987294972819
185.0,0.8496648381695485,0.8514395339718814,0.8329155849968669,0.8255188395144908,0.8086099666316795
186.0,0.8511362803520186,0.8528013499131799,0.8344709515710321,0.826932696332139,0.810419375558097
187.0,0.852478055215727,0.8541736682910436,0.8357353862680154,0.828652803724007,0.8121974527282126
188.0,0.853814192369924,0.8554584663641965,0.8370445797153343,0.8303473902346901,0.8137092099697648
189.0,0.8552574460048371,0.8567607684982916,0.838398531912989,0.8319756224542921,0.8152757977848448
190.0,0.8566330471256138,0.8580210608861256,0.8396293975472204,0.8338029175471371,0.8167797220873216
191.0,0.8579240826037198,0.8593723743908587,0.8407931250559484,0.8354668790003982,0.8182679805116476
192.0,0.8590234359584388,0.8607446927687223,0.8421135081908513,0.8370236527526822,0.8196700766061441
193.0,0.860303196017522,0.8619104632274688,0.8434898397636738,0.8386314682673364,0.8213698243855059
194.0,0.861475839595889,0.8630622304374614,0.8447207053979053,0.8400402209087475,0.8229129133833597
195.0,0.8628176144595974,0.8643225228252954,0.8459851400948886,0.8414949111362917,0.8242523459652531
196.0,0.8639677071999188,0.8655198005937378,0.84721600572912,0.8429393930113619,0.8257719361458806
197.0,0.8651967278733996,0.8666225564330925,0.8483461641750962,0.8442358537755592,0.8272680275092821
198.0,0.8661438630713114,0.8677358147090125,0.8496553576224152,0.8455884604783634,0.8286936224210049
199.0,0.8672826803926101,0.868845572172744,0.8508638438814788,0.8469614838861156,0.8302210455407077
200.0,0.8684722370995112,0.869892315017084,0.8519828126398711,0.8482477362978389,0.8315213134272241
201.0,0.8695434019066733,0.8710650871002072,0.8532696267120222,0.8495339887095622,0.8330017389124748
202.0,0.8705751027472558,0.8721888478126926,0.8545788201593412,0.8509274288222624,0.8344116679460467
203.0,0.8717702971636684,0.8731445695401333,0.8556306507922299,0.8522902438775406,0.8358372628577695
204.0,0.8729373030325239,0.8741282977650815,0.8568391370512936,0.8536173296991598,0.8373411871602463
205.0,0.8739408153255496,0.8751890438581751,0.8578797779965983,0.8547606651762472,0.8387119514984412
206.0,0.8750176178422231,0.8761902761440654,0.8591665920687495,0.8560673342929185,0.8399652217505053
207.0,0.8761620728730332,0.877202010866521,0.8603638886402292,0.8572974407660348,0.8412654896370216
208.0,0.8773516295799343,0.8782242480255419,0.8615164264613732,0.858542859767862,0.8423777669857284
209.0,0.8783551418729598,0.8792674900576933,0.8625346880315101,0.8596657785400015,0.8436780348722448
210.0,0.8793812050040309,0.8802757239679606,0.8634858114761436,0.8607070304923489,0.8449861356978365
211.0,0.8802776008163403,0.8812804570660393,0.8646159699221198,0.8618758868506212,0.8461845753763727
212.0,0.8812472868522977,0.8823026942250602,0.8658132664935995,0.8630804724425525,0.8475083420801153
213.0,0.8822338860167891,0.8831883997087324,0.8667308208754811,0.8642595371532988,0.8486989488195761
214.0,0.8831922966337237,0.8842071360555649,0.8678385999462895,0.8654692269214671,0.850069713157771
215.0,0.8841845335077265,0.8851838626561362,0.8688121027660908,0.8666074582223176,0.8512368210800056
216.0,0.8851598572531951,0.8861745925054613,0.8700317787127383,0.8678273563429598,0.8524274278194665
217.0,0.8862084712223118,0.8871898280401053,0.8711619371587145,0.8688583999428332,0.8535083734118716
218.0,0.8872232589343602,0.8881665546406766,0.8721354399785158,0.8698843393664697,0.8547851424811618
219.0,0.8882042203893402,0.8891117739315522,0.8730306149852296,0.87097152890495,0.8559757492206226
220.0,0.8890893407826268,0.8900324875371086,0.8739593590546952,0.8719617390949275,0.8571820218382341
221.0,0.8900082874329818,0.8908831848988965,0.8748209649986572,0.8729774701660898,0.8583804615167703
222.0,0.8908032044740862,0.8917163781997424,0.8758504162563782,0.8738604926550904,0.8596885623423621
223.0,0.8915642952581225,0.892581078810284,0.8767679706382597,0.8747486193203279,0.8607303432393902
224.0,0.8924719664894547,0.8934492802330141,0.8777862322083967,0.8757949754489123,0.8617329594410414
225.0,0.8933063474971389,0.8942824735338598,0.8787709247157819,0.8768617482824447,0.862743408581768
226.0,0.8941520039238459,0.8950911611493867,0.8796101512845761,0.8777651874763932,0.8638165212350978
227.0,0.8948849061603252,0.8959418585111746,0.8804717572285382,0.8787298767851857,0.8648818009493522
228.0,0.8956572723633842,0.8968800761776732,0.8814788291110912,0.8796537326840821,0.8658530853947018
229.0,0.896440913985466,0.8976782613566348,0.8824523319308925,0.8804550883532907,0.8670045274387855
230.0,0.897258381864616,0.8984134319162046,0.8832356100617671,0.8813381108422912,0.8680071436404367
231.0,0.8980758497437661,0.8991591049123396,0.8841531644436488,0.8821956124501067,0.8690254257202388
232.0,0.8988087519802455,0.8999502884669244,0.88512666726345,0.8831960309925581,0.8698243855059296
233.0,0.8995021902501452,0.900618943594914,0.8859211350819085,0.8841300952439286,0.8708348346466561
234.0,0.9002689187436929,0.9014696409567019,0.88658132664936,0.8850029093804551,0.8717747873357041
235.0,0.9010694734943088,0.9021382960846916,0.8873422254050667,0.8859063485744035,0.8727304059029029
236.0,0.9017290855071401,0.9028594633955077,0.8881478829111091,0.8866719750099531,0.8736625256528755
237.0,0.9024676254531309,0.9035911331428892,0.8889423507295676,0.8874631223266877,0.8745633136465465
238.0,0.9031441505944965,0.9044278272559234,0.8898487154238653,0.8883002072295553,0.875495433396519
239.0,0.903820675735862,0.9052330140592617,0.8907550801181631,0.8890811461938157,0.8764118872683409
240.0,0.9045141140057618,0.9059261748725704,0.8914712201235342,0.8897242723996774,0.8773518399573889
241.0,0.9051286243425021,0.9066088332493139,0.892209739504073,0.8905256280688859,0.8781429668040042
242.0,0.9057487723887538,0.9073615078698258,0.8929482588846119,0.8913627129717535,0.8789184277724688
243.0,0.9064534860776764,0.9081141824903377,0.8936420195148151,0.8920160475300891,0.8797487193144612
244.0,0.9071130980905078,0.9088248473645886,0.8942574523319309,0.8927765697894017,0.8804850155875488
245.0,0.9078741888745441,0.9095635187363469,0.8949959717124698,0.8935370920487142,0.8812996412513904
246.0,0.9085789025634665,0.9102671819862208,0.8958911467191836,0.8942057391357608,0.8822944245139661
247.0,0.90916522435265,0.9109463395507758,0.8965849073493868,0.8948794903990445,0.8831012172387324
248.0,0.909937590555709,0.9114644597546631,0.8973458061050935,0.8955787625435131,0.8839315087807247
249.0,0.910591564859029,0.9121016075729569,0.8980843254856324,0.8963750140364847,0.8846991368101139
250.0,0.9112680900003947,0.9127947683862656,0.8989795004923462,0.8970895987096642,0.8855372612911817
251.0,0.9118205855325099,0.9134494202655016,0.8995613642467102,0.8977786625016588,0.8862892234424201
252.0,0.9125252992214323,0.9140655632106649,0.9002551248769134,0.8984422054124684,0.8869315244466028
253.0,0.9130834324630589,0.9146957094045819,0.900892937069197,0.8990598107371451,0.8877696489276706
254.0,0.9136077394476172,0.9153853694057021,0.9016538358249038,0.8997743954103248,0.888521611078909
255.0,0.9142560760414259,0.9160505237215034,0.9022692686420195,0.9004277299686604,0.8892814061692228
256.0,0.914836760121098,0.9167051756007394,0.9028623220839674,0.9010198144121521,0.8898845424780286
257.0,0.9154061687817473,0.9172302974290035,0.9034329961507475,0.9016833573229617,0.8906991681418702
258.0,0.9159304757663057,0.9178009298157173,0.9041938949064542,0.9023469002337713,0.8914119655977316
259.0,0.9164491450413526,0.9183330532683582,0.9048652761614896,0.9030308598495289,0.8921090971754422
260.0,0.9170580176685816,0.9189421945891447,0.9056037955420284,0.9037148194652865,0.8927044005451725
261.0,0.9176387017482537,0.9195268302246121,0.9061744696088085,0.9043987790810442,0.8933232027321292
262.0,0.9182306612469486,0.9201114658600795,0.9067227643004208,0.9050368011106688,0.8940516660661414
263.0,0.9188338961646663,0.9206295860639668,0.907416524930624,0.9056952398452414,0.8947644635220027
264.0,0.9193638408587359,0.9211862152019269,0.9080319577477397,0.9063179493461551,0.895375432769884
265.0,0.9198768724242715,0.9217708508373943,0.908557873064184,0.9068538878510397,0.8961352278601977
266.0,0.9203391646042046,0.9223974962191228,0.9091061677557962,0.9074255555895834,0.8966913665345511
267.0,0.9207845436556036,0.9229401221083291,0.9098111180735834,0.9080431609142601,0.8973415004778093
268.0,0.9212806620926051,0.9234722455609702,0.9104153612031152,0.9086505578864627,0.8980856296899723
269.0,0.9217598674010723,0.9240043690136112,0.9109972249574791,0.9092375381537173,0.8988297589021352
270.0,0.9222841743856306,0.9245084859687448,0.9115007608987558,0.909850039302157,0.8994407281500164
271.0,0.9227690174036093,0.9250126029238783,0.9120154865276161,0.9103502485733828,0.9000673632760484
272.0,0.9232313095835424,0.9254817117571277,0.9126532987198998,0.9108912912545044,0.9005373396205725
273.0,0.9236541377968959,0.9259823279000728,0.9132687315370155,0.9114221255831522,0.901116977112152
274.0,0.9240769660102494,0.9264969472917717,0.9138841643541312,0.9120397309078287,0.9016966146037316
275.0,0.9244828810950687,0.9269800593737747,0.914499597171247,0.9125960861176615,0.902291917973462
276.0,0.925007188079627,0.9275261860751695,0.9151374093635306,0.9131013995651241,0.90284022370874
277.0,0.9255089442261398,0.9279427827255924,0.9157640318682302,0.9135811921314019,0.9033963623830934
278.0,0.9260445266297209,0.9284083907466533,0.9162451884343389,0.9140865055788646,0.9039838328137484
279.0,0.9265519204857451,0.9289405141992942,0.9168382418762868,0.9146887983748303,0.9045713032444034
280.0,0.9270029372466554,0.9293921189716015,0.9173305881299794,0.915245153584663,0.905111776040606
281.0,0.9274201277504975,0.9299067383633003,0.9178117446960881,0.9156534876836228,0.9056052512023561
282.0,0.9277922165782486,0.9303373382624769,0.918270521887029,0.9162047387172184,0.9062397192674635
283.0,0.9283052481437841,0.9308239511566684,0.918695730015218,0.9167355730458662,0.9067488603073646
284.0,0.9287957288712742,0.9312650534924103,0.919132127830991,0.9172051572596699,0.9073754954333966
285.0,0.9291734554085366,0.9316991542037752,0.9197699400232745,0.9176288038873406,0.9079629658640516
286.0,0.9295511819457991,0.9322277768442279,0.9202958553397189,0.9181494298635143,0.9086209327463851
287.0,0.9300642135113346,0.9326338710580855,0.9208777190940829,0.9186445349585031,0.9092554008114925
288.0,0.9305208679817564,0.9330504677085084,0.9214483931608629,0.9190630774099368,0.9098663700593737
289.0,0.9310057109997351,0.9334040497395396,0.9218288425387163,0.9194714115088966,0.9103911769774254
290.0,0.9313552489894406,0.9339116675068616,0.9222540506669054,0.9198644330791453,0.9109786474080804
