value,emory_probability,mimic_iv_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
20.0,,0.00013815396790267523,0.00009277334312607511,0.00007552662656889401,0.00014746077806626254,0.0030250668035585785
21.0,0.0045203415369161224,0.0001649799810876607,0.00010308149236230567,0.00008010399787609972,0.00015799369078528132,0.0030548591281390797
22.0,,0.00018644079163564908,0.0001108126042894786,0.00009154742614411396,0.00017379305986380943,0.00309840175637212
23.0,,0.0002011950988873911,0.00011983223487118035,0.00009383611179771681,0.00020012534166135632,0.003125902363677198
24.0,0.005022601707684581,0.00021326680482063458,0.00013271742141646856,0.00011443428268014245,0.00022119116709939384,0.0031671532746348147
25.0,,0.0002427754193241186,0.00015075668257987204,0.00012130033964095099,0.00024225699253743133,0.003215279337418701
26.0,,0.0002736253344868519,0.0001662189064342179,0.0001396098248697738,0.00026332281797546885,0.0032519468138254718
27.0,,0.00029240354371634175,0.00018039261163403493,0.00014876456748418517,0.0003001880124920345,0.0033023645938847815
28.0,,0.0003299599621753214,0.00019327779817932315,0.00016478536705940512,0.0003344199788288454,0.0033321569184652827
29.0,0.0055248618784530384,0.00036751638063430107,0.00020874002203366898,0.00017165142402021368,0.00035548580426688297,0.003377991263973746
30.0,,0.00041580320436727496,0.00022549076454254365,0.00018996090924903647,0.001816927444030735,0.0034329924785839023
31.0,,0.000460066126122501,0.00024997261897859125,0.00020369302317065356,0.001851159410367546,0.0035063274313974434
32.0,,0.0005083529498554749,0.00026801188014199473,0.00021284776578506495,0.0018853913767043569,0.0035636203632830226
33.0,,0.0005526158716107009,0.00029635929054162884,0.00023115725101388774,0.001959121765737488,0.003600287839689793
34.0,,0.0006076091986399211,0.0003272837382503205,0.00026319885016432763,0.0019828208193552804,0.0036873730961558735
35.0,,0.0006840633362171297,0.0003517655926863681,0.0002952404493147675,0.0020328521547706194,0.0037721666353465306
36.0,,0.00073905666324635,0.00038269004039505984,0.000318127305850796,0.0020934164029049775,0.003859251891812611
37.0,0.006027122049221497,0.0008101455981865616,0.0004187685627218668,0.00034788021934763306,0.0021513474228595803,0.003934878561901575
38.0,,0.0009067192456525092,0.00045227004773961614,0.00039365393241969,0.002248776865510504,0.0040448809911218875
39.0,,0.000988538585866715,0.0004922141260300096,0.00044629370245255555,0.0023119743418246164,0.004131966247587967
40.0,0.007031642390758413,0.0010851122333326627,0.0005218500550841725,0.00048291267291020114,0.0023804382744982383,0.004241968676808279
41.0,,0.0012058292926650973,0.0005965841370468441,0.0005561506138254923,0.0024884006298681806,0.0043657214096811305
42.0,,0.0013332528552937783,0.0006738952563185733,0.0006179451264727692,0.002601629441597632,0.004484890708003135
43.0,,0.0014794546271519494,0.0007396097076995432,0.0006797396391200461,0.0027174914815068386,0.0046338523309056405
44.0,,0.0016283390003286186,0.0008079011963895707,0.0007369567804601174,0.0028544193468540823,0.004766771932880184
45.0,,0.0017839298768015344,0.000899386020861117,0.0007964626074537914,0.0029860807558418166,0.0049226087076089595
46.0,,0.0019462272565706966,0.001001178994568894,0.0008765666053298912,0.003138807990267589,0.005092195785990274
47.0,,0.00214339845348034,0.0010900867817313824,0.000954381917552388,0.0033020681374123792,0.005254907712545318
48.0,,0.002329839245115989,0.0012124960539116206,0.0010688162002325304,0.0034705947409166796,0.005454287115507134
49.0,,0.0024800649189519078,0.0013426364380190313,0.001167229683337453,0.0036812529952970543,0.005649083083918103
50.0,0.007533902561526871,0.002765761959372003,0.0014985471952170188,0.0012793752803639926,0.005142694635060906,0.005871379659634151
51.0,,0.003060848104406843,0.0016634775829967078,0.0014075416769657521,0.005395484540317357,0.00610284310445189
52.0,,0.003382760262626669,0.0018296964894309257,0.0015173985883386888,0.0056219421637762595,0.006380140894778093
53.0,0.00803616273229533,0.0036952833162317497,0.0020319939181919506,0.0016409876136332427,0.0059115972635492755,0.0067078564651636054
54.0,0.008538422903063787,0.0040319497817033175,0.0022394454215710906,0.0017668653245813994,0.0062354843296591024,0.006989737690040655
55.0,,0.004408855266952364,0.0024765328540043937,0.001995733889941684,0.006635735012981815,0.007322036694977014
56.0,0.009542943244600702,0.004787102052860659,0.0027316595476011003,0.002192560856151529,0.007022819555405754,0.007654335699913373
57.0,,0.005251192080960908,0.002988074759852336,0.0024099859932438,0.007438869607806995,0.008025593898531925
58.0,0.010045203415369162,0.005697845200490916,0.0032934536809756665,0.0027052264425585673,0.007894418082904557,0.008442686442658942
59.0,,0.006263874078694109,0.003640065199043919,0.0030370858623309806,0.00841316403431623,0.008914780201396114
60.0,0.011551983927674536,0.006880872381948776,0.003991830791730287,0.0033117281407633223,0.009050405253816864,0.009430416588366327
61.0,,0.007491164181907196,0.004386117500016107,0.003664185731418161,0.009732411352373328,0.010044596818179735
62.0,0.012054244098442994,0.008175227518124325,0.004807463100047031,0.00404868492122344,0.010582944054434093,0.010651901896166873
63.0,0.014063284781516826,0.008974642711036892,0.005306119819349684,0.004520154165865627,0.011478241635550687,0.01133025020969213
64.0,0.014565544952285283,0.009823686028341683,0.00587951062061501,0.005019087638351048,0.012536799363812072,0.012114017517886853
65.0,0.0155700652938222,0.010670046744327975,0.0064709406830437384,0.005646187507438228,0.013676987165645851,0.013012370689852734
66.0,0.016574585635359115,0.011767230683593881,0.007138393346089668,0.00633050451786548,0.01491723763831031,0.013947391338225385
67.0,,0.012884534132748527,0.007920524169388663,0.007035419699175158,0.01618118716459256,0.015077207955009006
68.0,0.017076845806127575,0.014083656922117377,0.008809602041013548,0.0078044180787857145,0.017568898415323282,0.01628723467643244
69.0,0.01808136614766449,0.015400814169500164,0.00976954843863752,0.008719892340226855,0.019254164450366283,0.017531637156987218
70.0,0.01858362631843295,0.01684539497951163,0.010827422254005683,0.009754378255655342,0.0219611230191541,0.018980002475054658
71.0,0.019085886489201405,0.018442884064677516,0.011981934968463505,0.010917030567685589,0.023912345100352325,0.020467326986804292
72.0,0.02059266700150678,0.020234861745434547,0.013347764742264056,0.012281087217232887,0.026124256771346263,0.022112779990558124
73.0,0.022601707684580613,0.022164993394094255,0.014842446381517488,0.013803063176878782,0.028444130797710146,0.023843026533502613
74.0,0.024610748367654443,0.024151459670442427,0.016495615815277965,0.01545549421878004,0.03140124604357466,0.025811611673091116
75.0,0.025615268709191362,0.02630827113051526,0.018400046386671563,0.017213204800747027,0.03450318883932568,0.028057494603005818
76.0,0.026117528879959818,0.02876955784023768,0.02045781067795409,0.01926386714637518,0.03786582122487242,0.030406504810314563
77.0,,0.03154873280620218,0.022626387573526096,0.021506779086905972,0.041699801454595245,0.03303739624250036
78.0,0.027624309392265192,0.03448081604732109,0.025048802644040278,0.02407010701894116,0.045823436784091086,0.03596621092049116
79.0,0.0311401305876444,0.03770932673413409,0.027722478852187583,0.026853148773722225,0.05025252658243847,0.038892733881206544
80.0,0.03415369161225515,0.041250360474552175,0.030727304354548794,0.029812419323830712,0.05508186706410857,0.04221801564784556
81.0,0.03616273229532898,0.04500600232045014,0.03379140171501833,0.03306693032325396,0.060153464538316104,0.04585038752939127
82.0,0.03766951280763436,0.048957474062598504,0.03726653652628256,0.03682037479516263,0.06550945065593713,0.04964776305476746
83.0,0.03967855349070819,0.05308465619110852,0.04101354877365237,0.04074089331978432,0.07147897893944102,0.05361243394124954
84.0,0.04470115519839277,0.0576437371318968,0.04509428735254515,0.04505277709117208,0.07796725317435657,0.05804461515191794
85.0,0.047714716223003516,0.0623610915504765,0.049557715971832984,0.04987274907765968,0.08474518250904514,0.06282513738845066
86.0,0.052737317930688095,0.06753180559188245,0.0544450672284608,0.05498338414215485,0.09215771983505458,0.06784170650435196
87.0,0.055750878955298844,0.07312234673963343,0.05956177480559475,0.06050140525299131,0.099978407528926,0.07317224088698625
88.0,0.06027122049221497,0.07921319303328438,0.06496711056134315,0.06644741058105151,0.10823884432881647,0.07892903468284924
89.0,0.06629834254143646,0.08536439785660155,0.07089043081621214,0.07274129612845935,0.11664147545041369,0.0849791682899664
90.0,0.07031642390758412,0.09195152539417473,0.07720030666743978,0.07938535058086842,0.12551808764436673,0.09135701746746908
91.0,0.07835258663987946,0.09888068459985648,0.08381942699575433,0.08632693416824586,0.13453689416002654,0.09798008039344203
92.0,0.07935710698141638,0.10620016229737977,0.09079160143540978,0.09386128733990644,0.14419030866700724,0.10494002575890217
93.0,0.08538422903063787,0.11388715637553735,0.09813229221026047,0.10195865718235332,0.15417814315281678,0.11233998084124358
94.0,0.09191361125062783,0.1218531409908188,0.10585567302550623,0.11064193055212253,0.16449776438927538,0.11971014359900448
95.0,0.09643395278754395,0.13001495550235062,0.11408930722794539,0.11923594518140122,0.17513600623548434,0.1276669859792737
96.0,0.10296333500753391,0.13823846984420793,0.12238994440042006,0.12820988162917799,0.18578478099441229,0.13613258959468688
97.0,0.10698141637368157,0.1469837501425132,0.13083103010623837,0.13795510514221893,0.19625186300893718,0.14465319442471022
98.0,0.11150175791059769,0.15602277528519407,0.13933267618881953,0.14783307242316882,0.20727982262574982,0.15375589544269103
99.0,0.11752887995981919,0.16507387213380814,0.14819124193870517,0.15798568198255106,0.2185790047450772,0.16263400816768037
100.0,0.1220492214967353,0.17470441086721794,0.1573706488335685,0.16844039804820887,0.23254564701049604,0.17201859041053824
101.0,0.12656956303365144,0.18455089900676686,0.1665861342507586,0.17923612827625351,0.24361047182182524,0.18145588215073083
102.0,0.13360120542440984,0.19452615200960371,0.17585960300740253,0.19024470627008322,0.25509924637009496,0.1909092159118514
103.0,0.13862380713209443,0.20472540222253519,0.1857425410876386,0.20159887579760696,0.2662351683422775,0.20058255453141258
104.0,0.14465092918131592,0.21521571467852377,0.19568475102598298,0.2132803273735959,0.2774632533007515,0.21005651374801193
105.0,0.15067805123053743,0.22583747459911876,0.20565273133741793,0.2250144187196177,0.28877823478915743,0.2197390192366748
106.0,0.15620291310899045,0.23667652522651214,0.2157676027754692,0.2369018520044309,0.2998562257413854,0.229829450400363
107.0,0.16574585635359115,0.247528988860498,0.22597138200068292,0.2489472045993427,0.31107904424349986,0.23970675185743684
108.0,0.17428427925665493,0.25836938078855065,0.2361197549237519,0.2611756520465427,0.3224098251009843,0.2499392694922013
109.0,0.18031140130587645,0.2696081390124003,0.2466121623275801,0.27350937903380845,0.33338512015420185,0.2600961604568768
110.0,0.18583626318432947,0.2809179861711902,0.25693835082497407,0.2859094779050287,0.34438938071739666,0.2707022280075352
111.0,0.19136112506278252,0.2921500378917436,0.26751708897865567,0.29879020076350554,0.3554884374950627,0.28107912383065126
112.0,0.19789050728277247,0.30348805236437776,0.27789997229684893,0.31142832294270045,0.36631100531385447,0.29157289723481394
113.0,0.2049221496735309,0.3147268105882274,0.28859081157347455,0.32453791436653756,0.376846551261053,0.3019131255815233
114.0,0.21295831240582622,0.32624455934920094,0.29925201492104603,0.3374804317376617,0.3871029750211975,0.31220064443089784
115.0,0.22250125565042692,0.337614765037657,0.30974184528756515,0.350249008999112,0.39762798805567695,0.3224629543902428
116.0,0.22802611752887997,0.34900509023600185,0.3205370545752076,0.36320296979850414,0.40787914535946196,0.3326358873758462
117.0,0.23556002009040683,0.3605201563956569,0.33115187125121603,0.3763560462497597,0.4179960080260795,0.342978407439831
118.0,0.24359618282270215,0.3719346250058682,0.3418439990464962,0.38915208773905324,0.4281076042363375,0.3532017582054937
119.0,0.25113008538422904,0.38344566726354545,0.35245881572250465,0.4016780643212216,0.43828503115108935,0.3634778184684912
120.0,0.25615268709191363,0.39462004305575116,0.3631071338835308,0.4144351981544039,0.44820176847604554,0.37358658337038275
121.0,0.26067302862882974,0.4057930775472976,0.3738276090892106,0.42711222798971005,0.45799211084837343,0.3836724310995201
122.0,0.26770467101958817,0.41673674962611246,0.3844875239181275,0.4396679574853753,0.46754019622816395,0.3937078610485982
123.0,0.27523857358111503,0.4277246846266825,0.39519897949322563,0.4522099548671189,0.47712251357429125,0.40377079160498125
124.0,0.2837769964841788,0.438785049862852,0.40600707396741337,0.4642369979768019,0.4864941726660382,0.41401705954339824
125.0,0.29482672024108486,0.4494738748164095,0.4165046354458597,0.47653410599361,0.4957684023151342,0.423882902414095
126.0,0.3073832245102963,0.46030487763984734,0.42712976027110433,0.4890143088627063,0.5050057667697136,0.43371207780838494
127.0,0.3164239075841286,0.4710232112079083,0.4373825032051902,0.5009314950610163,0.5140877707616875,0.4432777057160012
128.0,0.3309894525364139,0.4815108410625784,0.44790712357538154,0.5128212170314832,0.5228037560366756,0.4529785449428675
129.0,0.33852335509794074,0.4917248455827616,0.4583119117107018,0.5245255554640081,0.5316961675997072,0.4623241679920432
130.0,0.3425414364640884,0.502192355927543,0.4685891364992237,0.5360376443016305,0.5406122782163566,0.4716606241721171
131.0,0.35359116022099446,0.5122990563949862,0.4787400864596017,0.5477923338185346,0.5493545957731422,0.48074269973461914
132.0,0.36212958312405824,0.5222085856655199,0.4886603915808191,0.5590732654051431,0.557675596821167,0.48998977894095164
133.0,0.36966348568558516,0.53203495429518,0.498669604489199,0.569885016432763,0.5661756573854151,0.4988839336868689
134.0,0.37418382722250126,0.541693660342434,0.5083412255100923,0.5808340885995991,0.5743518308835533,0.5079614258148201
135.0,0.38372677046710196,0.5510599628459717,0.517918784669205,0.5914329918614338,0.5824226752545015,0.5166424508541231
136.0,0.39276745354093423,0.5604517500620352,0.5274344949329004,0.6019586571823533,0.5902064977538564,0.5252088900296549
137.0,0.401305876443998,0.5697201376174477,0.5368960874131056,0.6122234123387621,0.5982009785075916,0.5338234552679705
138.0,0.41285786037167255,0.5788396407996834,0.5459556620730976,0.6224950335521316,0.6058031082625434,0.5421011380667989
139.0,0.4213962832747363,0.5875580950848037,0.5550371415502168,0.6324073311178856,0.6134026047893154,0.5502092337872462
140.0,0.43043696634856854,0.5961048628855401,0.5639936347178466,0.6420495637765145,0.6209468035243126,0.5581798264711679
141.0,0.4404821697639377,0.6047602760396756,0.5726795389680254,0.6515590526672342,0.628317209199446,0.5662352126942803
142.0,0.44600703164239075,0.6131474290619614,0.5813448269197318,0.660832806935633,0.6353136964730541,0.574194346791825
143.0,0.45454545454545453,0.6212690045537157,0.5898426074463493,0.6698479397251746,0.6423812809075158,0.5819999358319163
144.0,0.46408839779005523,0.629438866869203,0.5981303594322787,0.6784282222405317,0.6494330659728988,0.5895763531444653
145.0,0.47513812154696133,0.6370815980256054,0.6064232654928262,0.6869169573297447,0.6562083620794076,0.5968754726666881
146.0,0.47965846308387744,0.6448316332347477,0.6146246867289021,0.6953164336784672,0.6629388933068606,0.6040118802623557
147.0,0.4871923656454043,0.6521806195467745,0.6224472834805466,0.7035213717466333,0.6698537505068964,0.6112514151354176
148.0,0.49974886991461576,0.6595845991858305,0.6301822609636831,0.711337233253687,0.6762419620709813,0.6182571948463862
149.0,0.5072827724761426,0.66662508634623,0.6376376298987868,0.7190111962502175,0.6824695467161012,0.6252148484945709
150.0,0.5158211953792065,0.673819823082443,0.645132942912181,0.7268499446138071,0.6891105481854425,0.6318516617241964
151.0,0.5228528377699648,0.6807462996868063,0.6522107758815078,0.7342881729880164,0.6951906720524961,0.6385045169747499
152.0,0.5334003013561025,0.6874393899764601,0.6593156677425798,0.741321304001538,0.7011786329332582,0.6449969520160237
153.0,0.5429432446007032,0.6940332240173296,0.6663625762641978,0.7484024974137852,0.7070033336668756,0.6513908432144543
154.0,0.5504771471622301,0.7004137912533784,0.6731311647564377,0.7552685543745937,0.7124962476498439,0.6576288976381561
155.0,0.5615268709191361,0.7066173068024063,0.6796433380364264,0.7617821537447474,0.7180681584782048,0.6639334118628453
156.0,0.5675539929683576,0.7124653776767331,0.686172262058924,0.7683781457984309,0.7235663389175325,0.6699514614281066
157.0,0.5765946760421898,0.718415387401163,0.6924834264288061,0.7747246711158716,0.7288327952770419,0.6758709671505245
158.0,0.5836263184329483,0.7241923693405495,0.6986631618959264,0.7808491939249128,0.7340623864420347,0.6819142256058155
159.0,0.5901557006529382,0.7298928971423589,0.7047784714303201,0.7866555894281032,0.7389628240845583,0.6876206016216192
160.0,0.5976896032144651,0.7353855233419847,0.7106425198270808,0.792546666300477,0.7440633870687431,0.6931688491454187
161.0,0.6037167252636866,0.740837910521833,0.7165478008207864,0.7981035950674247,0.7488268968459193,0.6988523079884681
162.0,0.6122551481667504,0.7462742020937704,0.7222121288260951,0.8036513690917579,0.7536035727639943,0.7042263849993354
163.0,0.6223003515821195,0.7515321006780274,0.7278957846112217,0.8089290782089662,0.7580879603541165,0.7094331666490968
164.0,0.6303365143144148,0.7566183127779007,0.7332135010984622,0.8139390111047028,0.762827771077675,0.7146147394088286
165.0,0.6388749372174787,0.7615771013151453,0.7385827583318838,0.8187360962346544,0.7674201210231671,0.7196083913519757
166.0,0.6443997990959317,0.7663682272699837,0.7439378418601055,0.8235766663920244,0.7717307155534255,0.7246799616824872
167.0,0.6474133601205424,0.7711016772964744,0.7489849694298949,0.8283417099228255,0.776170338264492,0.7298157000967105
168.0,0.6554495228528378,0.7756580756359441,0.7539212843953949,0.8328641527743448,0.7805651960965025,0.7346947661760864
169.0,0.6654947262682069,0.7801366785371775,0.7587442097192962,0.8372813160857983,0.7846624991442008,0.7395096641717505
170.0,0.6740331491712708,0.7846997833799435,0.7633751457636728,0.8414215484331659,0.7886149746420126,0.7443337290365162
171.0,0.6840783525866398,0.7889503651691044,0.768078238852703,0.8456693490062527,0.7924489548717355,0.748962997932871
172.0,0.6916122551481667,0.7931164450167327,0.7726215556285716,0.8498027152966594,0.7961749727460884,0.7534455969235987
173.0,0.7001506780512305,0.7973120334788645,0.7769625749756792,0.8536797487938627,0.7997772288959928,0.7580702823854026
174.0,0.7066800602712205,0.8013694679730935,0.7813409613637682,0.8576002673184844,0.8033478863077401,0.7624932967269694
175.0,0.7142139628327474,0.805542254324018,0.7856111121848767,0.861220968022484,0.8068974778940494,0.7667925583356633
176.0,0.7232546459065796,0.8092818005620049,0.7896673689093334,0.8648256479269085,0.8103786055476851,0.771004734687891
177.0,0.7292817679558011,0.8131112139441616,0.7937919171224801,0.8683891314895682,0.8138860654831184,0.7750977417417968
178.0,0.7327975891511803,0.8167233366195199,0.7977502464291927,0.8718564902547765,0.8171565348823737,0.7792067908166306
179.0,0.7408337518834757,0.8202616877586195,0.801651880915106,0.875017165142402,0.8203690732616744,0.7832791724150575
180.0,0.7493721747865394,0.8237812606884897,0.8054439913153842,0.878209881629178,0.8236290097482107,0.7872117592596837
181.0,0.7584128578603717,0.8271881643629828,0.8090866335517373,0.8812881638332738,0.8265755920813562,0.7909128826594921
182.0,0.7619286790557509,0.830530685605832,0.8127460265305991,0.8842657438686111,0.8295932715753551,0.7946850492948386
183.0,0.7654445002511301,0.8339402718816437,0.8163848032109885,0.8871609312204187,0.8326557159484098,0.7983609638046174
184.0,0.7714716223003516,0.8371178131434052,0.8198522069103256,0.8898936218908206,0.8355522669461399,0.8021147967017604
185.0,0.7805123053741838,0.840216217666271,0.8232371454157728,0.8926217351899152,0.8383829872393762,0.8056211241331579
186.0,0.7875439477649422,0.8432569462607891,0.8265628120631117,0.8951942178645648,0.8411557765126579,0.809109117826352
187.0,0.7945755901557007,0.8462359750249817,0.8297828201807792,0.8976682870561095,0.8438153369742102,0.8126429458650545
188.0,0.7980914113510799,0.8492445124036778,0.8329963857051741,0.9001240467624253,0.8464880635766612,0.8159590607625918
189.0,0.8041185334003014,0.8521417218276562,0.8360424438044802,0.9024585061291002,0.8491818560045502,0.8192407999009979
190.0,0.8121546961325967,0.8550000335325165,0.8390885019037864,0.9047906768101215,0.8517545199361706,0.8224950384320987
191.0,0.8161727774987444,0.8576812935503558,0.8421113666673109,0.9070999606346067,0.8542007889151626,0.8256140656439497
192.0,0.8216976393771974,0.8604175468952243,0.8449100291849475,0.909276500691183,0.8565022303442682,0.8287285094212498
193.0,0.8232044198895028,0.8631363633315225,0.8476133413221489,0.9113775141211905,0.8590037971150352,0.8316710744028931
194.0,0.8307383224510296,0.8657411692117847,0.8504029842092039,0.9134968370364267,0.8613368372822978,0.8348107270702227
195.0,0.8372677046710196,0.8682373297386475,0.8531307782008414,0.9155154577829044,0.8636830435904593,0.837817460135578
196.0,0.8402812656956303,0.8707227598602365,0.8558031658903342,0.9175890069850686,0.8659423533686889,0.8407829422899755
197.0,0.8448016072325465,0.8731464901514999,0.8583866457926644,0.9194428423644869,0.8681832305496601,0.8436407137324282
198.0,0.8468106479156203,0.8755541248348524,0.8608889490197594,0.9212760795730228,0.8701713178253748,0.8464824431539529
199.0,0.8503264691109995,0.8777391036087694,0.8634054259520543,0.9231230488954804,0.8722831668255381,0.8493356311618548
200.0,0.8568558513309894,0.8800273625334487,0.8658677851008588,0.9248693160491793,0.8751454858569314,0.8521109007823923
201.0,0.8578603716725264,0.882288795444943,0.8683855505518081,0.9264599525784333,0.8772231028907579,0.8547051247381713
202.0,0.8613761928679056,0.884495235029408,0.8707667330253773,0.9280940741351057,0.8791479926901585,0.8573199741494292
203.0,0.8643897538925164,0.8866305856789328,0.87316595476011,0.9296526690652093,0.8811703119322102,0.8598706554769752
204.0,0.8669010547463586,0.8887176495047248,0.8754517868532442,0.9311403147400511,0.8832347628251378,0.8623800858935635
205.0,0.8689100954294324,0.8907537439054651,0.8776087670809254,0.9326783114992722,0.8851991510472349,0.8649949353048213
206.0,0.8724259166248116,0.8927804492015908,0.8797979602749699,0.9341362042606172,0.8870239781758048,0.8674493645067995
207.0,0.8759417378201909,0.8947602089746427,0.88197169124516,0.9355940970219623,0.8888014071971393,0.8696952474367142
208.0,0.8769462581617278,0.896671562414073,0.8840230129431699,0.9370085047558888,0.8906236010975295,0.8719502972357306
209.0,0.8809643395278755,0.8985963288600957,0.88612845242467,0.9383588292915145,0.8923878639779651,0.8742190973383995
210.0,0.886991461577097,0.9004312281619486,0.8880612304064632,0.9396244724579569,0.8940810296975474,0.8764122707709795
211.0,0.8884982420894023,0.9022634448624831,0.8899501987540025,0.9408946929957064,0.8957531295916916,0.878619194507212
212.0,0.8910095429432446,0.9039843336083,0.8919280748887042,0.9421054077064623,0.8973962639758586,0.88082840996072
213.0,0.89251632345555,0.905711928857413,0.8938569873145339,0.9433733395585583,0.8990262322191267,0.8829436650059356
214.0,0.8950276243093923,0.9073925785834523,0.8957060115837827,0.9445337031849349,0.9006167020396986,0.8850841289411808
215.0,0.8970366649924661,0.9089605590541148,0.897597556968631,0.9456391383556252,0.902136074699417,0.8870756312535235
216.0,0.9020592667001507,0.9105124439168661,0.8994233879020983,0.9467056658702041,0.9036949457818317,0.8889869234612264
217.0,0.9025615268709192,0.9121702915316983,0.9011809273468757,0.9477905028700118,0.9053170143405607,0.8909325914280607
218.0,0.9055750878955299,0.9136363331522578,0.9029333127170348,0.9489142475259308,0.9067863556648638,0.8928943014158229
219.0,0.9075841285786037,0.915154685498528,0.9046998717923939,0.9499876410974706,0.9082188317946503,0.8947895516025979
220.0,0.9105976896032144,0.9166314575243614,0.9062757301068827,0.9510267043842062,0.9096750069780547,0.8965862579465297
221.0,0.9141135107985937,0.9180451884192101,0.9078953980556254,0.9519353125886866,0.9111838467250541,0.898472341264203
222.0,0.9176293319939729,0.9194200215949406,0.9094673908141505,0.9528919831918926,0.912645288364818,0.9002827979117872
223.0,0.9196383726770467,0.9208109503785821,0.9110007280130398,0.953857808537713,0.9139987676492118,0.9019672101092232
224.0,0.9211451531893521,0.9221911487569496,0.9126242615177461,0.954780148856115,0.9152574507191347,0.9036653726103118
225.0,0.9226519337016574,0.9236035383511391,0.9141911002016532,0.955626962547948,0.9164845350509003,0.9055010381479258
226.0,0.9241587142139628,0.9248616783695149,0.9156393951693436,0.9563593419571009,0.9177379516644635,0.9071281574134762
227.0,0.9261677548970366,0.9261828595188755,0.9171031523608884,0.9572610841046204,0.9189597695398697,0.908805694459086
228.0,0.9281767955801105,0.9274316104326366,0.9185578899218514,0.9580918769968783,0.9201394557643998,0.9104763563528695
229.0,0.9301858362631843,0.9286656070391459,0.9198927952479432,0.9588791848617176,0.9213165087607501,0.911952222278242
230.0,0.9326971371170266,0.9299304535608179,0.9213436672529427,0.9597076890683218,0.9225883579715717,0.9134670473972967
231.0,0.9347061778001005,0.9310544635132688,0.9227468640677245,0.9604194703065924,0.9237785771088208,0.9150918749455718
232.0,0.9357106981416373,0.9321999342762677,0.9240547105020713,0.9612639953127717,0.9250267272660245,0.916588366326423
233.0,0.9367152184831743,0.933331992032674,0.9253741536043089,0.9620375710636896,0.9261326831015215,0.9179771469953295
234.0,0.9387242591662481,0.9344788040963322,0.926658806702874,0.9627699504728424,0.9272386389370184,0.9193682193815114
235.0,0.9392265193370166,0.9355947662448276,0.9279666531372208,0.9634863090824202,0.9283445947725154,0.9207249160085619
236.0,,0.9366141547458571,0.9292126506761501,0.9641683374071938,0.9294400176952934,0.9220747374837861
237.0,0.939728779507785,0.9376120824363385,0.9303645863532989,0.9649075828733075,0.9305091083362738,0.9234131003726332
238.0,0.940733299849322,0.9386650034538492,0.9315629087020108,0.9655667243415451,0.9315281676418389,0.9248225064970185
239.0,0.9427423405323958,0.9396253747258717,0.9327522114201409,0.9662876603224301,0.9325682927728419,0.9261104516058063
240.0,0.9437468608739327,0.9406461045275604,0.9338075081981999,0.9668918733349812,0.9336005182193058,0.9274854819710602
241.0,0.9447513812154696,0.941613182302879,0.9348950179426223,0.9675166845184148,0.9345985116994328,0.9286611329333523
242.0,0.9457559015570065,0.9425802600781978,0.9359967013922444,0.9681437843875019,0.9356281039177169,0.9298069915710638
243.0,0.9467604218985435,0.9435916007752718,0.9370958078045575,0.9687457087143995,0.9364891695324967,0.9309872259679068
244.0,0.9487694625816173,0.94452380473345,0.9381291997654896,0.9692812611573426,0.9373871003417931,0.9322132947102582
