value,emory_probability,mimic_iv_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
22.8,0.018815871441829717,0.019893053694331326,0.022846620746095614,0.018282640262739864,0.01912568306010929,0.0062452858651380295
22.9,0.01996007984031936,0.021037977647961906,0.024217417990861353,0.019344904542397987,,0.006692814401367727
23.0,0.021307703065207167,0.022320812896007076,0.025608674895996726,0.020260985664304995,,0.007095087242922512
23.1,0.022718893423344395,0.02374416153836146,0.027109049989770168,0.02123554004931245,0.020491803278688523,0.007633127168502036
23.2,0.0242317911946807,0.02525337947723813,0.02875264270613108,0.021966455838068045,0.023224043715846996,0.008161110273042692
23.3,0.025706548686067355,0.026741780616957884,0.030409875196071745,0.02300922903002602,,0.008679036556544477
23.4,0.0273592941505524,0.028326459452778393,0.03233990315760758,0.02416894874818489,0.025956284153005466,0.009257303766279479
23.5,0.02924088129473537,0.030030834883751186,0.03429721066630294,0.025708744676496673,0.030054644808743168,0.009815457333936742
23.6,0.031122468438918343,0.03188873420850626,0.03619995908067926,0.02681973667540517,0.031420765027322405,0.010509377985618747
23.7,0.032826067610002924,0.03371020413473673,0.03807542794789606,0.027920983130463595,0.03551912568306011,0.011137929300548096
23.8,0.03472036818083578,0.03559932865822719,0.04010093432449021,0.029314595901024258,0.03825136612021858,0.011781565847035751
23.9,0.0368180835780668,0.0377070295728653,0.042344677078360496,0.03063024432078432,,0.012435259214562277
24.0,0.03886494526869827,0.039783505288768034,0.04468389824728909,0.03203360263519506,0.040983606557377046,0.013300145823905063
24.1,0.04117878891897733,0.041961462900560756,0.04711177794448612,0.03407042129986064,0.04234972677595628,0.01418514607532559
24.2,0.04377232795555386,0.04436320110329035,0.049621496283161697,0.03536657863192055,0.045081967213114756,0.014914265600643637
24.3,0.04639129384543016,0.046793562404860725,0.05235627088590329,0.03719874087573457,0.04644808743169399,0.01577412379946699
24.4,0.04879413148225841,0.049312395102847996,0.055247902884812114,0.03893344768104784,0.04918032786885246,0.016628953587770907
24.5,0.05137495709218506,0.0519925579943014,0.058310032053467915,0.04058044459171044,0.05327868852459016,0.017624578870619
24.6,0.05433718550160825,0.05475078388259325,0.06129714246743504,0.043075303817329526,0.0546448087431694,0.018574948458792175
24.7,0.05695615139148455,0.05757666436814509,0.06435245174930096,0.044975684868094064,0.06284153005464481,0.019595715794237443
24.8,0.059956520080857396,0.060561272947268444,0.06769419627634181,0.0469930124450595,0.06693989071038252,0.020571227435007795
24.9,0.06281704107708151,0.0636499655221764,0.07100184136943327,0.048854411320423737,0.06967213114754098,0.021677477749283452
25.0,0.06602082459285251,0.06730071167432118,0.07458228193411989,0.050842502265838946,0.07103825136612021,0.02284909740031176
25.1,0.06883049188247709,0.0710633481219344,0.07834003955534338,0.05263568233425266,0.07377049180327869,0.024106200030170465
25.2,0.07205970225154786,0.0749456811646999,0.08218645570483529,0.05582247517322704,0.08060109289617487,0.025403529944184645
25.3,0.0751490649274699,0.07902056959966693,0.08612835026938553,0.05783980275019247,0.08469945355191257,0.026715945089757127
25.4,0.07856897669628896,0.08290030054253783,0.08977698970197094,0.059788911520207384,0.08879781420765027,0.028023331824810177
25.5,0.08209059587830708,0.08682426718361717,0.09345290868171588,0.062225297482726025,0.09289617486338798,0.029205008296877357
25.6,0.08556136135372568,0.09108650681099648,0.09728568505762804,0.0644960091997934,0.09972677595628415,0.030708503042188365
25.7,0.08904484025579415,0.0952134372438558,0.101186660301439,0.06695188625001218,0.10109289617486339,0.03225222507165485
25.8,0.09238847146471388,0.09959016926659814,0.1055991270544909,0.07041155431678865,0.11065573770491803,0.03388143007995173
25.9,0.09580838323353294,0.10387582779302898,0.10986155629816545,0.07285768582315737,0.11202185792349727,0.035284356614874036
26.0,0.09968597836174785,0.10824215141619287,0.11405578667394121,0.07535254504877645,0.11748633879781421,0.036988987780962435
26.1,0.10360171376991241,0.11267092543682752,0.11839323467230443,0.07789613199364591,0.12431693989071038,0.038698647357570275
26.2,0.10763187001792593,0.11715954775503831,0.1228193411989361,0.08042022785081522,0.13114754098360656,0.04036807965002263
26.3,0.11163659941263969,0.12175225406903371,0.12744322444247425,0.08433793647854519,0.13387978142076504,0.04229396087896616
26.4,0.11597187790025046,0.12658175147343906,0.1320671076860124,0.08720312637046711,0.13797814207650272,0.044204756876351385
26.5,0.12029444296121133,0.13119007038680214,0.13645911477869468,0.08998060636773836,0.14754098360655737,0.04612560969477548
26.6,0.12461700802217221,0.13586864599731985,0.14173770715406125,0.09278732299655983,0.15300546448087432,0.04784029768190275
26.7,0.1286725911234855,0.14084386099582363,0.1465593671145059,0.09575971387083256,0.16120218579234974,0.04978629255292402
26.8,0.1329824427577965,0.14585290329295741,0.15127872877310236,0.09894650670980694,0.16666666666666666,0.051863026097450596
26.9,0.13713973327230888,0.15074745319472815,0.15612766828070654,0.1031760727407393,0.16939890710382513,0.053964901694574345
27.0,0.14189455483936586,0.15584236478838423,0.1611130055241083,0.10634337449201353,0.17349726775956284,0.055931010207673354
27.1,0.1465985226998233,0.16094768478161878,0.166384778012685,0.10962762276948865,0.18442622950819673,0.058083169909991454
27.2,0.15112450258718232,0.1660868320734833,0.17127463684102845,0.11287288887156348,0.18989071038251365,0.060436466033086944
27.3,0.1558666107275894,0.17113490586903632,0.17614403600900225,0.11609866388593816,0.19398907103825136,0.06278976215618243
27.4,0.16044344432154797,0.17622201116300854,0.1811975721203028,0.11949985868961417,0.20218579234972678,0.06517322874239453
27.5,0.16546524784825253,0.18141320045276538,0.1863670463070313,0.12449932268470242,0.20765027322404372,0.0676673203600342
27.6,0.17024549626860927,0.1866538296405199,0.19161153924844848,0.12792000857607858,0.21174863387978143,0.07021672449338764
27.7,0.1753817206351628,0.19168629083670521,0.19679465320875675,0.13128222120435432,0.21448087431693988,0.07298737868959622
27.8,0.1800984019222701,0.19719493631360507,0.202202823433131,0.13464443383263003,0.22404371584699453,0.07555186805450798
27.9,0.18461166838297927,0.2024511781007273,0.20759053399713565,0.13819181179405718,0.23087431693989072,0.07813647106149746
28.0,0.18951905106983485,0.20782711648300178,0.21316920139125692,0.14131038582608102,0.2336065573770492,0.08072610247900638
28.1,0.1941340249437431,0.21324208636369552,0.2185364522948919,0.14652425178587092,0.24043715846994534,0.08362749534872027
28.2,0.1987744256709511,0.2185477680488154,0.2235763486326127,0.1503250138874,0.24726775956284153,0.0864484336501232
28.3,0.203427539824809,0.2239419211303522,0.2283502693855282,0.15359951662102503,0.25136612021857924,0.0893246844672399
28.4,0.20809336740531675,0.22943495400788436,0.23340380549682876,0.15702994805625128,0.2540983606557377,0.0923568160104591
28.5,0.21296260981222268,0.2347328293933204,0.23818454613653414,0.16060656264922865,0.2581967213114754,0.09518278272238145
28.6,0.2171707540333346,0.24003590897854568,0.24320398281388528,0.1655670444689166,0.25956284153005466,0.09824005631819782
28.7,0.22168402049404376,0.2456772615500709,0.2483393575666644,0.16899747590414282,0.2650273224043716,0.10109116508271736
28.8,0.2261337198215035,0.2508996760385631,0.253222396508218,0.172681291479471,0.2718579234972678,0.10415346708905315
28.9,0.2312063770548076,0.25610647792768765,0.2583100320534679,0.17629688824784867,0.273224043715847,0.1070649167798059
29.0,0.23573235694216663,0.26117016432260837,0.2635545249948851,0.17992223056007642,0.2773224043715847,0.11040378136471062
29.1,0.24006763542977738,0.26649145860709594,0.26844438382322855,0.1839471401701572,0.2855191256830601,0.11373761753909589
29.2,0.24472074958363527,0.2717763234930589,0.27356611880242787,0.18941439027004903,0.29098360655737704,0.11721727761854478
29.3,0.24937386373749318,0.27704037157986494,0.278756052649526,0.1929910048630264,0.2937158469945355,0.12042037511942474
29.35,,0.27704297367975955,,,,
29.4,0.2537345690784037,0.2823200322660387,0.28384368819477596,0.19638245412285232,0.3005464480874317,0.12382460904108211
29.5,0.25799356700611514,0.28763612235073704,0.2887403669099093,0.19999805089123,0.30601092896174864,0.12699753607884548
29.6,0.2624432663335749,0.2929860397340654,0.2936506853986224,0.20388652288740974,0.31830601092896177,0.1302660029164781
29.7,0.266625983701387,0.2981694227241384,0.29840414649116825,0.20747288302423716,0.32103825136612024,0.1336752652486549
29.8,0.271380805268444,0.30328515111695137,0.3034304030553093,0.21269649452787712,0.32786885245901637,0.13692361844420978
29.9,0.27541096151645755,0.3082889892142959,0.3082725226761236,0.21632183684010486,0.3360655737704918,0.14027253985015337
30.0,0.2798988011238669,0.31331624621069204,0.3131760212780468,0.22022979992398475,0.3469945355191257,0.14367677377181073
30.1,0.28400523793177973,0.3182680423101443,0.3179976812384914,0.2241182719201645,0.35382513661202186,0.14710112133554584
30.2,0.288289662712791,0.32324325730864806,0.322655663915979,0.22805547163559461,0.3551912568306011,0.1507517473726555
30.3,0.29280292917350015,0.3280024980158988,0.3274500443292641,0.2332790831392346,0.3620218579234973,0.15454316890430936
30.4,0.29702378682126196,0.3326654610270488,0.3316169951578804,0.23708959078461372,0.36475409836065575,0.15845527228842962
30.5,0.3006089731365295,0.33736225133682884,0.3364659346654846,0.24094882614924326,0.3770491803278688,0.16218635289385025
30.6,0.3044738548380945,0.3420902668453442,0.3411239173429721,0.24433052986521914,0.38114754098360654,0.1655453311208327
30.7,0.3084531573795085,0.3467766487555457,0.3453317874923276,0.24807281870364775,0.3825136612021858,0.16916578669482576
30.8,0.312597734467371,0.35118200387712883,0.34982609288685806,0.2515714689458245,0.3907103825136612,0.17280635591089658
30.9,0.31643718931563625,0.355803333289965,0.3541294414512719,0.25695100915106567,0.39344262295081966,0.17647709559008398
31.0,0.3202893575905514,0.3605157361991127,0.35846006956284526,0.26048864156864276,0.40027322404371585,0.1799768693116106
31.1,0.3241415258654665,0.36515528031121114,0.36259974084430197,0.2639580551792693,0.4030054644808743,0.1836325237592397
31.2,0.3278665598738828,0.36976620132446886,0.36653481552206235,0.2676028885791972,0.40710382513661203,0.18709709860713028
31.3,0.33161702073559884,0.3742340068435227,0.3704971697469822,0.2714621239438267,0.41530054644808745,0.1908382360335898
31.4,0.33521492047751633,0.37857430946774046,0.37446634385869193,0.27640311467581447,,0.1945240609443355
31.5,0.3386094053930356,0.382774098697649,0.3787355929891564,0.28016489460194327,0.4180327868852459,0.1982199426761201
31.6,0.3422454454149027,0.387166443319759,0.3829093637045625,0.2839071834403719,0.4262295081967213,0.2019811937446573
31.7,0.34585605858347,0.39135842624998374,0.3870012957784901,0.2870842307354962,0.430327868852459,0.20535525720319808
31.8,0.34975908056498467,0.39547494828326457,0.3909568301166201,0.29093372055627564,0.43989071038251365,0.20885000251420527
31.9,0.35333155345360234,0.39969815641222467,0.39468048830389413,0.2943154242722515,0.4426229508196721,0.21242017398300397
32.0,0.3565989041026228,0.40366635875151247,0.39864284252881405,0.299080995214938,0.44808743169398907,0.21609091366219138
32.1,0.35999338901814204,0.4076033358920649,0.4023051217349792,0.30221906033466195,0.4494535519125683,0.2199225624780007
32.2,0.36337516050701146,0.41157153823135273,0.4062197367523699,0.3054643264367368,0.4521857923497268,0.2233921657364107
32.3,0.36648995003623325,0.41546167757380204,0.40967059946804885,0.3085341727495103,0.4576502732240437,0.22704782018403982
32.4,0.3698462946718029,0.4191436489246822,0.4132987792402646,0.31188663983393594,0.4603825136612022,0.23063307688439685
32.5,0.3731009318941734,0.4228802643733493,0.4168519402577917,0.3154924910584635,0.46174863387978143,0.23404233921657364
32.6,0.37638099596984376,0.4265726441238079,0.42029598308668076,0.32025806200115,0.4644808743169399,0.23776839141147482
32.7,0.37975005403206324,0.430275432273845,0.4238491441042079,0.3234253637524242,0.4672131147540984,0.2413033640066375
32.8,0.3826614287348869,0.4339808225237767,0.4274909636500034,0.32648546452134763,0.4685792349726776,0.24470256951777544
32.9,0.385750791410809,0.4376159560765538,0.4310782241014799,0.32958454746567134,0.4726775956284153,0.24809171820787448
33.0,0.3887511601001818,0.44118603713196547,0.4345972856850576,0.3323620274629426,0.476775956284153,0.2516317192135566
33.1,0.3917261019362549,0.44470667828937954,0.43804132851394667,0.3367572677393262,0.4781420765027322,0.2552471463770302
33.2,0.39465019006572843,0.44818568584847973,0.44121939575803043,0.33996355166600073,0.4808743169398907,0.25847538593050734
33.3,0.397459857355353,0.4516620913076853,0.44440428288890405,0.34259484850552085,0.4849726775956284,0.2618041936943732
33.4,0.40035851863152677,0.4551697219656263,0.4476778285480461,0.3455185116605432,0.48770491803278687,0.2652436264896666
33.5,0.4032444664810506,0.4585524518286257,0.45085589579212987,0.34852988471021623,,0.26860260471664904
33.6,0.4058634323709269,0.46184931239510285,0.45388392552683626,0.35106372611123565,0.4972677595628415,0.27202192386986473
33.7,0.408393404274254,0.46502127216663847,0.45706199277092,0.35576107824697156,0.5013661202185792,0.27565243626489666
33.8,0.4112412118438283,0.4682791012346964,0.45982404692082113,0.3585385582442428,0.5027322404371585,0.27888570422889325
33.9,0.41378389717380526,0.47150310300412435,0.46264066016504124,0.36143298476771496,0.5095628415300546,0.282375421129381
34.0,0.4165299973301804,0.47463603127724074,0.4656073109186388,0.3643274112911871,0.5163934426229508,0.28559360386181926
34.1,0.4193778048997546,0.4777559490508841,0.46838300484211964,0.3676603872879126,0.5204918032786885,0.2888972695730879
34.2,0.42216204533607943,0.4806026463355928,0.47106322035054216,0.3706132870744852,0.5259562841530054,0.29194448634786546
34.3,0.42467930381275665,0.48351960031745617,0.4737229761985951,0.37484285310541754,0.5273224043715847,0.2954342032483532
34.4,0.427183848862784,0.48642094169995187,0.47650549000886583,0.3775716053834384,,0.2990496304118268
34.5,0.42989180873920946,0.4892155969867683,0.4790765873286503,0.3803393398368596,0.5300546448087432,0.3024790063860814
34.6,0.43237092693593704,0.4921663782672617,0.4817840823842324,0.3831850386410814,0.5314207650273224,0.3054558254135868
34.7,0.43482461827936486,0.4949402167549212,0.4847848325717793,0.3857676077613511,0.5327868852459017,0.30879468999849147
34.8,0.43711303507634414,0.49779992453910304,0.48725363158971563,0.38867177982867335,0.5341530054644809,0.311957560215216
34.9,0.4398209949527696,0.5005243231287649,0.4898179090227102,0.3929695646665562,0.5368852459016393,0.31495952129531857
35.0,0.4421475520296986,0.503334591014949,0.49233444724817566,0.39549366052372553,0.5423497267759563,0.31776034595464375
35.1,0.44463938365307604,0.5060928169032409,0.4945918297756257,0.39796902866164446,0.5437158469945356,0.3208779604766933
35.2,0.4470167944366045,0.508674099998699,0.4970265293596126,0.40025923146641196,,0.32403077387237894
35.3,0.44934335151353344,0.511153901198267,0.4994475891700198,0.40275409069203105,0.5478142076502732,0.32693719515261227
35.4,0.4515809146039132,0.5137924304914065,0.5019436677351156,0.4068667101967625,,0.32998944033790917
35.5,0.45371677028109386,0.5163060589896046,0.5045011252813203,0.40919589517693034,0.5532786885245902,0.3329260320812591
35.6,0.4560687542113226,0.5188587189862219,0.5067653276955603,0.41167126331484927,0.5546448087431693,0.33578216925629806
35.7,0.4584461649948511,0.5212916823876869,0.5090158903362204,0.4144195066805703,0.5587431693989071,0.3386232211997787
35.8,0.46053116696543217,0.5238599549836718,0.5111232353542932,0.4167194550291879,0.5628415300546448,0.3414341026801428
35.9,0.46270516292256253,0.5261784259897737,0.5134829161835913,0.4191266043601563,0.5683060109289617,0.34423995574998745
36.0,0.46470117090659446,0.5287102691872341,0.5157880379185705,0.4229663486370857,0.5710382513661202,0.34705586564087093
36.1,0.4667734594505257,0.5310677716917552,0.5178135442951647,0.42528578807340345,0.5724043715846995,0.34982149142656005
36.2,0.46878218086120754,0.5334070594970141,0.5200641069358248,0.42733235228191907,0.5765027322404371,0.35254688992809374
36.3,0.47105788423153694,0.5357099179037483,0.5221919116142673,0.42915476898188304,0.5778688524590164,0.3553879418715744
36.4,0.47307931906886863,0.537976346911958,0.52429243674555,0.43157166385670154,0.5819672131147541,0.35803791421531656
36.5,0.4751007539062003,0.540206346521643,0.5262361044806656,0.43482667550262644,0.5833333333333334,0.360702971790617
36.6,0.4770840484635824,0.5424831839294311,0.5283434494987383,0.4373702624474959,0.5901639344262295,0.3632624327450093
36.7,0.4790927698742642,0.5446377226421723,0.530341676328173,0.43943631774371167,0.5942622950819673,0.3657162970784935
36.8,0.48107606443164624,0.5468729264516464,0.5321421264407011,0.4413756809698765,0.5969945355191257,0.36841655352742997
36.9,0.483313627522026,0.5491107323610154,0.5341744527040851,0.44367562931849414,,0.3710866395132499
37.0,0.4851189341063097,0.5511377681789204,0.5361317602127804,0.44596583212326163,0.6024590163934426,0.3736008447729673
37.1,0.4869496675438931,0.5532324585940854,0.5378708313441997,0.4492988081199871,0.6038251366120219,0.37602956705385426
37.2,0.4889711023812248,0.5554234267053512,0.5398622382868444,0.45116995253920145,0.6065573770491803,0.3784934882083773
37.3,0.4910052506452064,0.5574816877219917,0.5414921912296256,0.4532554989231174,0.610655737704918,0.38102277869965306
37.4,0.4926834229629912,0.5596336243348382,0.543333560662893,0.4552240987808325,,0.3835420123698899
37.5,0.4944633026939751,0.5616996916511625,0.5450658119075223,0.4571926986385475,0.6120218579234973,0.38610650173480165
37.6,0.4964974509579567,0.5637241253691729,0.5467844233785719,0.4593854460048143,0.6147540983606558,0.38846985467893597
37.7,0.4986333066351374,0.5655638099946657,0.5486326126986292,0.4622506358967362,0.6202185792349727,0.39096394629657566
37.8,0.5006166011925194,0.5673488505223716,0.5503853236036281,0.4643264367368021,,0.3931663901040881
37.9,0.5026761763098008,0.569339456941752,0.5521721339425766,0.46622681778756664,,0.39539397596419773
38.0,0.5046594708671829,0.571197356266507,0.5539862238286845,0.46818567210143164,0.6229508196721312,0.39795343691859003
38.1,0.5065537714380157,0.5730032135933698,0.555588897224306,0.4700373254329458,0.6243169398907104,0.40028159098908833
38.2,0.5086896271151964,0.5749183591158065,0.5574166268839937,0.47196694311526055,0.6284153005464481,0.4026097450595867
38.3,0.5104059397129308,0.576765850040983,0.5591625179022028,0.4750075527964838,0.6338797814207651,0.40502841051943483
38.4,0.5124655148302122,0.5786263514656328,0.5606083339016572,0.4767617506894972,0.6352459016393442,0.40710514406396137
38.5,0.5143216751210954,0.5805545074875424,0.5623951442406057,0.47843798423171,,0.40923719012420173
38.6,0.5159744205855804,0.5823629669142999,0.5639091591079588,0.4802506553878239,,0.41124855433197566
38.7,0.5179195748630129,0.5841193843431649,0.565477733069631,0.48203408991238755,0.6366120218579235,0.4132599185397496
38.8,0.5198138754338457,0.5858627912725569,0.567059946804883,0.4847336055588582,,0.41555287373661187
38.9,0.5217081760046786,0.5874630827077452,0.5685671417854463,0.48658525889037235,0.6379781420765027,0.4177854880072409
39.0,0.523640616855461,0.5892793484341864,0.570278933369706,0.48828098352028537,0.639344262295082,0.4197214260572233
39.1,0.5255094905729941,0.5910669910617868,0.5718952465389074,0.48989874379939774,0.6407103825136612,0.42185347211746366
39.2,0.5271495226108293,0.5928338168902304,0.5734911000477392,0.4916626872362612,0.6461748633879781,0.42368381354653795
39.3,0.5289039754885134,0.5944471188248917,0.5752028916319989,0.4932414653399733,0.6489071038251366,0.425569467491326
39.4,0.5306330015128977,0.5960682270592368,0.5768533042351497,0.4959604720741441,0.6530054644808743,0.42761100216221654
39.5,0.5323620275372821,0.5976529058950573,0.5782854804610243,0.49748077691475573,0.6543715846994536,0.4296324231910293
39.6,0.5341800475482157,0.5991699301336179,0.5798608743094864,0.4991862470885188,0.6598360655737705,0.4316437873988032
39.7,0.5359853541324994,0.6006245039747076,0.5815317465730069,0.5008819717184317,0.6612021857923497,0.43359983909086336
39.8,0.5377270935835335,0.6021701513121088,0.5829980222328309,0.5024997319975442,0.662568306010929,0.43563634535123447
39.9,0.5396213941543664,0.603609112553831,0.5847711927981996,0.5050043367670133,0.6639344262295082,0.43773822094835824
40.0,0.5412232859122519,0.6051209325926022,0.5861760894769147,0.5068462445546774,0.6666666666666666,0.4394830793986021
40.1,0.5427870373901877,0.6065677001340082,0.5876901043442679,0.5085614602722905,0.6680327868852459,0.4412983355961181
40.2,0.5443380754414737,0.6080925306722526,0.5890745413626134,0.5102571849022035,0.6693989071038251,0.443078392919998
40.3,0.546181522305707,0.6095809318119723,0.5903975993998499,0.5119724006198166,0.6707650273224044,0.444964046864786
40.4,0.5478088409168923,0.6110172909537998,0.591754756871036,0.5134439777411779,0.6734972677595629,0.44675918942022425
40.5,0.5494107326747778,0.6124354353963649,0.593336970606288,0.5159096003352467,0.6762295081967213,0.4486699854176095
40.6,0.551165185552462,0.6139316428357685,0.5950146627565982,0.5175858338774595,0.6830601092896175,0.4503343892995424
40.7,0.5528560712968966,0.6154356565748559,0.5962968014730955,0.5190769020865209,0.6898907103825137,0.45200382159199476
40.8,0.5544579630547821,0.6168251779185803,0.5976539589442815,0.5208213544356843,0.6926229508196722,0.4537134811686026
40.9,0.5561997025058164,0.6182589349605131,0.5990656755097865,0.5223319137324458,0.6953551912568307,0.45548348167144365
41.0,0.5579287285302007,0.6196302416049753,0.6005865102639296,0.5239789106431084,0.7008196721311475,0.4571227435007794
41.1,0.559670467981235,0.6209937419497534,0.6019845870558549,0.5263470777986765,,0.4587871473827123
41.2,0.5612850731657704,0.6222895876972717,0.6032530859987725,0.5280038202531893,0.7021857923497268,0.46032081259113994
