value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
80.0,0.016705430123759878,,,,,
80.5,,0.015270500658121498,,0.014034273261446321,,
82.0,,,0.013997246045513154,,,
84.0,,,,,0.02578599104675312,0.018802387828254562
84.5,0.01377410792471284,0.015065893113666488,,0.012825712043983955,,
85.5,,,0.01644279266788588,,,
87.0,,,,,0.01668433285235353,0.011989770559621778
87.5,0.018669293623362282,0.020751299471883523,,0.01688858792091022,,
88.0,,,0.014549004139143774,,,
89.0,,,,,0.019846467626878035,0.014680132410475962
89.5,0.007761791005858173,0.0091204767159159,0.009061534029842385,0.0076797351140747505,,
93.4995,,,,,0.10314149941974934,
93.9995,0.08929644580321154,0.10828134289170951,0.10508030785674509,0.08656367678852672,,0.09047820378331523
100.0,,,,,0.10091831975441867,
101.0,0.08155905110445848,0.09967996095222893,0.09447846815821105,0.08022717114186015,,0.08361234222884575
106.0,,,,,0.10863522321316192,
106.5,,0.09021064514412745,0.0851877268634108,,,
107.0,0.09166775116488445,,,0.09086174251507344,,0.09470658457845725
111.5,,,,,0.08890132675997414,
112.0,,0.10795945323867487,0.10359693902457162,,,
112.5,0.07922477164938882,,,0.07918032692540108,,0.08189225397698677
117.0,,,,,0.09846531064330546,
117.5,0.07793027692318795,0.08433682403751176,0.08253551047386869,0.07874409387643133,,0.0804103848730151
122.4995,,0.09268120317101212,,,0.08774276492823668,
122.9995,0.10187733113186079,,0.10412369600729521,0.1054705619425991,,0.10645973404515544
128.0,,0.07977727965652766,,,0.07415749305208373,
129.0,,,0.07855376420466859,,,
129.5,,,,,,0.09330341968144881
130.0,0.1031697078506924,,,0.10786658251499671,,
135.0,,0.0857154092960529,,,0.07840509516688636,
136.5,,,0.09693998264338935,,,
137.5,,,,,,0.09680265157996244
138.5,,,,0.10063113752467479,,
139.0,0.10495832585166841,,,,,
145.0,,0.08683583512032404,,,0.07654104421360125,
147.0,,,0.08672839751182375,,,
148.5,,,,,,0.09603253436517321
149.0,,,,0.09761606503977702,,
150.5,0.09577433211971512,,,,,
151.4995,,0.010746233439974462,,,0.009276818294165285,
153.0,,0.009781027132186421,,,0.008355197367854837,
153.4995,,,0.010839715231872073,,,
155.0,,,0.010024168044693227,,,
155.0,,0.008893661908297882,,,0.007520611010147689,
155.4995,,,,0.01309984442172264,,0.011195319326066808
157.0,,,,0.012163497230860132,,0.010176050814661181
157.0,,,0.009046843596061248,,,
157.0,,0.007931462834063166,,,0.006727279199582589,
157.4995,0.011530745897086336,,,,,
159.0,0.010556384062512282,,,,,
159.0,,,,0.01116729748446615,,0.009191721595871439
159.0,,,0.00805346003969337,,,
159.0,,0.006968107131538709,,,,
159.5,,,,,0.008635857587687024,
161.0,0.009337117820278603,,,,,
161.0,,,,0.008690706164237715,,
161.5,,,0.010162860338776003,,,
161.5,,,,,,0.01177799195749784
161.5,,0.00865250490988709,,,,
162.5,,,,,0.0071371982796570995,
163.5,,,,0.0116495709607678,,
163.5,0.012416465201021257,,,,,
164.0,,,,,,0.0068697114141547935
164.5,,,0.00864728204620041,,,
165.0,,0.009139098431380714,,,,
166.0,,,,,0.007707731292042717,
166.5,0.010616394271307802,,,,,
166.5,,,,0.009802966154530858,,
167.0,,,,,,0.011517254762394468
168.0,,,0.009158071166118421,,,
169.5,0.008853898361219253,,,,,
169.5,,0.008210557240377432,,,,
170.0,,,,0.010307684339156808,,
171.0,,,,,0.008111306626866198,
171.0,,,,,,0.008833248811964173
172.5,,,0.008399187080666814,,,
173.0,0.009629010613648707,,,,,
174.5,,,,0.009611131040647942,,
176.0,,,,,,0.009770435409324164
176.5,,0.008921305324422668,,,,
178.0,0.01058046659074787,,,,,
178.5,,,,,0.007208151252018937,
179.5,,,0.0093884646151704,,,
181.5,,,,0.010577788179503953,,
183.5,,,,,,0.008585695570311495
185.5,0.009370221491012864,,,,,
239.5,,,,0.010035086642329185,,
240.5,,0.008123347467331034,,,,
241.5,,,,,0.007427757974562551,
242.0,,,0.008721464174548632,,,
244.0,,,,,,0.009580303188072438
245.0,0.010068457920410147,,,,,
