value,emory_probability,jhu_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
56,0.2545067337629147,,,0.23390353613290868,,,,,,
57,,,0.39214460424414116,,0.3257043060935499,,,,,0.32148903953543534
58,0.3201086507340781,0.39617648010349743,,0.30991224620312885,,0.21419380110992478,0.3294014413015084,0.29596349279716827,0.386184318738032,
60,0.3845325458922915,0.45657241184422404,0.4772598940970706,0.38222909775863617,0.4056977044646039,0.25724999069805743,0.3872195858317406,0.34413520156328603,0.4451763443452819,0.4015807278130691
62,,0.5438558485516809,0.5594901005727067,,,,,,0.5288689533618001,
63,0.5022866305297882,,,0.5076516464409553,0.5101435483250963,,0.5026728124542974,0.442075202310887,,0.5066087373037584
64,,,,,,0.3715679373277606,,,,
66,0.5835313504787272,0.6444195579158732,0.6580182942415941,0.5916026836123915,0.5838030636723253,,0.5855227701767922,,0.6301799240907868,0.5811891361584471
67,,,,,,,,0.5392426360961327,,
68,,,,,,0.4690432295740201,,,,
69,,0.7066611114358217,0.7217420818680952,,,,,,0.6955543550082873,
70,0.6822944891388513,,,0.6921038713167958,0.6723698230160866,,0.6842245229702175,,,0.670470368907218
71,,,,,,0.5412442467249136,,0.6303562953034798,,
74,0.7639696164564753,0.7975337313152188,0.807314395338382,0.773033274994968,,,0.7658120390869404,,0.7852623900145207,
75,,,,,0.7649846810447019,,,0.7111443715372593,,0.7634909674078876
76,,,,,,0.6515979604097992,,,,
80,0.8533692978334341,0.8720401370790747,0.8792392751905755,0.8602959125552633,0.8363593025604614,0.728295451605062,0.8562089097110505,0.7944549802844387,0.8624064746812421,0.8351395578509764
82,0.8880225163155405,0.9019187620772202,0.9069096652184508,0.8939243994740982,0.8719646124192254,,0.8908892396605024,0.8368722307212404,0.8928425175931444,0.8705735510150362
83,,,,,,0.7949315462019461,,,,
85,0.9154353794087513,0.9241649771293577,0.9286798998330781,0.9202098539494741,0.9009059578068641,,0.9179902131357806,,0.9173022283950708,
86,,,,,,0.8366348461534249,,0.8822000213245585,,0.9074780720099859
89,0.9427712878499532,0.9471749470528231,0.9505327815578418,0.946406444723923,,,0.9448165089034913,,,
90,,,,,0.9370114360457549,,,0.9164470416450973,0.9474295534476629,0.9350724400188587
91,,,,,,0.8912930606752965,,,,
95,0.9683494750846232,,,0.9708991007992737,,,0.9698405894307918,,,
96,,0.9723458356413102,0.9743801982567765,0.976869920672195,,,0.9759142615557114,,,
97,0.9772597464221089,,0.9792264597302243,,0.9677106432417679,,,,0.9727308009417512,0.9657597264763754
98,0.9797085204036795,0.9797647856633577,0.9813305794995276,0.9818004285443055,,,0.9808719084049025,0.9591804362486046,0.9779655473105228,0.9722371743328163
99,0.9818513226888632,0.9816557179644333,0.9832242414405219,0.9838903314865862,0.9767804621466781,0.9465144912932874,0.9829531719895979,0.9667175504289257,0.9802145834706844,0.9750384459802526
100,,0.983462151057594,0.9847773422660989,0.9856312927277373,0.9789702200933816,0.9560306146289242,,0.9698134735623061,0.9821115351184235,0.9773553480969626
101,0.9853018153756318,,,,0.9809533802996884,0.9600482983300133,0.9860662420424994,0.9725492516611017,0.98379804269443,
102,,0.986356260099912,0.9873799811504982,0.9884462913501715,,0.9636591518932617,,,,0.9813314506218704
103,0.9880591775117575,,,,0.9843401287466063,,0.9885553196532404,0.9772516892402153,0.9867050460215628,0.9830493244740376
104,,,,,,0.9699436765016688,,,,
105,,0.9896874324698953,0.9904179788758113,0.9916738459495996,0.9871253393761193,,,0.9811426625380335,0.9890980786376385,
106,0.9912246301674856,,,,,0.9751844948233037,0.9913777423644136,,,0.9873381130864145
107,,,,,,,,0.9842755519177827,,
108,,0.9922767455856202,0.992671918025071,,0.9903850420861267,0.9794726431285653,,,0.9918996203341365,
109,,,,0.9945984966688604,,,,,,0.9905623926664862
110,0.9941281291877759,,,,,,,0.9879972804980843,,
111,,,,,,0.9844567844969386,0.994449459469909,,,
112,,0.9946114886392133,,,,,,,,
113,,,0.9951629088022955,,0.9939528603917254,,,,0.994932450847233,0.9934625883856115
115,,,,,,,,0.9920848093969302,,
116,,,,0.9973579108679236,,0.9900115079667124,,,,
117,0.9969609068828702,,,,,,,,,
119,,,,,,,0.9970173766429812,,,
121,,0.9973495132112791,,,0.9969644083445895,,,,0.9974275508347222,0.9967199860244659
122,,,0.9975354883939844,,,,,,,
124,,,,,,0.9947829795415813,,0.9960708190520171,,
200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
