value,emory_probability,jhu_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,ucmc_probability,umn_probability,upenn_probability
60,0.04997970039347219,0.04880150474701305,0.053355991671245856,0.06677899632914568,0.04914546041474382,0.05747384440161459,0.035268475099256694,0.06026540550180995,0.047109882237120676
70,,,,0.21299687635377004,,,,,
71,,,0.19779477630742168,,0.18301810014412825,0.19873119369439962,,0.20944674619517134,
72,0.20074282648845565,0.19702245797007836,,,,,,,0.19679081249802222
73,,,,,,,0.16709541043947426,,
78,,,,0.3568570494843324,,,,,
79,,,0.34558741526108794,,0.3206223885279368,0.341913234344614,,0.34980909697261736,
80,0.3533459514705554,0.34870840578739765,,,,,,,0.3493599080859609
81,,,,,,,0.29968298891828327,,
84,,,,0.4902429755960388,,,,,
85,,,0.4817418645032348,,,,,0.4793784846606577,
86,0.470829529714287,0.46629489033917365,,,0.46082871471244824,0.4875065036389035,,,0.4770649021700362
88,,,,,,,0.43389293171657856,,
92,,,0.6248199070501868,0.6436347537943562,,0.60659289366243,,0.6201026995827751,0.6071811031006885
93,0.6122436144498596,0.6027667154726434,,,0.597334991338665,,,,
94,,,,,,,0.5646364092281254,,
100,0.7319314505725916,0.7249211292790566,0.7579889865384923,0.7696475827842252,0.7158707028639238,0.7430991508984063,0.6787108298330872,0.7475248326948996,0.7471146626932761
102,0.7847364961441269,0.7797357880081056,,,,,,,
103,,,0.813429316039634,0.8244708421684641,0.7759235347339992,0.8020355003450124,0.7498616571471614,0.8035259805462277,0.8080622466516166
107,0.8436666104379841,0.835797879253948,0.8593542421457026,0.8656205111835655,,0.8510132657356718,0.8061212015691969,0.8494906535152069,0.8546708714701055
108,,,,,0.8372060033736013,,,,
112,0.8928712668275438,0.8888799176042206,0.9045701399501029,0.9079316293881149,,0.8994671235327333,,0.8964951654037209,0.902029972079139
113,,,,,0.8844268742355974,,0.8745563282527946,,
119,,,,,,0.9447924838909867,,,
120,,,0.9506985325812713,,,0.9548202632894839,,,0.9498205184053585
121,0.9463975826108649,0.9427708485544306,0.9591366619215025,0.9534891356392075,,0.9590452778639036,0.9342976848894677,0.9469421777418684,0.9588729453183689
122,0.9553655314434651,0.9518424584427119,0.9627587004029449,0.9610355913267516,0.9415450821349167,0.9629959220556659,0.9451604874113737,0.9556803966508628,0.9626834419249061
123,0.9592638975735511,0.9546598589385833,0.9661280774013409,0.964249982899747,0.9505117234919956,,0.950055275400621,0.9595826396516913,0.9660830602347171
124,0.9632053996368867,,,0.9675740440958526,0.9546316545650464,0.969969462431751,0.9546600593732067,0.9632989588316198,
125,,0.9620454348523907,0.9719142164114858,,,0.9728763901151439,,,0.972269945983196
126,0.9699196420816396,0.9664276338980647,,0.973323529188232,0.9617112160878045,,0.9625365614096736,0.9699331180944866,0.9749327805280826
127,,,0.9768955641192992,,,0.9781463266917055,,,
128,0.9754645383467341,0.972229025902287,,0.9780999718795839,0.9680233060383827,,0.9693733531820268,0.97429510364651,
129,,,0.9810962403828036,,,,,,0.9813940356654937
130,0.9800121645669755,,,0.9820491423273064,0.9732096497728957,0.984400428384267,0.9749105953249729,0.9792328710907272,
131,,0.9783231060688115,,,,,,,
132,,,0.9859087490844604,,0.9776187466752749,,,,0.9863807242840621
133,0.9846862760982625,,,0.9862329282473381,,,0.9816071479286851,,
134,,0.9839829541762096,,,,0.9899456997385043,,0.9857240004525183,
135,,,,,0.9828837471526713,,,,
136,,,0.9903749825966865,,,,,,0.9908389771069626
137,0.9894857039451143,,,,,,0.9878558172000959,,
138,,0.9891717072704823,,0.9913642201904588,,,,0.9903643198842917,
140,,,,,0.9892483507090474,0.9949388549448631,,,
143,,,0.9950716682177407,,,,,,0.9953940143341405
144,0.9946927605161957,,,,,,0.9939148548912687,,
145,,0.9943330746977607,,0.995549830137486,,,,0.9949768962310793,
147,,,,,0.9944976653041925,,,,
299,,,,,,1.0,,,
300,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
